"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER24L","HER24L_3C","HER24L_3C_402",80.6,9295.59,7.21,1,35792,77269,1.49,0.13071218729374,0,0.591440293002368,0.0414137623108879,0,0.760977882462566,0.225187332565453,5.30096157579366,0,1.00687209618346,77.6546868731315,11.2800735094281,6.88423588802203,0.145259403696482,NA,NA,-2.65894748809448,100,96.9923255121718
"HER24L","HER24L_3C","HER24L_3C_403",80.7,9297.56,7.22,1,35958,76076,1.28,0.127504074872496,0.0223460749776539,0.646721699353278,0.0302329249697671,0.0170881749829118,0.682212524317787,0.233976549766023,4.85435617014564,0,0.745307324254693,77.9917450970083,11.6357326883643,6.7027790329869,0.149191849392412,-0.302280871872934,-3.36526537243609,-3.06298450056316,100,96.9872233030128
"HER24L","HER24L_3C","HER24L_3C_404",80.8,9299.52,7.2,1,36021,76257,1.69,0.107531111897924,0.0170476153008904,0.655677511572708,0.0393406506943625,0.0262271004629083,1.24840998203444,0.308168430439173,5.06838716445703,0,0.903523610947192,77.7030305414585,11.3012575894672,6.8756091900673,0.145441657947143,-0.836248024200619,-3.64965874096066,-2.81341071676004,100,97.3786013087323
"HER24L","HER24L_3C","HER24L_3C_405",80.9,9301.49,7.2,1,36372,78027,1.56,0.0909941430530457,0.0397298371076679,0.679252053776257,0.0166608994322478,0.0576723441885501,1.35465928460661,0.249913491483717,5.34814871775155,0.0256321529726889,1.02400451125892,77.074602381227,11.3294116139285,6.80305429864253,0.146992800013303,0.86903784702361,-2.83888980206102,-3.70792764908463,100,97.2906814307868
"HER24L","HER24L_3C","HER24L_3C_406",81,9303.46,7.2,1,36226,77663,1.82,0.173827948958964,0.0540798063427887,0.578138882093146,0.0244646742979282,0.0257522887346613,1.47946898780629,0.224044911991553,5.67709205155608,0,0.811197095141831,77.1319676036208,11.2370111893695,6.86409991978916,0.145685524931973,0.793230639116928,-2.36935326945889,-3.16258390857581,100,97.4170454399135
"HER24L","HER24L_3C","HER24L_3C_407",81.1,9305.43,7.19,1,36502,78895,1.41,0.109005640408137,0.0329551936117625,0.603333544584574,0.00760504467963749,0.0114075670194562,3.12060333354458,0.286456682933012,5.38563914062995,0.174916027631662,0.820077317954243,75.7715951581216,11.2694087077762,6.72365313238106,0.148728671796587,1.46633706879343,-2.90732131620994,-4.37365838500337,100,97.5930033588947
"HER24L","HER24L_3C","HER24L_3C_408",81.2,9307.4,7.18,1,36606,77223,1.72,0.0984162749439934,0.044028333527576,0.714812944330057,0.0453232845136812,0.0194242647915776,1.86084456703314,0.256400295248825,5.42325472980848,0,0.675964414746902,77.1687191639796,11.4901000997112,6.71610503775499,0.148895824942945,-0.0289875368732523,-2.78718752166093,-2.75819998478768,100,97.7972883726351
"HER24L","HER24L_3C","HER24L_3C_409",81.3,9309.36,7.17,1,36325,76771,1.3,0.138072970262208,0.0364721053522815,0.656497896341066,0.0221437782495995,0.0260515038230582,1.81057951570254,0.21492490654023,5.0370582641883,0,0.621328366179938,77.1749749254276,11.7739771528311,6.55470737913486,0.152562111801242,0.498991166118988,-2.89037175789616,-3.38936292401515,100,97.512081384898
"HER24L","HER24L_3C","HER24L_3C_410",81.4,9311.33,7.17,1,36227,77161,1.44,0.138671090317648,0.0336957789556901,0.688171485595055,0.0259198299659154,0,1.22859994038439,0.206062648229028,5.32652505799562,0.158110962792084,0.803514728943378,76.8121201124921,11.4993325643784,6.67970246816184,0.149707266868009,0.262364264467491,-3.01666548322046,-3.27902974768795,100,96.9207242000492
"HER24L","HER24L_3C","HER24L_3C_411",81.5,9313.3,7.16,1,36234,76243,1.49,0.0944348989415422,0.0301667038285482,0.607268864026861,0.0603334076570964,0,1.05714622981782,0.249203205540181,5.24113689125559,0,0.894508348307386,78.0465091877287,11.5551591621526,6.75425652667423,0.148054785312159,-0.693147180559945,-3.00223283815708,-2.30908565759714,100,97.8358668992563
"HER24L","HER24L_3C","HER24L_3C_412",81.6,9315.27,7.16,1,36063,76299,1.5,0.134995216188941,0.0340764623389559,0.706431276949894,0.0550465930090827,0.0222807638370097,0.483623638579798,0.31848385955255,5.20059240619143,0.0249020301707755,0.782448000629104,77.2906591174196,12.1757821203423,6.34790096878364,0.157532388252052,-0.479573080261886,-3.03161903288751,-2.55204595262563,100,97.2293214852095
"HER24L","HER24L_3C","HER24L_3C_413",81.7,9317.23,7.17,1,36144,76371,1.41,0.121773971795577,0.011784577915701,0.6664833510102,0,0.02618795092378,0.312946013539171,0.252713726414477,5.17604850008511,0.11784577915701,0.680886724018279,78.2770947087245,11.4415157585995,6.84149691004807,0.146166842307757,NA,-4.0352234392143,NA,100,97.0852810621833
"HER24L","HER24L_3C","HER24L_3C_414",81.8,9319.2,7.17,1,36239,76224,1.43,0.190228799328296,0.0262384550797649,0.659897145256087,0,0,0.421127204030227,0.27681570109152,5.45103904282116,0.0209907640638119,0.84487825356843,77.795707388749,11.6603694374475,6.67180468046805,0.149884483718107,NA,-3.22485789654575,NA,100,97.3472921914358
"HER24L","HER24L_3C","HER24L_3C_415",81.9,9321.17,7.17,1,35954,75054,1.43,0.11724891411517,0.0346417246249367,0.703493484691022,0.047965464865297,0,0.354411490393583,0.215844591893836,5.28419537932688,0,0.923335198656967,78.5474458389959,11.46507847683,6.85101685066822,0.145963733821858,-0.325422400434628,-3.01099974568478,-2.68557734525015,100,97.6936605643936
"HER24L","HER24L_3C","HER24L_3C_416",82,9323.14,7.18,1,35575,74361,1.59,0.103548903322978,0.0309301919016689,0.645499657078307,0.0443781014241336,0,0.316025873777921,0.270302981401541,4.98379526902543,0.143892631890373,1.06641922513145,78.5599978483345,11.3567595917215,6.91746595618709,0.144561607723647,-0.36101334553733,-3.03829188797279,-2.67727854243546,100,97.5215502750097
"HER24L","HER24L_3C","HER24L_3C_417",82.1,9325.11,7.19,1,35713,75226,1.58,0.116980831095632,0.0119639486347805,0.663334485417276,0.0518437774173823,0.0252572248956478,0.341637199904288,0.21933905830431,5.11658203280781,0,0.817536490043336,78.4090606970994,11.6502273150241,6.73026015518028,0.148582666485827,-1.46633706879343,-4.0153815184153,-2.54904444962187,100,97.4237630606439
"HER24L","HER24L_3C","HER24L_3C_418",82.2,9327.07,7.19,1,35594,74822,1.26,0.0521237069311165,0,0.638849536232659,0.0588062334607468,0,0.367538959129668,0.275320093020769,5.43824008981316,0,0.54663067012376,78.7896607949533,11.5059741787175,6.84771750493669,0.146034061609445,NA,NA,-2.38542109857319,100,97.6731442623827
"HER24L","HER24L_3C","HER24L_3C_419",82.3,9329.04,7.2,1,35421,75386,1.61,0.11673254981031,0.0252036187090441,0.592948292786459,0.0305096437004218,0.0477542249223994,0.257342212081819,0.217547024646486,5.41214549120526,0,0.750802536279946,78.0237709919614,11.5578489374685,6.7507173189487,0.148132406195277,-0.191055236762709,-3.15811961544713,-2.96706437868442,100,97.032605523572
"HER24L","HER24L_3C","HER24L_3C_420",82.4,9331.01,7.22,1,35623,74975,1.36,0.112037345781927,0.0306768922974325,0.541513837945982,0.0253417805935312,0,0.222740913637879,0.306768922974325,5.44181393797933,0,0.740246748916305,78.6795598532844,11.457152384128,6.86728754365541,0.14561790133921,0.191055236762709,-2.87085894367258,-3.06191418043529,100,97.5578526175392
"HER24L","HER24L_3C","HER24L_3C_421",82.5,9332.98,7.23,1,35678,75804,1.35,0.0738747295657221,0.0211070655902063,0.552741280143528,0.0408949395810247,0,0.33243628304575,0.221624188697166,5.39813202469527,0.134557543137565,1.07382196190175,78.3573426204422,11.2038942536014,6.99375956670199,0.142984612276508,-0.661398482245365,-3.26528219768236,-2.60388371543699,100,97.4104268904016
"HER24L","HER24L_3C","HER24L_3C_422",82.6,9334.95,7.25,1,35631,74808,1.62,0.132338787295476,0.00668377713613517,0.665704202759063,0.00935728799058924,0,0.245962998609774,0.296759704844402,5.54753502299219,0,0.622928029087798,78.0330980643781,11.8062239332692,6.60948822463768,0.151297644539615,-0.336472236621213,-4.60116216459055,-4.26468992796934,100,97.3665918083627
"HER24L","HER24L_3C","HER24L_3C_423",82.7,9336.91,7.26,1,35607,75892,1.49,0.119907236599378,0.0421651821008802,0.524429452379698,0,0.00527064776261003,0.878880514415222,0.266167712011806,5.35366046487113,0.0158119432878301,0.913139724872187,77.8435144679281,11.7403678912138,6.6304152637486,0.15082011611964,NA,-2.52071610248471,NA,100,97.7033152374427
"HER24L","HER24L_3C","HER24L_3C_424",82.8,9338.88,7.27,1,35593,75578,1.41,0.123051681706317,0.0330784090608378,0.602027044907248,0,0.0621874090343751,0.633782317605653,0.220963772526397,5.09010558628172,0,0.668183863028924,78.4289078832465,11.3260472624309,6.92464953271028,0.14441164065795,NA,-2.90142159408275,NA,100,97.1883352298288
"HER24L","HER24L_3C","HER24L_3C_425",82.9,9340.85,7.27,1,35083,75240,1.56,0.101010101010101,0.03056884635832,0.651249335459862,0.013290802764487,0.00930356193514088,0.430622009569378,0.200691121743753,5.05847953216374,0.190058479532164,0.671185539606592,78.3612440191388,11.5324295587453,6.79485997464561,0.147170067334928,0.832909122935104,-3.05891117517552,-3.89182029811063,100,97.2501329080276
"HER24L","HER24L_3C","HER24L_3C_426",83,9342.82,7.27,1,35390,75075,1.45,0.0652680652680653,0.01998001998002,0.487512487512487,0.0213120213120213,0,0.218448218448218,0.254412254412254,5.12420912420912,0,0.827172827172827,78.8305028305028,11.7122877122877,6.73058114409189,0.148575580412963,-0.0645385211375712,-3.19458313229916,-3.13004461116159,100,97.5611055611056
"HER24L","HER24L_3C","HER24L_3C_427",83.1,9344.79,7.26,1,35389,74615,1.23,0.073711720163506,0.0147423440327012,0.620518662467332,0.037525966628694,0.0214434095021108,0.25732091402533,0.29886751993567,4.66394156670911,0,0.719694431414595,78.8608188702004,11.8541848153856,6.65257207461843,0.150317800210734,-0.934309237376833,-3.73983178128786,-2.80552254391103,100,97.4227702204651
"HER24L","HER24L_3C","HER24L_3C_428",83.2,9346.75,7.27,1,35478,74804,1.28,0.0895674028126838,0.0307470188759959,0.647024223303567,0.0320838457836479,0.0441152879525159,0.263354900807443,0.237955189562055,4.69894658039677,0,1.01732527672317,79.0505855301855,11.63173092348,6.79611538903574,0.147142881301473,-0.0425596144187959,-3.04659069078748,-3.00403107636869,100,97.7434361798834
"HER24L","HER24L_3C","HER24L_3C_429",83.3,9348.72,7.27,1,35477,74523,1.44,0.077828321457805,0.0429397635629269,0.611891630771708,0,0.00939307327939025,0.296552742106464,0.24690364048683,4.92599600123452,0,0.504542221864391,79.1621378634784,11.6487527340553,6.79576085704412,0.147150557683832,NA,-2.65675690671466,NA,100,97.5269379922977
"HER24L","HER24L_3C","HER24L_3C_430",83.4,9350.69,7.29,1,35468,75248,1.6,0.0651180097809909,0.0345524133531788,0.605996172655752,0.0544864979800128,0.025249840527323,0.199340846268339,0.237880076546885,4.96358707208165,0,0.936901977461195,78.3715181798852,11.6508079948969,6.72670240675259,0.14866125175928,-0.455475528682826,-2.8643962714929,-2.40892074281008,100,97.1454390814374
"HER24L","HER24L_3C","HER24L_3C_431",83.5,9352.66,7.29,1,35189,74591,1.54,0.0978670348969715,0,0.541620302717486,0.0294941749004572,0.0536257725462857,0.176965049402743,0.223887600380743,4.79950664289257,0.313710769395772,0.474588087034629,78.8620611065678,11.9236905256666,6.6138970092197,0.151196790425677,NA,NA,-2.91037242460283,100,97.4970170664021
"HER24L","HER24L_3C","HER24L_3C_432",83.6,9354.62,7.3,1,34987,74114,1.37,0.0984969101654208,0,0.485738187117144,0.0161912729039048,0.0229376366138651,0.298189275980247,0.292792185012278,4.74269368810211,0.0458752732277303,0.523517823892922,78.5519604932941,11.9518579485657,6.5723639647776,0.152152255316225,NA,NA,-3.40119738166216,100,97.0302506948755
"HER24L","HER24L_3C","HER24L_3C_433",83.7,9356.59,7.31,1,34809,73160,1.26,0.10388190267906,0.0191361399671952,0.489338436303991,0.00956806998359759,0.0109349371241115,0.627392017495899,0.293876435210498,4.32750136686714,0,0.721705850191361,79.0650628758885,11.518589393111,6.86412721015783,0.145684945716064,0.693147180559945,-3.24147565678544,-3.93462283734539,100,97.1869874248223
"HER24L","HER24L_3C","HER24L_3C_434",83.8,9358.56,7.32,1,35303,75640,1.48,0.0661025912215759,0,0.483870967741935,0.0277630883130619,0,0.301427815970386,0.241935483870968,4.61924907456372,0.255156002115283,0.961131676361713,77.8384452670545,11.8839238498149,6.54989431527422,0.152674219134806,NA,NA,-2.85811089567794,100,96.679005817028
"HER24L","HER24L_3C","HER24L_3C_435",83.9,9360.53,7.33,1,35621,76119,1.31,0.0959024685032646,0,0.624022911493845,0.045980635583757,0.019705986678753,0.256177826823789,0.317923251750548,4.63616179928796,0,0.696278195982606,79.0630460200476,11.5752965750995,6.83032572920213,0.146405902096973,NA,NA,-2.60796674254523,100,97.3304956712516
"HER24L","HER24L_3C","HER24L_3C_436",84,9362.5,7.34,1,35685,75571,1.24,0.0727792407140305,0.0158791070648794,0.575617631101878,0.0330814730518321,0,0.26200526657051,0.205105132921359,4.84180439586614,0.101890936999643,0.68544812163396,79.1322067989043,11.4977967738947,6.88238002071585,0.145298573602448,-0.7339691750802,-3.59043938130068,-2.85647020622048,100,97.4236148787233
"HER24L","HER24L_3C","HER24L_3C_437",84.1,9364.46,7.34,1,35899,75924,1.44,0.0974658869395711,0.0329276645066119,0.613771666403245,0,0.00658553290132238,0.160687002792266,0.22654233180549,4.63621516253095,0.0671724355934882,0.761287603392867,78.7379484747906,11.8631789684421,6.63717108915288,0.150666599755775,NA,-2.92530980925744,NA,100,97.2037827300985
"HER24L","HER24L_3C","HER24L_3C_438",84.2,9366.43,7.35,1,35633,74472,1.53,0.0859383392415941,0.0349124503168976,0.59351165538726,0.0214845848103985,0.0214845848103985,0.197389622945537,0.241701579116984,4.49430658502524,0,0.670050488774304,79.2244064883446,11.7681813298958,6.73208580556823,0.148542372881356,0.485507815781701,-2.83321334405622,-3.31872115983792,100,97.353367708669
"HER24L","HER24L_3C","HER24L_3C_439",84.3,9368.4,7.35,1,35506,75991,1.35,0.1118553512916,0.0289507968048848,0.552697029911437,0,0.025002960876946,0.202655577634194,0.264505007171902,4.67160584806095,0.0539537576818307,0.757984498164256,78.70142516877,11.9514152991802,6.58511341114292,0.151857673143163,NA,-2.9492122579191,NA,100,97.3220512955482
"HER24L","HER24L_3C","HER24L_3C_440",84.4,9370.37,7.35,1,35706,75271,1.32,0.085026105671507,0.0305562567256978,0.573926213282672,0.0239135922201113,0.00797119740670378,0.184666073255304,0.216550862882119,4.45988494905076,0,0.648324055745241,79.1792323736897,11.6339626150842,6.80586959004225,0.14693199550328,0.245122458032985,-2.93293137231496,-3.17805383034795,100,97.044014295014
"HER24L","HER24L_3C","HER24L_3C_441",84.5,9372.34,7.35,1,35585,74833,1.44,0.142985046703994,0.0427618831264282,0.688199056565953,0,0,0.21247310678444,0.219154651022944,4.78532198361685,0.0146993973247097,0.868600751005572,78.7767428808146,11.5964881803482,6.79315510486287,0.147207002425743,NA,-2.77843099786401,NA,100,97.3474269373137
"HER24L","HER24L_3C","HER24L_3C_442",84.6,9374.3,7.35,1,35540,75523,1.38,0.108576195331224,0.0251578989182103,0.585252174834156,0.0264819988612741,0.0450193980641659,0.158891993167644,0.23966208969453,4.60786780186168,0,1.13872595103478,78.7495200137706,11.3422401122837,6.94303058603782,0.144029323738104,-0.0512932943875506,-3.14687090291126,-3.09557760852371,100,97.027395627822
"HER24L","HER24L_3C","HER24L_3C_443",84.7,9376.27,7.35,1,35385,74974,1.37,0.0933657001093713,0.0346786886120522,0.530850694907568,0.041347667191293,0.0133379571584816,0.286766078907355,0.329447541814496,4.602929015392,0,0.741590418011577,78.9233600981674,11.4853149091685,6.87167576355824,0.145524910430609,-0.175890666463664,-2.72835546726296,-2.55246480079929,100,97.0829887694401
"HER24L","HER24L_3C","HER24L_3C_444",84.8,9378.24,7.34,1,35192,74131,1.44,0.125453588916917,0.0418178629723058,0.586799044933968,0.0350730463638694,0.0215834131469965,0.562517705143597,0.264396811050708,4.5824284037717,0,0.644804467766521,78.9791045581471,11.5255426204961,6.85252808988764,0.145931543349047,0.175890666463664,-2.64135882660354,-2.8172494930672,100,97.3695215227098
"HER24L","HER24L_3C","HER24L_3C_445",84.9,9380.21,7.35,1,35417,75104,1.38,0.0625798892202812,0.0292927141031104,0.551235619940349,0.0412760971452919,0,0.503302087771623,0.274286322965488,4.54569663400085,0.0905411163187047,0.889433319130805,78.69887089902,11.7809970174691,6.68015370705244,0.149697154265218,-0.34294475112683,-2.934823520467,-2.59187876934017,100,97.4675117170856
"HER24L","HER24L_3C","HER24L_3C_446",85,9382.18,7.35,1,35525,75014,1.44,0.0933159143626523,0.00666542245447516,0.60388727437545,0.0146639293998454,0.0213293518543205,0.502572853067427,0.194630335670675,4.61113925400592,0.081318153944597,0.963820086917109,78.778627989442,11.3072226517717,6.96710681443056,0.143531601658347,-0.78845736036427,-4.50645421304893,-3.71799685268466,100,97.1791932172661
"HER24L","HER24L_3C","HER24L_3C_447",85.1,9384.69,7.35,1,35591,75773,1.31,0.0778641468596994,0.0382722077784963,0.562205534953084,0.0422314016866166,0.034313013870376,0.26130679793594,0.277143573568421,4.25877291383474,0.0897417285840603,0.770723080780753,78.9225713644702,11.967323452945,6.59483899426555,0.151633724624594,-0.0984400728132525,-2.6871435162829,-2.58870344346964,100,97.3024692172674
"HER24L","HER24L_3C","HER24L_3C_448",85.2,9387.21,7.36,1,35786,75846,1.47,0.0962476597315613,0.0224138385676239,0.599899796956992,0.0501015215041004,0,0.284787595918044,0.278195290456979,4.48804155789363,0,0.420589088416001,79.3871792843393,11.7870421643857,6.73512304250559,0.148475386966053,-0.80437281567017,-3.28708407489473,-2.48271125922456,100,97.41449779817
"HER24L","HER24L_3C","HER24L_3C_449",85.3,9389.73,7.35,1,35921,75278,1.49,0.0743909243072345,0.0172693217141794,0.741252424347087,0.00531363745051675,0.0172693217141794,0.309519381492601,0.217859135471187,4.65076117856479,0,0.815643348654321,79.1904673344138,11.3579000504796,6.97228070175439,0.143425091842383,1.17865499634165,-3.75940960491977,-4.93806460126142,100,97.3976460586094
"HER24L","HER24L_3C","HER24L_3C_450",85.4,9392.25,7.34,1,35590,74976,1.46,0.10803457106274,0.0160051216389245,0.552176696542894,0.0146713615023474,0,0.237409304310713,0.306764831412719,4.49210413999146,0,0.869611609048229,78.9225885616731,11.7450917626974,6.71962298432887,0.14881787301641,0.0870113769896297,-3.54095932403731,-3.62797070102694,100,97.2644579598805
