"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3B_455",76.4,9214.79,7.24,1,35992,76883,1.62,0,0,0,23,99,66,19,540,30,0,0,0,844,0,197,148,36,62,256,4102,49,642,0,1252,7,0,0,0,0,0,0,0,0,260,0,59422,8693,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_456",76.5,9216.71,7.24,1,36113,76963,1.45,0,0,0,11,76,38,23,562,33,0,0,4,774,5,212,137,0,0,112,4284,12,635,0,1231,0,0,0,5,0,0,0,0,134,6,0,59452,9072,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_457",76.6,9218.62,7.23,1,36126,76531,1.25,0,12,20,24,76,54,19,503,33,0,0,0,430,22,224,59,55,0,0,4306,0,564,0,1166,7,0,0,0,0,0,0,0,75,61,95,59705,8898,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_458",76.7,9220.54,7.22,1,36044,75864,1.25,0,13,0,0,88,51,0,539,17,7,0,0,240,7,220,44,66,0,34,4342,0,439,0,1217,7,0,0,0,0,0,0,0,0,130,0,59513,8761,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_459",76.8,9222.45,7.21,1,36010,76357,1.4,4,42,18,23,86,55,31,515,23,7,0,0,381,26,191,175,120,0,96,4379,0,536,0,1422,0,0,0,0,0,0,0,0,49,41,8,59292,8731,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_460",76.9,9224.37,7.21,1,36162,77989,1.38,0,17,27,51,79,71,26,481,42,0,0,10,857,23,252,95,136,0,149,4411,0,638,0,1216,0,0,0,0,0,0,0,92,277,205,0,59710,8954,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_461",77,9226.29,7.21,1,36197,77874,1.48,26,68,7,7,101,66,26,501,59,17,0,0,1131,0,181,0,0,0,141,4204,0,683,0,1335,0,0,0,0,0,0,0,16,81,123,0,59835,9025,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_462",77.1,9228.2,7.21,1,36060,76801,1.38,48,74,36,38,108,45,22,473,30,0,0,8,641,0,163,98,30,0,186,4110,50,516,0,1616,16,0,0,0,0,0,0,0,10,0,0,59509,8808,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_463",77.2,9230.12,7.22,1,36302,78128,1.41,0,0,0,10,80,76,23,515,39,0,0,0,242,70,182,122,65,0,151,4499,76,598,0,1518,0,9,0,0,0,0,0,0,115,93,66,59945,9459,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_464",77.3,9232.04,7.22,1,36262,77724,1.56,0,0,18,18,80,68,29,585,0,0,0,28,278,56,199,89,45,90,163,4495,0,705,0,1572,4,0,0,0,0,0,0,0,0,33,0,59840,9160,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_465",77.4,9233.95,7.23,1,36077,75549,1.48,0,13,11,27,117,79,30,497,10,0,8,14,254,0,211,59,20,0,111,4249,0,494,0,1311,16,0,0,5,0,0,60,0,11,17,0,58900,8870,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_466",77.5,9235.87,7.23,1,35963,76572,1.27,0,0,12,10,82,71,23,521,0,0,0,0,341,0,183,50,0,0,39,4241,17,537,0,1343,6,9,0,0,0,0,0,0,0,270,0,59724,8971,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_467",77.6,9237.79,7.23,1,36079,76824,1.49,0,37,0,39,77,53,42,475,22,0,5,7,438,42,279,120,170,0,69,4326,0,598,0,1189,0,21,0,0,17,0,0,0,62,148,0,59614,8845,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_468",77.7,9239.7,7.23,1,36119,76987,1.27,10,26,0,26,94,54,15,562,28,0,9,0,251,19,213,94,128,0,86,4384,0,770,0,1260,0,6,0,0,0,0,0,0,61,0,0,59611,9152,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_469",77.8,9241.62,7.23,1,36282,77170,1.4,0,0,0,0,113,30,29,675,15,0,20,26,204,80,214,86,17,0,72,4340,0,645,0,1283,0,0,0,0,0,0,0,0,71,0,0,59907,9087,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_470",77.9,9243.54,7.25,1,36156,77548,1.25,0,26,14,21,100,69,36,518,33,0,0,0,608,0,197,122,39,0,0,4184,176,757,0,1534,0,0,0,0,0,0,28,0,258,79,0,59666,8970,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_471",78,9245.45,7.24,1,36073,76911,1.21,0,29,0,17,85,45,12,570,0,0,0,0,276,0,214,94,21,0,144,4072,0,838,0,1498,0,0,0,0,0,0,0,10,186,257,0,59280,9074,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_472",78.1,9247.37,7.24,1,35956,76411,1.42,0,15,0,32,83,41,30,637,37,0,0,0,180,0,203,33,60,0,75,4244,0,641,0,1353,0,0,0,0,0,0,0,0,149,47,0,59611,8779,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_473",78.2,9249.28,7.25,1,35823,76782,1.47,17,52,14,23,126,51,20,601,16,0,7,10,523,0,225,95,117,0,144,4315,62,733,0,1218,19,0,0,0,0,0,0,0,116,87,0,58940,9004,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_474",78.3,9251.2,7.24,1,35752,75470,1.27,0,4,0,14,93,57,14,634,30,0,0,22,335,95,240,15,76,0,44,4036,0,608,0,1275,0,0,0,0,0,0,0,0,18,104,0,59026,8507,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_475",78.4,9253.12,7.23,1,35377,75424,1.28,10,14,8,0,72,85,36,491,27,0,6,0,186,0,244,92,13,0,143,4104,0,672,0,1320,16,0,0,0,0,0,69,0,147,202,0,58573,8782,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_476",78.5,9255.03,7.23,1,35272,74900,1.37,0,22,13,10,76,41,54,557,38,5,0,7,337,70,230,10,92,0,191,4032,0,634,0,1281,11,0,0,0,0,0,0,0,102,106,0,58043,8770,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_477",78.6,9256.95,7.22,1,35478,75037,1.29,0,4,0,5,72,36,12,494,4,18,0,0,590,6,234,51,117,0,209,3956,30,532,0,1293,0,0,0,16,0,0,0,0,0,43,0,58413,8789,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_478",78.7,9258.87,7.21,1,35864,76979,1.22,20,9,0,13,87,50,39,487,45,0,0,8,400,0,203,17,153,0,75,4277,0,508,0,1365,0,0,0,0,16,0,0,0,32,72,0,59826,9107,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_479",78.8,9260.78,7.21,1,35838,76375,1.34,0,0,0,19,85,43,23,471,13,0,7,22,275,47,193,97,66,0,42,4775,0,623,0,1411,9,0,0,0,0,0,62,0,22,136,0,58876,8899,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_480",78.9,9262.7,7.22,1,36111,76933,1.34,0,15,0,14,90,60,19,477,28,4,0,22,639,75,204,132,113,0,0,4469,0,528,0,1207,0,0,0,0,0,0,0,0,95,111,52,59511,8947,TRUE,"HER24L_3B"
"HER24L","HER24L_3C_387",79.1,9266.53,7.36,1,35429,76580,1.4,0,5,34,0,74,62,5,460,17,0,11,0,254,30,244,99,96,0,146,4360,33,547,0,1369,5,0,0,0,0,0,6,53,343,138,92,59110,8852,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_388",79.2,9268.45,7.36,1,35640,76464,1.48,0,36,14,12,73,52,0,493,50,0,0,0,212,0,192,46,180,0,0,4032,0,766,0,1410,0,0,0,0,0,0,25,0,111,0,0,59837,8744,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_389",79.3,9270.37,7.36,1,35737,77441,1.31,0,0,0,17,47,49,23,417,0,16,0,15,251,8,177,68,87,0,62,4435,74,641,0,1494,6,6,0,0,0,0,0,0,264,236,0,59956,8917,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_390",79.4,9272.28,7.35,1,35824,77114,1.34,34,24,16,9,84,57,24,491,7,0,0,0,820,102,209,127,44,0,0,4360,0,460,0,1434,0,0,0,0,0,0,0,0,45,101,0,59599,8891,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_391",79.5,9274.2,7.35,1,35560,76388,1.38,0,14,14,37,87,53,33,463,19,0,0,0,241,0,173,137,67,0,305,4343,77,743,0,1186,0,8,0,0,0,0,6,0,82,69,0,59462,8574,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_392",79.6,9276.12,7.33,1,35868,76441,1.52,0,36,0,6,78,59,42,494,16,5,0,8,501,0,203,47,0,0,37,4054,153,627,0,1182,14,0,13,0,0,0,0,0,0,0,0,59882,8805,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_393",79.7,9278.03,7.31,1,35291,75292,1.45,0,0,0,30,71,56,42,415,0,0,0,20,698,0,170,92,0,0,0,4066,0,492,0,1225,10,0,0,0,0,37,0,0,60,111,0,58522,9019,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_394",79.8,9279.95,7.29,1,35895,77435,1.5,0,11,15,34,101,72,36,490,0,0,12,0,921,0,233,42,30,0,0,4223,60,606,0,1502,0,0,0,24,0,0,0,0,16,137,0,60003,8703,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_395",79.9,9281.86,7.27,1,36130,78400,1.4,0,18,16,40,84,46,18,523,0,0,7,0,1136,45,229,36,38,0,189,4119,0,775,0,1308,0,0,0,11,0,0,0,0,0,134,0,60242,9149,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_396",80,9283.78,7.26,1,36272,77589,1.5,32,35,6,26,105,60,27,485,53,0,14,0,335,0,268,0,24,0,0,4177,161,805,0,1363,9,0,0,0,0,0,0,0,50,0,0,60267,9017,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_397",80.1,9285.75,7.25,1,36339,77047,1.29,36,22,40,21,105,84,5,504,24,0,0,0,295,0,262,73,10,0,90,4252,0,514,0,1183,0,0,0,0,0,0,0,0,48,90,20,60434,8807,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_398",80.2,9287.72,7.25,1,35984,76527,1.26,0,0,0,16,86,50,0,463,18,6,10,0,380,10,207,85,90,0,172,4242,0,466,0,1281,21,0,0,0,7,0,9,0,28,98,0,59948,8678,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_399",80.3,9289.68,7.24,1,35625,75884,1.53,0,14,0,32,108,51,26,533,15,0,31,0,432,0,146,55,100,0,221,4124,0,651,0,1274,6,0,0,0,0,0,0,0,149,0,0,58835,8935,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_400",80.4,9291.65,7.23,1,35842,75308,1.46,0,0,0,5,73,52,19,492,40,7,6,14,267,0,135,6,0,0,0,4113,0,456,0,1425,0,0,0,0,0,0,28,0,65,138,0,58840,8955,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_401",80.5,9293.62,7.21,1,35937,76669,1.36,29,58,27,22,96,53,31,570,40,0,0,0,681,76,139,90,44,0,162,4180,16,722,0,1128,0,0,0,0,0,0,0,0,80,0,0,59466,8777,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_402",80.6,9295.59,7.21,1,35792,77269,1.49,17,0,15,6,101,56,0,457,32,0,0,0,588,39,174,114,45,0,118,4096,0,778,0,1297,7,8,0,0,0,0,0,0,201,143,36,60003,8716,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_403",80.7,9297.56,7.22,1,35958,76076,1.28,34,38,0,34,97,70,17,492,23,15,0,13,519,0,178,166,134,0,147,3693,0,567,0,1137,0,0,0,0,0,0,0,0,209,106,0,59333,8852,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_404",80.8,9299.52,7.2,1,36021,76257,1.69,0,16,0,17,82,60,13,500,30,0,24,20,952,0,235,169,19,0,43,3865,0,689,0,1185,18,0,0,0,0,65,0,0,191,75,0,59254,8618,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_405",80.9,9301.49,7.2,1,36372,78027,1.56,0,15,0,22,71,49,31,530,13,6,13,45,1057,36,195,18,32,0,92,4173,20,799,0,1384,0,14,0,0,0,0,60,0,94,112,0,60139,8840,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_406",81,9303.46,7.2,1,36226,77663,1.82,0,25,12,23,135,83,42,449,19,0,22,20,1149,0,174,0,0,0,0,4409,0,630,0,1264,8,11,0,9,0,0,0,0,172,205,0,59903,8727,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_407",81.1,9305.43,7.19,1,36502,78895,1.41,0,0,12,25,86,71,26,476,6,11,0,9,2462,83,226,116,88,0,0,4249,138,647,0,1281,0,0,0,5,0,0,0,0,0,0,0,59780,8891,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_408",81.2,9307.4,7.18,1,36606,77223,1.72,0,10,0,0,76,82,34,552,35,0,0,15,1437,78,198,142,0,0,0,4188,0,522,0,1301,0,0,0,0,0,0,0,0,0,0,0,59592,8873,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_409",81.3,9309.36,7.17,1,36325,76771,1.3,0,0,0,5,106,62,28,504,17,0,0,20,1390,51,165,103,0,0,139,3867,0,477,0,1373,0,0,0,0,0,0,36,0,0,19,0,59248,9039,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_410",81.4,9311.33,7.17,1,36227,77161,1.44,42,0,25,40,107,84,26,531,20,0,15,0,948,0,159,75,47,0,99,4110,122,620,0,1241,0,13,0,11,0,0,0,0,196,280,0,59269,8873,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_411",81.5,9313.3,7.16,1,36234,76243,1.49,0,36,0,41,72,74,23,463,46,0,0,0,806,0,190,23,0,0,88,3996,0,682,0,1246,0,0,0,0,0,0,0,0,0,0,0,59505,8810,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_412",81.6,9315.27,7.16,1,36063,76299,1.5,0,15,0,22,103,66,26,539,42,13,7,17,369,6,243,75,126,0,118,3968,19,597,0,1334,0,0,0,0,0,0,0,0,74,0,0,58972,9290,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_413",81.7,9317.23,7.17,1,36144,76371,1.41,7,42,38,20,93,46,9,509,0,0,0,20,239,0,193,87,115,0,14,3953,90,520,0,1307,22,5,0,0,0,0,0,0,205,176,0,59781,8738,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_414",81.8,9319.2,7.17,1,36239,76224,1.43,37,48,42,15,145,66,20,503,0,0,0,0,321,41,211,0,68,0,62,4155,16,644,0,1342,20,0,0,18,0,0,0,0,6,35,0,59299,8888,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_415",81.9,9321.17,7.17,1,35954,75054,1.43,10,15,8,0,88,57,26,528,36,12,13,0,266,0,162,122,0,0,64,3966,0,693,0,1270,0,0,0,0,0,0,0,0,0,28,0,58953,8605,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_416",82,9323.14,7.18,1,35575,74361,1.59,11,46,13,11,77,47,23,480,33,5,0,0,235,0,201,85,11,0,0,3706,107,793,0,1323,0,0,0,0,0,0,0,0,81,19,0,58418,8445,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_417",82.1,9325.11,7.19,1,35713,75226,1.58,6,0,19,19,88,54,9,499,39,0,0,19,257,32,165,73,23,0,52,3849,0,615,0,1180,20,0,0,0,0,0,0,0,188,114,0,58984,8764,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_418",82.2,9327.07,7.19,1,35594,74822,1.26,0,0,0,16,39,28,0,478,44,11,0,0,275,42,206,10,84,0,108,4069,0,409,0,1187,9,0,0,0,0,0,0,0,0,9,0,58952,8609,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_419",82.3,9329.04,7.2,1,35421,75386,1.61,0,0,0,0,88,41,19,447,23,0,15,36,194,9,164,106,78,0,122,4080,0,566,0,1347,17,0,0,0,0,0,0,0,111,176,0,58819,8713,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_420",82.4,9331.01,7.22,1,35623,74975,1.36,0,23,0,26,84,59,23,406,19,4,13,0,167,0,230,42,89,0,148,4080,0,555,0,1161,8,0,0,0,0,0,0,0,77,0,0,58990,8590,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_421",82.5,9332.98,7.23,1,35678,75804,1.35,0,15,0,0,56,39,16,419,31,0,14,0,252,0,168,32,23,0,217,4092,102,814,0,1126,4,0,0,0,0,0,0,0,173,142,0,59398,8493,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_422",82.6,9334.95,7.25,1,35631,74808,1.62,0,25,0,23,99,49,5,498,7,0,9,0,184,35,222,7,0,0,43,4150,0,466,0,1448,10,8,0,0,0,0,17,0,35,103,0,58375,8832,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_423",82.7,9336.91,7.26,1,35607,75892,1.49,0,0,0,34,91,51,32,398,0,0,0,4,667,42,202,59,11,0,0,4063,12,693,0,1219,0,0,0,13,0,0,0,0,112,15,0,59077,8910,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_424",82.8,9338.88,7.27,1,35593,75578,1.41,0,26,6,16,93,64,25,455,0,7,0,47,479,9,167,72,18,0,107,3847,0,505,0,1494,27,7,7,0,0,0,0,0,0,0,5,59275,8560,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_425",82.9,9340.85,7.27,1,35083,75240,1.56,0,6,0,42,76,56,23,490,10,8,5,7,324,20,151,100,0,0,6,3806,143,505,0,1355,5,6,0,0,0,0,0,0,196,50,0,58959,8677,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_426",83,9342.82,7.27,1,35390,75075,1.45,0,26,0,17,49,45,15,366,16,0,0,0,164,0,191,98,42,0,123,3847,0,621,0,1284,13,0,0,0,0,0,0,0,24,0,0,59182,8793,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_427",83.1,9344.79,7.26,1,35389,74615,1.23,0,30,0,14,55,32,11,463,28,0,0,16,192,0,223,81,84,0,25,3480,0,537,0,1192,0,0,0,0,0,0,0,0,65,171,0,58842,8845,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_428",83.2,9346.75,7.27,1,35478,74804,1.28,0,22,0,18,67,55,23,484,24,7,0,33,197,0,178,78,93,0,146,3515,0,761,0,1137,0,0,0,0,0,0,0,0,0,0,0,59133,8701,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_429",83.3,9348.72,7.27,1,35477,74523,1.44,0,0,27,14,58,78,32,456,0,0,0,7,221,14,184,108,8,31,116,3671,0,376,0,1097,0,0,0,9,0,0,0,0,70,82,11,58994,8681,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_430",83.4,9350.69,7.29,1,35468,75248,1.6,0,0,18,19,49,61,26,456,41,0,0,19,150,102,179,76,51,0,248,3735,0,705,0,1189,10,0,0,0,0,0,0,0,167,19,0,58973,8767,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_431",83.5,9352.66,7.29,1,35189,74591,1.54,0,41,52,16,73,32,0,404,22,16,0,40,132,0,167,0,64,0,0,3580,234,354,0,1241,0,0,0,0,0,0,0,0,11,142,0,58824,8894,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_432",83.6,9354.62,7.3,1,34987,74114,1.37,0,26,14,24,73,32,0,360,12,0,0,17,221,73,217,146,163,0,71,3515,34,388,0,1145,16,0,0,0,0,0,0,0,120,134,0,58218,8858,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_433",83.7,9356.59,7.31,1,34809,73160,1.26,0,30,15,10,76,66,14,358,7,0,11,8,459,13,215,93,87,0,183,3166,0,528,0,948,11,0,0,7,0,0,0,0,144,131,132,57844,8427,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_434",83.8,9358.56,7.32,1,35303,75640,1.48,0,14,0,21,50,37,0,366,21,6,0,0,228,85,183,40,32,70,239,3494,193,727,0,1273,17,0,0,0,28,0,0,0,34,369,34,58877,8989,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_435",83.9,9360.53,7.33,1,35621,76119,1.31,0,0,0,12,73,41,0,475,35,8,0,15,195,99,242,89,99,31,51,3529,0,530,0,1289,0,0,0,0,0,0,0,0,0,38,7,60182,8811,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_436",84,9362.5,7.34,1,35685,75571,1.24,0,0,0,25,55,34,12,435,25,22,0,0,198,90,155,24,48,0,43,3659,77,518,0,1336,0,0,0,0,0,0,0,0,12,87,0,59801,8689,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_437",84.1,9364.46,7.34,1,35899,75924,1.44,0,0,0,11,74,34,25,466,0,15,0,5,122,18,172,98,45,0,116,3520,51,578,0,1448,0,5,0,0,0,0,70,0,49,10,0,59781,9007,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_438",84.2,9366.43,7.35,1,35633,74472,1.53,0,28,0,5,64,59,26,442,16,12,0,16,147,43,180,17,34,0,153,3347,0,499,0,1281,6,0,0,0,0,0,0,0,94,0,27,59000,8764,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_439",84.3,9368.4,7.35,1,35506,75991,1.35,0,19,0,23,85,64,22,420,0,5,0,19,154,26,201,127,96,0,6,3550,41,576,0,1365,14,0,0,8,0,0,0,0,31,92,0,59806,9082,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_440",84.4,9370.37,7.35,1,35706,75271,1.32,0,51,35,30,64,54,23,432,18,0,11,6,139,89,163,99,0,0,92,3357,0,488,0,1473,6,0,0,0,0,0,0,0,75,0,0,59599,8757,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_441",84.5,9372.34,7.35,1,35585,74833,1.44,0,21,16,16,107,66,32,515,0,12,9,0,159,9,164,56,70,0,96,3581,11,650,0,1188,10,7,0,9,0,0,0,0,19,137,0,58951,8678,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_442",84.6,9374.3,7.35,1,35540,75523,1.38,30,20,0,0,82,68,19,442,20,0,0,34,120,0,181,10,41,0,180,3480,0,860,78,1469,18,14,0,0,0,0,0,0,46,77,0,59474,8566,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_443",84.7,9376.27,7.35,1,35385,74974,1.37,7,23,0,0,70,55,26,398,31,7,8,10,215,20,247,144,50,0,0,3451,0,556,0,1409,0,0,0,0,0,0,0,0,151,40,22,59172,8611,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_444",84.8,9378.24,7.34,1,35192,74131,1.44,0,0,0,0,93,38,31,435,26,10,0,16,417,0,196,86,84,0,78,3397,0,478,0,1129,0,0,0,0,0,0,0,0,11,294,0,58548,8544,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_445",84.9,9380.21,7.35,1,35417,75104,1.38,0,22,0,18,47,45,22,414,31,0,17,0,378,11,206,89,29,0,0,3414,68,668,0,1298,0,0,0,0,0,0,7,0,165,69,0,59106,8848,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_446",85,9382.18,7.35,1,35525,75014,1.44,0,0,0,14,70,55,5,453,11,25,0,16,377,32,146,98,116,0,98,3459,61,723,0,1236,0,0,0,0,0,0,0,0,108,20,7,59095,8482,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_447",85.1,9384.69,7.35,1,35591,75773,1.31,0,0,0,0,59,52,29,426,32,8,0,26,198,0,210,42,0,25,168,3227,68,584,0,1393,0,0,0,0,0,0,0,0,0,171,32,59802,9068,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_448",85.2,9387.21,7.36,1,35786,75846,1.47,0,18,25,24,73,57,17,455,38,0,0,0,216,0,211,6,48,0,117,3404,0,319,0,1293,24,0,0,0,0,0,19,0,64,131,0,60212,8940,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_449",85.3,9389.73,7.35,1,35921,75278,1.49,0,14,4,30,56,48,13,558,4,26,0,13,233,11,164,102,64,0,0,3501,0,614,0,1287,0,8,0,0,0,7,0,0,228,0,6,59613,8550,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_450",85.4,9392.25,7.34,1,35590,74976,1.46,0,22,0,14,81,37,12,414,11,13,0,0,178,0,230,49,94,0,213,3368,0,652,0,1328,13,17,0,0,14,0,0,0,87,0,0,59173,8806,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_451",85.5,9394.76,7.35,1,35621,75652,1.7,0,0,0,17,87,66,22,477,24,0,0,11,256,36,170,109,109,0,148,3575,0,682,0,1157,22,0,0,0,0,0,0,0,14,0,0,59879,8644,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_452",85.6,9397.28,7.34,1,35623,75031,1.37,0,0,0,0,41,43,16,482,60,16,0,13,303,0,185,135,43,0,184,3363,118,585,0,1296,0,0,0,0,0,0,0,0,70,92,0,59330,8433,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_453",85.7,9399.8,7.33,1,35663,76427,1.4,0,17,18,15,102,77,24,511,12,5,0,0,303,0,207,138,130,0,48,3644,0,724,0,1220,0,0,0,0,49,16,97,0,358,129,77,59419,8936,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_454",85.8,9402.32,7.32,1,35553,75325,1.63,0,6,9,8,50,49,18,466,19,0,0,50,181,100,189,89,90,0,0,3709,0,608,0,1168,24,0,0,0,0,0,0,0,52,200,0,59292,8799,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_455",85.9,9404.83,7.32,1,35714,76156,1.45,0,22,0,0,63,64,5,450,32,0,0,0,301,0,196,125,58,0,0,3560,31,784,0,1571,15,8,0,0,0,0,0,0,46,0,0,59687,8948,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_456",86,9407.35,7.32,1,35923,76492,1.45,30,36,5,19,80,41,14,485,27,0,0,0,263,0,231,64,39,0,0,3794,0,534,0,1486,0,0,0,0,0,0,0,0,136,12,8,60276,8725,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_457",86.1,9409.87,7.31,1,36211,76411,1.56,0,8,5,18,99,66,0,459,8,12,54,0,478,26,137,50,0,0,37,3803,0,629,0,1459,23,19,0,0,0,0,0,0,0,54,0,59764,9050,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_458",86.2,9412.39,7.32,1,36191,77110,1.5,0,29,0,22,86,54,15,510,60,0,0,10,721,135,223,0,70,0,44,3628,67,780,0,1340,4,0,0,0,0,0,0,0,41,0,0,60157,8911,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_459",86.3,9414.9,7.31,1,36344,77475,1.46,0,16,0,7,61,66,20,458,35,12,0,21,1208,19,245,212,19,0,0,3605,0,632,0,1376,15,0,0,0,0,0,0,0,257,10,0,60081,8908,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_460",86.4,9417.42,7.3,1,36616,78470,1.27,0,12,0,15,69,43,18,484,21,0,0,23,1835,0,181,68,56,0,86,3654,0,711,0,1464,0,0,0,0,0,0,0,0,119,149,0,60419,8892,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_461",86.5,9419.94,7.29,1,37213,84546,1.49,0,43,0,20,123,73,29,482,31,0,5,0,8593,0,178,126,83,0,200,3890,0,502,0,1131,13,17,0,0,0,0,0,0,11,106,0,60045,8721,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_462",86.6,9422.46,7.28,1,37039,82027,1.46,0,0,0,12,96,58,8,557,34,0,20,23,5205,0,246,41,24,0,137,3679,0,749,0,1507,6,9,0,0,0,0,0,0,152,103,0,60336,8876,TRUE,"HER24L_3C"
"HER24L","HER24L_3C_463",86.7,9424.97,7.27,1,36537,78953,1.53,0,9,7,18,99,76,16,542,21,14,0,19,3157,0,203,20,56,0,147,3553,39,762,0,1130,24,5,0,0,0,0,0,0,315,356,0,59424,8814,TRUE,"HER24L_3C"
