"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER34L","HER34L_1A","HER34L_1A_180",28.9,1536.91,6.84,1,35489.11719,76321,1.31,0.0550307254883977,0.0301358734817416,0.731122495774426,0.0458589379069981,0.0117922983189424,2.94807457973559,0.0524102147508549,0.243707498591475,0.0943383865515389,0.0812358328638252,5.50569305957731,0.112681961714338,1.00758637858519,74.961019902779,11.4228063049488,6.56239963294334,0.1523832829351,-0.419853845560264,-3.18886474645216,-2.7690109008919,100,97.3034944510685
"HER34L","HER34L_1A","HER34L_1A_181",29,1544.15,6.85,1,35511.64844,76993,1.22,0.0584468717935397,0.0233787487174159,0.683178990297819,0.079227981764576,0.0142870131050875,3.17821100619537,0.0519527749275908,0.33899185640253,0.244178042159677,0.142870131050875,5.55505045913265,0,1.17543153273674,74.8899250581222,11.2542698686894,6.65435660703982,0.15027748872702,-1.22050210627715,-3.37492945484155,-2.1544273485644,100,97.6894003350954
"HER34L","HER34L_1A","HER34L_1A_182",29.1,1551.4,6.87,1,35378.15234,76891,1.38,0.0806336242213003,0.0585244046767502,0.733505871948603,0.1092455553966,0.0377157274583501,2.91581589522831,0,0.258807922903851,0.0351146428060501,0.196381891248651,5.62744664525107,0,1.13537345072895,75.01268028768,11.2288824439791,6.68033356497568,0.149693123894726,-0.624154309072994,-2.52839176172774,-1.90423745265475,100,97.4301283635276
"HER34L","HER34L_1A","HER34L_1A_183",29.2,1558.64,6.88,1,35489.66016,76180,1.45,0.0735101076398005,0.0275662903649252,0.689157259123129,0.200840115515883,0.0643213441848254,2.83013914413232,0.0603833027041218,0.249409293777894,0.0905749540561827,0.0787608296140719,5.49094250459438,0.0695720661590969,0.933315830926752,75.1391441323182,11.488579679706,6.54033363802559,0.152897398717702,-1.98591548366901,-3.2188758248682,-1.23296034119919,100,97.4862168548175
"HER34L","HER34L_1A","HER34L_1A_184",29.3,1565.89,6.89,1,35149.90625,75082,1.56,0.0625982259396393,0.0293012972483418,0.7005673796649,0.123864574731627,0.0119868943288671,2.14565408486721,0.0692576116778988,0.259716043792121,0.126528329026931,0.0572707173490317,5.24759596174849,0,1.19868943288671,76.5696172185078,11.2969819663834,6.77788257486442,0.147538702383023,-1.44155703979494,-3.17425875937939,-1.73270171958445,100,97.899629738153
"HER34L","HER34L_1A","HER34L_1A_185",29.4,1573.14,6.9,1,35522.55469,77439,1.61,0.0865197122896732,0.0426141866501375,0.748976613850902,0.0891023902684694,0.0581102545229148,3.31357584679554,0.0232441018091659,0.23889771303865,0.0787716783532845,0.0800630173426826,5.20667880525317,0.0451968646289337,0.999496377794135,74.5787006547089,11.5406965482509,6.46223564954683,0.154745208041141,-0.737598943130779,-2.86652054207398,-2.12892159894321,100,97.1306447655574
"HER34L","HER34L_1A","HER34L_1A_186",29.5,1580.38,6.91,1,35496.44531,76733,1.44,0.069070673634551,0.0338837266886476,0.708951819947089,0.106864061094966,0.0104257620580454,2.87490388750603,0.0273676254023693,0.230669985534255,0.0664642331200396,0.126412364953801,5.41488016889735,0,1.05691162863436,75.5672266169705,11.4188158940743,6.61778132846382,0.151108045184099,-1.14862270924277,-3.04085270883446,-1.89222999959169,100,97.7128484485163
"HER34L","HER34L_1A","HER34L_1A_187",29.6,1587.63,6.92,1,35534.46875,76037,1.4,0.0854846982390152,0.0197272380551574,0.76804713494746,0.12493917434933,0.0526059681470863,3.26288517432303,0.0302484316845746,0.172284545681708,0.0276181332772203,0.0328787300919289,5.5788629219985,0.017096939647803,0.852216683982798,75.4132856372555,11.3760406118074,6.62913294797688,0.150849290223571,-1.84582669049833,-3.66185078172602,-1.81602409122769,100,97.8142220234886
"HER34L","HER34L_1A","HER34L_1A_188",29.7,1594.88,6.93,1,35402.20313,75806,1.35,0.0606812125689259,0.0646386829538559,0.80336648814078,0.125319895522782,0.0751919373136691,2.69239901854734,0.0540854285940427,0.196554362451521,0.213703400786217,0.110809170778039,5.37556393952985,0,0.778302509036224,75.7196000316598,11.3302377120545,6.68296658516707,0.149634146341463,-0.662056593489914,-2.51999796959927,-1.85794137610936,100,97.6004537899375
"HER34L","HER34L_1A","HER34L_1A_189",29.8,1602.12,6.94,1,35101.44141,75703,1.58,0.070010435517747,0.056800919382323,0.801817629420234,0.0528380645416958,0.0171723709760511,2.27864153336063,0.00660475806771198,0.261548419481394,0.0594428226094078,0.0594428226094078,5.53742916396972,0.276078887230361,0.993355613383882,75.5425808752625,11.3390486506479,6.66216216216216,0.150101419878296,0.0723206615796261,-2.64732867536594,-2.71964933694556,100,97.352812966461
"HER34L","HER34L_1A","HER34L_1A_190",29.9,1609.37,6.94,1,35490.67188,76329,1.35,0.0524047216654221,0.0340630690825243,0.717944686816282,0.0890880268312175,0.0183416525828977,2.77351989414246,0,0.247612309869119,0.064195784040142,0.0694362562066842,5.54179931611838,0,0.822754130147126,76.00125771332,11.1766170131929,6.80002344391044,0.147058316526176,-0.961411167154625,-3.04817874892653,-2.08676758177191,100,97.6090345740151
"HER34L","HER34L_1A","HER34L_1A_191",30,1616.62,6.94,1,35339.71484,75341,1.68,0.0384916579286179,0.0584011361675582,0.781778845515722,0.0690195245616596,0.0092910898448388,2.21393398017016,0,0.233604544670233,0.172548811404149,0.0371643593793552,5.7020745676325,0,1.1348402596196,76.0940258292298,11.3656574773364,6.69508349877379,0.149363335077621,-0.167054084663166,-2.59423654973333,-2.42718246507016,100,97.9108320834605
"HER34L","HER34L_1A","HER34L_1A_192",30.1,1623.48,6.95,1,35296.58594,76110,1.37,0.0394166338194718,0.043358297201419,0.733149389042176,0.417816318486401,0.0302194192615951,2.75259492839312,0.0525555117592958,0.27985810011825,0.0683221652870845,0.294310865852056,5.59584811457102,0,1.12600183944291,75.5564314807515,10.8080409932992,6.99076100170192,0.143045943032031,-2.2655438213137,-2.82785140091483,-0.562307579601134,100,97.7979240572855
"HER34L","HER34L_1A","HER34L_1A_193",30.2,1630.34,6.96,1,35271.0625,75581,1.35,0.064831108347336,0.0740926952540983,0.788557970918617,0.20375491194877,0.064831108347336,2.7506913113084,0,0.277847607202868,0.0701234437226287,0.166708564321721,5.55959831174502,0.14950847435202,1.13785210568794,75.1445469099377,11.2250433309959,6.69436586515794,0.149379346773484,-1.01160091167848,-2.3648889763302,-1.35328806465172,100,97.6779878540903
"HER34L","HER34L_1A","HER34L_1A_194",30.3,1637.21,6.97,1,35267.26563,75803,1.44,0.0435338970753136,0.0435338970753136,0.802079073387597,0.0831101671437806,0.0211073440365157,3.23997730960516,0.00659604501141116,0.288906771499809,0.0580451961004182,0.0224265530387979,5.50110153951691,0,0.996002796723085,75.1461023970027,11.3240900755907,6.63595060577819,0.150694310341801,-0.646627164925052,-2.91366732049969,-2.26704015557463,100,97.5766130628075
"HER34L","HER34L_1A","HER34L_1A_195",30.4,1644.07,6.98,1,35022.48828,74240,1.5,0.0808189655172414,0.0767780172413793,0.692349137931034,0.0875538793103448,0.0619612068965517,3.09132543103448,0.0727370689655173,0.242456896551724,0.158943965517241,0.0121228448275862,5.44719827586207,0,0.891702586206896,75.6182650862069,11.3577586206897,6.65785104364326,0.150198614154153,-0.131336002061087,-2.19917199762062,-2.06783599555953,100,97.8919719827586
"HER34L","HER34L_1A","HER34L_1A_196",30.5,1650.93,6.99,1,35174.85156,75916,1.4,0.0658622688234364,0.0869381948469361,0.7666368091048,0.0658622688234364,0.0171241898940935,2.95589862479583,0,0.222614468623215,0.172559144317403,0,5.36514041835713,0.0645450234469677,1.04589282891617,75.3016491912113,11.6615733178777,6.45724613125494,0.154864779764195,0.27763173659828,-2.17681570570501,-2.45444744230329,100,97.7922967490384
"HER34L","HER34L_1A","HER34L_1A_197",30.6,1657.8,7,1,35523.28125,76896,1.55,0.0780274656679151,0.0429151061173533,0.806283811901789,0.132646691635456,0.0546192259675406,3.69980233042031,0,0.232781939242613,0,0.0936329588014981,5.31497086974615,0,1.12229504785685,74.5006242197253,11.4414273824386,6.51147988179132,0.153574919703952,-1.12846525181779,-2.93321191657266,-1.80474666475487,100,97.5200270495214
"HER34L","HER34L_1A","HER34L_1A_198",30.7,1664.66,7,1,35176.91406,76418,1.27,0.0732811641236358,0.0248632521133764,0.772069407731163,0.0785155329896098,0.0261718443298699,3.34345311314088,0.0418749509277919,0.289198879845063,0.105995969535973,0.18712868695857,5.38747415530372,0.0667382030411683,1.01415896778246,74.2678426548719,11.3847522834934,6.52344827586207,0.153293159953483,-1.14990558305566,-3.43568355773332,-2.28577797467766,100,97.0635190661886
"HER34L","HER34L_1A","HER34L_1A_199",30.8,1671.52,7.02,1,35192.21484,75821,1.36,0.0672636868413764,0.0303346038696403,0.841455533427415,0.113425040556046,0.0290157080492212,2.36478020601153,0.0224212289471255,0.284881497210535,0.164861977552393,0.180688727397423,5.06060326294826,0.261141372442991,1.24635655029609,75.4883211775102,11.7434483850121,6.42812219227314,0.155566426724439,-1.31885308032436,-3.32284406741564,-2.00399098709128,100,97.8989989580723
"HER34L","HER34L_1A","HER34L_1A_200",30.9,1678.39,7.03,1,35308.89063,75104,1.58,0.0785577332765232,0.0359501491265445,0.822858968896463,0.055922454196847,0.0945355773327652,2.67762036642522,0.0719002982530891,0.295590115040477,0.113176395398381,0.0905411163187047,5.26070515551768,0,1.27157008947593,75.3967831273967,11.3895398380912,6.61982698152911,0.151061349909935,-0.441832752279039,-3.13065159145336,-2.68881883917432,100,97.6552513847465
"HER34L","HER34L_1A","HER34L_1A_201",31,1685.25,7.04,1,35409.60156,76128,1.39,0.0748738965952081,0.0577973938629676,0.773696931483817,0.0604245481294662,0.0183900798654897,2.93453131567886,0,0.271910466582598,0.0866960907944515,0,5.32786885245902,0,1.14675283732661,75.2863598150483,11.5384615384615,6.52481785063752,0.153260983354852,-0.0444517625708338,-2.59423654973333,-2.54978478716249,100,97.5777637662884
"HER34L","HER34L_1A","HER34L_1A_202",31.1,1692.11,7.04,1,35599.78906,76925,1.56,0.0753981150471238,0.0467988300292493,0.811179720506987,0.0350991225219369,0.0376990575235619,2.85732856678583,0,0.214494637634059,0.0688982775430614,0.00779980500487488,5.40916477088073,0,1.18947026324342,75.1836204094898,11.6334091647709,6.46273326628674,0.154733292988675,0.287682072451781,-2.85263142991332,-3.1403135023651,100,97.5703607409815
"HER34L","HER34L_1A","HER34L_1A_203",31.2,1698.98,7.05,1,35668.64844,75563,1.42,0.103225123406958,0.0436721675952516,0.774188425552188,0.0529359607215171,0.0582295567936689,2.7460529624287,0,0.234241626192713,0,0,5.36770641716184,0,0.97137487923984,76.1483794979024,11.5294522451464,6.60468319559229,0.15140771637122,-0.192371892647456,-2.87510428576538,-2.68273239311792,100,98.0294588621415
"HER34L","HER34L_1A","HER34L_1A_204",31.3,1705.84,7.05,1,35763.64844,76268,1.33,0.0367126448838307,0.0262233177741648,0.807678187444275,0.093092778098285,0.0118004929983742,1.80285309697383,0.0590024649918708,0.259610845964231,0.148161745424031,0.159962238422405,5.57376619289873,0,0.726385902344365,76.060733203965,11.6103739445115,6.5511010728402,0.152646095500776,-1.26694760348732,-3.42751468997953,-2.1605670864922,100,97.3763570566948
"HER34L","HER34L_1A","HER34L_1A_205",31.4,1712.7,7.06,1,35522.88281,75319,1.5,0.0305367835473121,0.0531074496474993,0.751470412512115,0.0929380368831238,0.0570905083710617,1.71138756489067,0.0610735670946242,0.270847993202246,0.0876272919183739,0.0371752147532495,5.83252565753661,0.142062427807061,1.07808122784424,75.7232570798869,11.515022769819,6.57604058572582,0.152067187993127,-0.559615787935423,-2.64971462408925,-2.09009883615382,100,97.4442039857141
"HER34L","HER34L_1A","HER34L_1A_206",31.5,1719.57,7.06,1,35508.88281,75451,1.42,0.067593537527667,0.0198804522140197,0.746179639766206,0.0927754436654252,0.0278326330996276,1.71634570781037,0.155067527269354,0.204105976063936,0.145789982902811,0,5.52941644245934,0,0.952936342792011,76.2070747902612,11.3080012193344,6.73921706516643,0.14838518930764,-1.54044504094715,-3.62522942703748,-2.08478438609033,100,97.1729996951664
"HER34L","HER34L_1A","HER34L_1A_207",31.6,1726.43,7.07,1,35386.91406,75730,1.27,0.055460187508253,0.0581011488181698,0.750033012016374,0.042255380958669,0.0211276904793345,2.04014261191074,0.00924336458470883,0.235045556582596,0.042255380958669,0.0779083586425459,5.56978740261455,0,1.01148818169814,75.3902020335402,11.8156609005678,6.38053196244971,0.156726744084213,0.318453731118535,-2.55793178480289,-2.87638551592142,100,97.1187112108808
"HER34L","HER34L_1A","HER34L_1A_208",31.7,1733.3,7.07,1,35371.96094,75659,1.21,0.0330429955458042,0.0436167541204615,0.716372143433035,0.0726945902007692,0.0251126766148112,2.13457751225895,0.0779814694880979,0.212796891314979,0.118954783964895,0.231300968820629,5.49438929935632,0,0.952959991540993,75.8455702560171,11.3826511056186,6.66326056665118,0.150076676425484,-0.510825623765991,-2.79875843997317,-2.28793281620718,100,97.3420214382955
"HER34L","HER34L_1A","HER34L_1A_209",31.8,1740.16,7.08,1,35165.28125,75219,1.27,0.0545075047527885,0.0332362833858467,0.675361278400404,0.114332814847313,0.0239301240378096,2.01411877318231,0,0.179475930283572,0.166181416929233,0.0239301240378096,5.23537935893857,0.335021736529334,0.933274837474574,76.2879059812015,11.548943750914,6.60561758950155,0.151386299078124,-1.23547147138531,-3.01160562271028,-1.77613415132497,100,97.6255999149151
"HER34L","HER34L_1A","HER34L_1A_210",31.9,1747.02,7.08,1,35316.04297,74816,1.43,0.0695038494439692,0.0507912745936698,0.707068006843456,0.100245936698033,0.0441082121471343,1.97016680923867,0.0334153122326775,0.217867835757057,0.160393498716852,0.122968349016253,5.21278870829769,0.201828485885372,1.02518177929855,76.7710115483319,11.4681351582549,6.69428904428904,0.149381060988561,-0.679901953809925,-2.63340227213191,-1.95350031832199,100,98.1554747647562
"HER34L","HER34L_1A","HER34L_1A_211",32,1753.89,7.09,1,35479.97656,75358,1.42,0.06900395445739,0.0305209798561533,0.696674540194803,0.0650229570848483,0.0411369728495979,2.55314631492343,0.0530799649672231,0.212319859868893,0.151277900156586,0.0464449693463202,5.36903845643462,0.0836009448233764,0.976671355396905,76.3488946097296,11.1229066588816,6.864113576712,0.145685235074303,-0.756326082181477,-3.12790404666247,-2.371577964481,100,97.8197404389713
"HER34L","HER34L_1A","HER34L_1A_212",32.1,1760.75,7.1,1,35441.28516,75178,1.36,0.0598579371624677,0.046556173348586,0.655776956024369,0.0611881135438559,0.030594056771928,1.31421426481151,0.130357285376041,0.332544095347043,0.168932400436298,0.1237064034691,5.38588416824071,0.117055521562159,1.3155444411929,76.3108888238581,11.6230812205698,6.56546120393683,0.152312224372048,-0.273293334999681,-2.64516111255328,-2.3718677775536,100,97.6761818617149
"HER34L","HER34L_1A","HER34L_1A_213",32.2,1767.61,7.12,1,35021.1875,74413,1.38,0.0927257334067972,0.0510663459341782,0.7135849918697,0.0591294531869431,0.0389716850550307,1.3344442503326,0.0389716850550307,0.331931248572158,0.0134385120879416,0.124978162417857,5.48156908067139,0.049722494725384,1.02535847230995,76.4678214828054,11.4442368940911,6.68177548144669,0.149660820357808,-0.146603474191875,-2.63717586151555,-2.49057238732368,100,97.2679504925215
"HER34L","HER34L_1A","HER34L_1A_214",32.3,1774.48,7.12,1,34859.18359,74137,1.34,0.0539541659360373,0.0296747912648205,0.596193533593213,0.0256282288196177,0.0256282288196177,1.26657404534848,0.060698436678042,0.222560934486154,0.0795823947556551,0.0971174986848672,5.81895679620163,0,0.934755924841847,76.7511498981615,11.4153526579171,6.72350230414747,0.148732008224812,0.146603474191875,-3.00026742871938,-3.14687090291126,100,97.3778275355086
"HER34L","HER34L_1A","HER34L_1A_215",32.4,1781.34,7.14,1,34903.39844,73454,1.47,0.0775995861355406,0.0367576986957824,0.835897296267052,0.111634492335339,0.0789609823835326,1.49072889155117,0,0.258665287118469,0.160644757263049,0.0762381898875487,5.37751517956817,0,0.958422958586326,76.6275492144744,11.6399379203311,6.58315789473684,0.15190278221938,-1.11088238125992,-3.12415806214281,-2.01327568088289,100,97.7305524545974
"HER34L","HER34L_1A","HER34L_1A_216",32.5,1788.2,7.14,1,34990.71484,75147,1.35,0.0385910282512941,0.0239530520180446,0.709276484756544,0.0239530520180446,0.0172994264574767,1.39859209283138,0,0.33001982780417,0.134403236323473,0.126418885650791,5.20313518836414,0.107788734081201,1.03663486233649,76.7934847698511,11.3643924574501,6.75737704918033,0.14798641436196,0,-3.38814966626968,-3.38814966626968,100,97.3079430981942
"HER34L","HER34L_1A","HER34L_1A_217",32.6,1795.07,7.15,1,34979.50781,75874,1.52,0.0474470833223502,0.0250415161979071,0.774969027598387,0.100166064791628,0.026359490734639,1.67646361072304,0,0.251733136515803,0.160792893481298,0.196378205973061,5.68969607507183,0,1.50644489548462,75.2787516145188,11.6350792102697,6.46998187584957,0.154559938372113,-1.38629436111989,-3.43228796873219,-2.0459936076123,100,97.369322824683
"HER34L","HER34L_1A","HER34L_1A_218",32.7,1801.93,7.16,1,35386.16406,75369,1.56,0.0809351324815242,0.057052634372222,0.632886199896509,0.0743011052289403,0.0398041635155037,1.26311878889198,0,0.236171370191989,0.124719712348578,0.063686661624806,5.72383871352944,0.0663402725258395,1.11717018933514,76.2050710504319,11.5962796375168,6.57151029748284,0.152172020544964,-0.264151575041587,-2.40631637519478,-2.14216480015319,100,97.2813756318911
"HER34L","HER34L_1A","HER34L_1A_219",32.8,1808.79,7.17,1,35428.29297,76262,1.32,0.0485169547087672,0.0472056856625842,0.78807269675592,0.0852324880018882,0.0222915737851092,1.16178437491805,0.00786761427709737,0.340929952007553,0.152107209357216,0.166531168865228,5.81154441268259,0.0327817261545724,1.0503265059925,76.742020927854,11.3319870971126,6.77215922240222,0.147663391712943,-0.590868331439527,-2.8150759960791,-2.22420766463957,100,97.7892003881356
"HER34L","HER34L_1A","HER34L_1A_220",32.9,1815.66,7.18,1,35452.99219,75505,1.26,0.0463545460565525,0.0556254552678631,0.754916892920999,0.0543010396662473,0.0264883120323157,0.990662870008609,0.0543010396662473,0.300642341566784,0.1761472750149,0.202635587047215,5.64068604728164,0.0543010396662473,1.06615455930071,76.3896430699954,11.6045295013575,6.58274366582972,0.151912340927217,0.0240975515790605,-2.60796674254523,-2.63206429412429,100,97.4173895768492
