Site,label,ID,depth,SH20_age,surface,validity,kcps,cps,MSE,K,Ca,Ti,Fe,Br,Sr,Mo_inc,Mo_coh,inc_coh,coh_inc,LnK_Ti,LnK_Ca,LnTi_Ca
HER14L,HER14L_2D,HER14L_2D_315,142.4,14734.98,7.47,1,32066,74492,1.45,-3.482708398,-0.888283223,-3.07724329,0.232217765,0.547591348,-0.720590976,4.639168016,2.749848759,6.61547697,0.15116068,-0.424883194,-2.647425579,-2.222542385
HER14L,HER14L_2D,HER14L_2D_316,142.5,14739.96,7.48,1,32250,74874,1.38,-3.923009501,-0.882156793,-2.225278982,0.698942161,0.202883418,-1.007319936,4.530653891,2.605285741,6.858331459,0.145808059,-1.763588592,-3.117212171,-1.353623579
HER14L,HER14L_2D,HER14L_2D_317,142.6,14744.95,7.48,1,32267,74713,1.33,-4.167580282,-0.637957112,-2.868297298,0.838600661,0.505248552,-1.066487493,4.649322362,2.74715061,6.701059369,0.149230136,-1.386294361,-3.64414356,-2.257849199
HER14L,HER14L_2D,HER14L_2D_318,142.7,14749.93,7.49,1,32171,74957,1.46,-3.317707974,-0.825880881,-2.912242865,0.280745189,0.289825841,-0.660951067,4.52847454,2.617737217,6.758704275,0.147957354,-0.419853846,-2.530932472,-2.111078627
HER14L,HER14L_2D,HER14L_2D_319,142.8,14754.92,7.5,1,32098,75553,1.47,-3.112156821,-0.841320427,-2.570559539,-0.1530237,0.281722179,-0.586428177,4.442750782,2.539015703,6.711540573,0.148997088,-0.554996842,-2.299354072,-1.74435723
HER14L,HER14L_2D,HER14L_2D_320,142.9,14759.9,7.5,1,32266,74451,1.28,-2.822134303,-0.685341464,-3.004455859,-0.283160432,0.326557465,-0.856577156,4.611991811,2.713119937,6.678978518,0.149723494,0.188052232,-2.16167964,-2.349731871
HER14L,HER14L_2D,HER14L_2D_321,143,14764.89,7.5,1,32303,74801,1.31,-3.247710278,-0.813447361,-2.611721511,-0.061970014,0.247674319,-0.562132932,4.482887523,2.566420254,6.797545334,0.147111928,-0.653926467,-2.46875121,-1.814824742
HER14L,HER14L_2D,HER14L_2D_322,143.1,14769.87,7.5,1,32344,76113,1.5,-3.46781739,-0.738933102,-2.774670209,-0.357817023,0.450501544,-0.469456994,4.619434636,2.738758537,6.558527008,0.152473261,-0.720546155,-2.779509165,-2.05896301
HER14L,HER14L_2D,HER14L_2D_323,143.2,14774.86,7.5,1,32315,74777,1.28,-3.379867063,-0.664823827,-2.354014129,-0.440983654,0.584448737,-1.212318254,4.704143574,2.763414616,6.964499717,0.143585331,-1.060871961,-2.765620053,-1.704748092
HER14L,HER14L_2D,HER14L_2D_324,143.3,14779.84,7.51,1,32336,75763,1.37,-3.157450537,-0.619489324,-3.280052859,-0.496653221,0.506111109,-0.284320585,4.618923146,2.712932271,6.726690546,0.148661514,0.127833372,-2.574137784,-2.701971155
HER14L,HER14L_2D,HER14L_2D_325,143.4,14784.83,7.51,1,32104,74375,1.54,-2.667575276,-0.619882433,-2.642882664,-0.487157817,0.442601132,-1.458614931,4.658561336,2.774950653,6.577813853,0.152026193,-0.025317808,-2.069779631,-2.044461823
HER14L,HER14L_2D,HER14L_2D_326,143.5,14789.81,7.5,1,32092,74465,1.28,-2.994215464,-0.796990887,-2.860684072,-0.286165263,0.452364923,-1.003409995,4.693356052,2.795744707,6.670562534,0.149912394,-0.138150338,-2.229616073,-2.091465735
HER14L,HER14L_2D,HER14L_2D_327,143.6,14794.8,7.51,1,32544,76065,1.28,-2.876050133,-0.966507628,-3.05837169,-0.473117066,0.48740692,-0.339271653,4.57916802,2.64674323,6.906891577,0.14478293,0.188052232,-1.933589665,-2.121641896
HER14L,HER14L_2D,HER14L_2D_328,143.7,14799.79,7.51,1,32352,74733,1.29,-3.214613073,-0.649663715,-3.305584851,-0.274761258,0.500018877,-0.475176558,4.670814307,2.748966271,6.834227588,0.146322315,0.09531018,-2.606051033,-2.701361213
HER14L,HER14L_2D,HER14L_2D_329,143.8,14804.77,7.51,1,32184,75386,1.47,-3.362932202,-0.674113363,-2.60079215,-0.449029946,0.389369079,-0.629802316,4.623572737,2.703728161,6.820541137,0.146615933,-0.78845736,-2.734367509,-1.945910149
HER14L,HER14L_2D,HER14L_2D_330,143.9,14809.76,7.51,1,32254,75160,1.42,-3.56264508,-0.615114909,-2.634658309,-0.455687172,0.612646758,-0.695414851,4.629713773,2.72115979,6.743961353,0.148280802,-0.965080896,-3.005063601,-2.039982705
HER14L,HER14L_2D,HER14L_2D_331,144,14814.74,7.52,1,31891,74544,1.41,-3.023487379,-0.689153588,-2.13998647,-0.640363423,0.425988003,-1.134464604,4.567723103,2.633744358,6.917643082,0.144557906,-0.902867712,-2.363993721,-1.46112601
HER14L,HER14L_2D,HER14L_2D_332,144.1,14819.73,7.52,1,32094,74590,1.34,-3.491429656,-0.615785705,-2.564667624,-0.519666572,0.403607803,-0.451932354,4.581037714,2.658836394,6.836645335,0.146270569,-0.959775844,-2.926739402,-1.966963558
HER14L,HER14L_2D,HER14L_2D_333,144.2,14824.71,7.52,1,32147,74555,1.51,-5.94489258,-0.244449006,-2.30730642,0.289518146,0.888139153,-0.907939977,5.071520996,3.155409687,6.795132299,0.147164169,NA,NA,-2.086175574
HER14L,HER14L_2D,HER14L_2D_334,144.3,14829.7,7.52,1,32098,73991,1.47,-6.052181339,-0.567384405,-2.338609272,-0.093756646,0.97955992,0.115335152,4.965168297,2.991868293,7.195110429,0.138983273,NA,NA,-1.791759469
HER14L,HER14L_2D,HER14L_2D_335,144.4,14834.68,7.51,1,32031,74300,1.46,-3.138972963,-0.869058653,-2.360303609,-0.54158833,0.354282563,-0.599059684,4.547926966,2.60677371,6.967462039,0.143524284,-0.798507696,-2.302585093,-1.504077397
HER14L,HER14L_2D,HER14L_2D_336,144.5,14839.67,7.52,1,32225,74465,1.31,-3.038728935,-0.855945042,-2.540890506,-0.66758117,0.431031118,-0.49636523,4.551780999,2.616698765,6.925282167,0.144398448,-0.510825624,-2.211930725,-1.701105101
HER14L,HER14L_2D,HER14L_2D_337,144.6,14844.65,7.52,1,32184,74599,1.54,-3.071314944,-0.781308633,-2.224017083,-0.456355166,0.593314508,-1.674657796,4.782451669,2.831887444,7.033340919,0.142179941,-0.871838969,-2.328337589,-1.45649862
HER14L,HER14L_2D,HER14L_2D_338,144.7,14849.64,7.53,1,32102,75068,1.43,-3.866320916,-0.510585908,-3.019023055,-0.308594732,0.627917709,-0.34241438,4.675207101,2.743814182,6.899775533,0.144932251,-0.897941593,-3.439835174,-2.541893581
HER14L,HER14L_2D,HER14L_2D_339,144.8,14854.62,7.52,1,32242,75507,1.81,-3.494271407,-0.68186119,-2.107977046,-0.452132761,0.53464535,-0.944826236,4.544982753,2.601440537,6.984118045,0.143182001,-1.425008873,-2.86069599,-1.435687116
HER14L,HER14L_2D,HER14L_2D_340,144.9,14859.61,7.52,1,31969,73978,1.39,-3.16644913,-0.727452181,-2.617883178,-0.335500792,0.311234347,-0.7409659,4.593919528,2.683097306,6.759281835,0.147944711,-0.565313809,-2.474856314,-1.909542505
HER14L,HER14L_2D,HER14L_2D_341,145,14864.6,7.52,1,31708,73562,1.54,-2.769526187,-0.724196479,-3.081900872,-0.39859884,0.272670669,-0.433364798,4.522860798,2.612055709,6.759174055,0.14794707,0.321583624,-2.066862759,-2.388446384
HER14L,HER14L_2D,HER14L_2D_342,145.1,14869.58,7.52,1,31576,73716,1.45,-2.913500898,-0.636233613,-2.605199538,-0.653475419,0.366783555,-0.624902047,4.512320396,2.554207564,7.086655722,0.141110284,-0.315852949,-2.302585093,-1.986732144
HER14L,HER14L_2D,HER14L_2D_343,145.2,14874.57,7.53,1,31469,73481,1.63,-3.491476793,-0.852419463,-2.523892766,-0.595274115,0.38737035,-0.129640485,4.574201841,2.63113143,6.980840259,0.143249231,-1.00144854,-2.689358068,-1.687909528
HER14L,HER14L_2D,HER14L_2D_344,145.3,14879.55,7.51,1,31256,73539,1.55,-3.287106539,-0.914609456,-2.391722492,0.769166076,0.050011986,-0.970822601,4.333361874,2.411721153,6.832832717,0.146352185,-0.916290732,-2.404367787,-1.488077055
HER14L,HER14L_2D,HER14L_2D_345,145.4,14884.54,7.5,1,31227,73510,1.43,-3.248158337,-0.840212729,-2.631972198,0.775869727,0.173809492,-1.182703038,4.457454427,2.495912656,7.111005693,0.140627085,-0.63372376,-2.442347035,-1.808623275
HER14L,HER14L_2D,HER14L_2D_346,145.5,14889.52,7.5,1,31410,74057,1.28,-4.044596935,-0.628693406,-2.504151894,-0.255369507,0.289056116,-0.492428526,4.770806051,2.865378101,6.722918284,0.148744929,-1.634130525,-3.530030254,-1.895899728
HER14L,HER14L_2D,HER14L_2D_347,145.6,14894.51,7.5,1,31951,74275,1.64,-3.191214372,-0.548761453,-2.498067191,0.120370851,0.627021103,-2.158199366,4.786296369,2.862554059,6.847186486,0.146045387,-0.717839793,-2.687847494,-1.970007701
HER14L,HER14L_2D,HER14L_2D_348,145.7,14899.49,7.51,1,31940,74752,1.31,-3.137310115,-0.811659749,-2.54952345,-0.07547804,0.368247282,-0.854927729,4.479071915,2.581579886,6.669767951,0.149930254,-0.602996084,-2.356289272,-1.753293188
HER14L,HER14L_2D,HER14L_2D_349,145.8,14904.48,7.51,1,31990,74652,1.42,-4.54652902,-0.634506015,-2.243943927,-0.172870635,0.637125438,-0.463357759,4.681569407,2.742512511,6.952868852,0.143825523,-2.468099531,-4.091005661,-1.622906129
HER14L,HER14L_2D,HER14L_2D_350,145.9,14909.46,7.51,1,32094,75425,1.34,-3.004695323,-0.810744071,-2.48800458,-0.277227036,0.329607823,-0.827273373,4.504301449,2.574035113,6.892,0.145095763,-0.528844129,-2.22052014,-1.691676011
HER14L,HER14L_2D,HER14L_2D_351,146,14914.45,7.51,1,32190,74897,1.35,-2.672390162,-0.924043186,-3.07785527,-0.054565053,0.271016292,-0.455747499,4.415936777,2.497648101,6.80994315,0.146844104,0.415515444,-1.764730797,-2.180246241
HER14L,HER14L_2D,HER14L_2D_352,146.1,14919.43,7.5,1,31978,74937,1.37,-3.574819615,-0.671460661,-2.347589948,-0.055403562,0.449481104,-1.119765928,4.609037593,2.710521018,6.676606007,0.149776698,-1.270462546,-2.960752555,-1.690290009
HER14L,HER14L_2D,HER14L_2D_353,146.2,14924.42,7.5,1,32206,75264,1.55,-3.088364476,-0.508147646,-3.193724991,-0.328354536,0.390822225,-0.418824129,4.537864542,2.608729011,6.884215237,0.145259839,0.109199292,-2.611589935,-2.720789227
HER14L,HER14L_2D,HER14L_2D_354,146.3,14929.4,7.51,1,32074,75415,1.41,-4.490636724,-0.595420837,-2.593516739,0.206808738,0.494110799,-0.592036739,4.742899205,2.827792297,6.788304223,0.147312196,-2.054123734,-4.074141855,-2.020018121
HER14L,HER14L_2D,HER14L_2D_355,146.4,14934.39,7.52,1,32076,74320,1.35,-3.290668845,-0.63010531,-2.688493443,-0.037601656,0.520812931,-1.13789603,4.595298134,2.66865422,6.867085766,0.14562218,-0.622529613,-2.701971155,-2.079441542
HER14L,HER14L_2D,HER14L_2D_356,146.5,14939.38,7.51,1,31700,73987,1.7,-3.221727505,-0.712805979,-2.788863423,-0.119385497,0.497923607,-0.957363625,4.617453393,2.68476903,6.908699104,0.14474505,-0.448024723,-2.548085551,-2.100060829
HER14L,HER14L_2D,HER14L_2D_357,146.6,14944.36,7.5,1,31741,74693,1.45,-3.291374072,-0.91259984,-2.27977316,-0.384928489,0.399586549,-0.723224711,4.558095992,2.634217731,6.848113942,0.146025608,-1.038893054,-2.417465369,-1.378572315
HER14L,HER14L_2D,HER14L_2D_358,146.7,14949.35,7.51,1,32096,74078,1.49,-3.547242473,-0.350140447,-3.021149377,0.147389634,0.577407439,-1.681375031,4.911751039,2.963359216,7.018081941,0.142489074,-0.559615788,-3.273995124,-2.714379336
HER14L,HER14L_2D,HER14L_2D_359,146.8,14954.33,7.52,1,31830,74260,1.48,-3.142284648,-0.916789637,-2.27220676,-0.363665757,0.458116077,-0.712640677,4.432273836,2.517197567,6.788107014,0.147316475,-0.889262059,-2.254794429,-1.36553237
HER14L,HER14L_2D,HER14L_2D_360,146.9,14959.32,7.52,1,31751,73702,1.41,-4.157432574,-0.624557368,-2.277119707,0.094232243,0.467540239,-0.865719425,4.652977345,2.710079247,6.979639056,0.143273885,-1.981001469,-3.647406206,-1.666404737
HER14L,HER14L_2D,HER14L_2D_361,147,14964.3,7.52,1,31820,74080,1.57,-2.807411134,-0.779889649,-2.989732691,-0.171760963,0.380514445,-0.623502333,4.475022713,2.516759611,7.087713192,0.14108923,0.187211542,-2.048479316,-2.235690858
HER14L,HER14L_2D,HER14L_2D_362,147.1,14969.29,7.52,1,31784,74140,1.58,-3.414391839,-0.827254567,-2.465311285,-0.09416352,0.405150313,-0.494371388,4.417357756,2.47298453,6.989942197,0.1430627,-0.975379648,-2.626557167,-1.651177519
HER14L,HER14L_2D,HER14L_2D_363,147.2,14974.27,7.52,1,31751,73945,1.47,-3.577841194,-0.724079181,-3.009857156,0.145723819,0.430560939,-0.541757624,4.60420829,2.673042108,6.898218541,0.144964964,-0.594707108,-2.910991045,-2.316283937
HER14L,HER14L_2D,HER14L_2D_364,147.3,14979.26,7.52,1,31836,76212,1.32,-3.178280245,-0.945840761,-2.923387995,0.066074665,0.324075287,-0.266631088,4.410386371,2.513603766,6.66503428,0.150036738,-0.262364264,-2.261763098,-1.999398834
HER14L,HER14L_2D,HER14L_2D_365,147.4,14984.24,7.52,1,31593,75045,1.53,-3.507587628,-0.831798289,-2.526758375,0.149850301,0.318981229,-0.588530722,4.463547454,2.522296029,6.968148488,0.143510145,-1.011600912,-2.721295428,-1.709694516
HER14L,HER14L_2D,HER14L_2D_366,147.5,14989.23,7.52,1,31778,73859,1.58,-4.119285966,-0.800153537,-2.24051512,0.507467792,0.265010817,-0.650713182,4.490171449,2.548017748,6.974444958,0.143380585,-1.960094784,-3.411147713,-1.451052928
HER14L,HER14L_2D,HER14L_2D_367,147.6,14994.21,7.52,1,31917,76072,1.43,-4.209980276,-0.81486194,-2.600542363,1.157269355,0.389720435,-0.799733058,4.407025342,2.471102505,6.931113139,0.14427697,-1.686398954,-3.487375078,-1.800976124
HER14L,HER14L_2D,HER14L_2D_368,147.7,14999.2,7.53,1,31939,74918,1.48,-3.237512864,-0.84590692,-2.82061906,0.485268142,0.086033584,-0.54802468,4.409104428,2.47165737,6.941687629,0.144057188,-0.428995606,-2.423537703,-1.994542098
HER14L,HER14L_2D,HER14L_2D_369,147.8,15004.19,7.52,1,31843,74209,1.46,-3.114529931,-0.783326033,-3.052009574,0.176516507,0.176516507,-0.40004884,4.462096361,2.534785003,6.871678401,0.145524855,-0.064538521,-2.360854001,-2.29631548
HER14L,HER14L_2D,HER14L_2D_370,147.9,15009.17,7.52,1,31836,74185,1.54,-4.060369722,-0.679375048,-2.836594291,0.647357052,0.189553072,-0.616751625,4.653705177,2.702475385,7.038034682,0.14208512,-1.299282984,-3.482948032,-2.183665048
HER14L,HER14L_2D,HER14L_2D_371,148,15014.16,7.51,1,31885,75328,1.47,-3.690180844,-0.809111479,-2.276487509,0.284295176,0.172885317,-0.635131993,4.439354413,2.514376919,6.855651588,0.145865056,-1.457246097,-2.935107652,-1.477861555
HER14L,HER14L_2D,HER14L_2D_372,148.1,15019.14,7.51,1,32032,74957,1.67,-4.246908681,-0.577665201,-2.383690247,0.663292216,0.186550128,-0.838331192,4.580787527,2.615965451,7.134356113,0.140166819,-1.963609726,-3.784189634,-1.820579908
HER14L,HER14L_2D,HER14L_2D_373,148.2,15024.13,7.51,1,32066,76628,1.51,-3.564658954,-0.916712677,-2.438647692,0.949856863,0.12837851,-0.80517658,4.283250057,2.363710474,6.81846427,0.146660591,-1.154965225,-2.68755168,-1.532586454
HER14L,HER14L_2D,HER14L_2D_374,148.3,15029.11,7.51,1,31795,74650,1.54,-3.025284071,-0.912616882,-2.493067258,0.430264986,0.172837322,-0.987227746,4.375286974,2.439806675,6.928048501,0.144340791,-0.543615447,-2.136792838,-1.593177392
HER14L,HER14L_2D,HER14L_2D_375,148.4,15034.1,7.52,1,31864,74525,1.58,-3.125017464,-0.956885848,-2.254939576,0.028545346,0.2025681,-0.910030431,4.45259986,2.563160012,6.616275259,0.151142442,-0.889262059,-2.197224577,-1.307962518
HER14L,HER14L_2D,HER14L_2D_376,148.5,15039.08,7.52,1,31693,73910,1.65,-3.529868767,-0.771266286,-2.215547905,0.256842937,0.068964407,-1.05426451,4.588685962,2.656454163,6.905578418,0.144810462,-1.356441398,-2.812233554,-1.455792156
HER14L,HER14L_2D,HER14L_2D_377,148.6,15044.07,7.51,1,31695,73838,1.54,-3.473006504,-0.848337912,-2.408295767,0.255093663,0.10912258,-0.75831176,4.547362583,2.576373115,7.178504011,0.139304791,-1.098612289,-2.672332119,-1.57371983
HER14L,HER14L_2D,HER14L_2D_378,148.7,15049.05,7.5,1,31886,74832,1.71,-3.053902199,-0.90084884,-2.333356044,0.122993553,0.163861897,-0.844407529,4.387141189,2.458517974,6.880690738,0.145334246,-0.73511138,-2.177993215,-1.442881836
HER14L,HER14L_2D,HER14L_2D_379,148.8,15054.04,7.51,1,31747,74609,1.44,-3.006532421,-0.900422633,-2.474315608,0.120702161,0.072148935,-0.690524308,4.402587652,2.476356222,6.864254411,0.145682246,-0.543615447,-2.130213867,-1.58659842
HER14L,HER14L_2D,HER14L_2D_380,148.9,15059.02,7.51,1,31633,74801,1.59,-3.193003415,-0.978566709,-2.515604591,0.34068315,0.065093123,-0.491222827,4.357871396,2.414749872,6.981192661,0.143242,-0.693147181,-2.242766598,-1.549619417
HER14L,HER14L_2D,HER14L_2D_381,149,15064.01,7.5,1,31634,75440,1.47,-3.046723857,-0.788874658,-2.848898114,0.954911307,0.277637476,-1.637262437,4.506628294,2.582581988,6.849270483,0.14600095,-0.203598955,-2.286324572,-2.082725617
HER14L,HER14L_2D,HER14L_2D_382,149.1,15069,7.5,1,31583,76480,1.5,-3.683723443,-0.7730905,-2.914590355,0.89531889,-0.123874249,-0.294882794,4.395176922,2.499665528,6.656565657,0.150227618,-0.798507696,-2.961830722,-2.163323026
HER14L,HER14L_2D,HER14L_2D_383,149.2,15073.98,7.5,1,31765,76498,1.48,-4.569913522,-0.667940852,-2.835312466,1.52139636,0.163356667,-1.028954198,4.662791552,2.754576458,6.741676739,0.148331052,-1.887069649,-4.080921542,-2.193851893
HER14L,HER14L_2D,HER14L_2D_384,149.3,15078.97,7.51,1,31360,76187,1.48,-3.163643335,-1.023577172,-2.845189604,1.358145242,-0.069764,-1.124047702,4.385390006,2.482686565,6.704623193,0.149150813,-0.327212911,-2.168131616,-1.840918705
HER14L,HER14L_2D,HER14L_2D_385,149.4,15083.95,7.5,1,31591,77703,1.64,-2.907668466,-1.193686698,-3.085916698,1.371262659,-0.016163564,-0.688021425,4.221056574,2.299137618,6.834712592,0.146311931,0.182321557,-1.73091781,-1.913239367
HER14L,HER14L_2D,HER14L_2D_386,149.5,15088.94,7.49,1,31631,76333,1.43,-3.790192146,-0.875805512,-2.712633267,1.434209537,-0.045109596,-1.013704784,4.446476629,2.556759139,6.618114117,0.151100447,-1.120591195,-2.975529566,-1.854938371
HER14L,HER14L_2D,HER14L_2D_387,149.6,15093.92,7.48,1,31518,76669,1.54,-3.543632462,-0.967210704,-3.073628833,1.763396845,0.215239363,-1.415400757,4.461751288,2.55948526,6.701699463,0.149215883,-0.489548225,-2.623905525,-2.134357299
HER14L,HER14L_2D,HER14L_2D_388,149.7,15098.91,7.48,1,31634,77029,1.41,-4.152347968,-0.974294137,-2.386563985,1.800095846,-0.338871141,-0.581732434,4.281313102,2.352400717,6.882698285,0.145291855,-1.832581464,-3.254886262,-1.422304799
HER14L,HER14L_2D,HER14L_2D_389,149.8,15103.89,7.48,1,31293,76712,1.29,-3.418645705,-0.985659112,-2.761866168,1.706168253,-0.110974381,-0.991948441,4.245114176,2.317811379,6.871629408,0.145525892,-0.674455048,-2.466214517,-1.791759469
HER14L,HER14L_2D,HER14L_2D_390,149.9,15108.88,7.49,1,30996,75701,1.5,-3.241258478,-1.226355458,-2.612649819,1.67940652,-0.092268781,-1.14631275,4.281581083,2.357857684,6.847079237,0.146047675,-0.643550239,-2.042476347,-1.398926108
HER14L,HER14L_2D,HER14L_2D_391,150,15112.29,7.49,1,31410,77996,1.35,-6.292693342,-0.81622979,-2.486030852,2.299607322,0.156196052,-0.357799146,4.71386322,2.783086537,6.895537757,0.145021322,NA,NA,-1.68808104
HER14L,HER14L_2D,HER14L_2D_392,150.1,15115.71,7.49,1,31421,76672,1.33,-3.50988339,-1.271836819,-2.717645307,1.783212032,-0.103145828,-0.894923612,4.308915545,2.405307379,6.710703845,0.149015666,-0.815749503,-2.276151836,-1.460402333
HER14L,HER14L_2D,HER14L_2D_393,150.2,15119.13,7.48,1,31645,76160,1.45,-2.98417208,-1.016521944,-3.092385664,1.606535044,-0.206787185,-1.098657641,4.354832673,2.437156796,6.805782313,0.14693388,0.111225635,-1.990034954,-2.101260589
HER14L,HER14L_2D,HER14L_2D_394,150.3,15122.55,7.48,1,31788,77023,1.74,-2.9744034,-0.95140317,-2.950305849,1.497932014,-0.054657034,-1.317337439,4.324981884,2.425192993,6.685109666,0.149586177,-0.024692613,-2.044461823,-2.01976921
HER14L,HER14L_2D,HER14L_2D_395,150.4,15125.96,7.49,1,31593,76633,1.27,-4.614022941,-0.756808172,-2.971795206,1.554890198,0.331184548,-0.837437906,4.606977081,2.687012398,6.821372328,0.146598067,-1.791759469,-4.036008985,-2.244249516
HER14L,HER14L_2D,HER14L_2D_396,150.5,15129.38,7.48,1,31452,76472,1.14,-3.486886535,-0.58180863,-6.194936736,1.981173606,0.485917942,0.109512066,4.804242176,2.882786111,6.831563321,0.14637938,NA,-2.970414466,NA
HER14L,HER14L_2D,HER14L_2D_397,150.6,15132.8,7.47,1,31329,75097,1.25,-3.020740897,-0.931729905,-3.128954482,1.051130809,-0.04442671,-0.670587387,4.314240981,2.431067591,6.574947762,0.152092463,0.111225635,-2.111806826,-2.223032461
HER14L,HER14L_2D,HER14L_2D_398,150.7,15136.21,7.46,1,31348,74244,1.54,-4.055619155,-0.975121615,-2.303080399,0.950905136,0.008794741,-0.461473124,4.380497461,2.455096956,6.858565053,0.145803093,-1.819158443,-3.157000421,-1.337841978
HER14L,HER14L_2D,HER14L_2D_399,150.8,15139.63,7.46,1,31424,74644,1.41,-3.255552529,-1.046057859,-3.025028871,1.190578504,0.154249699,-1.014055128,4.445949129,2.549917056,6.660049074,0.150149044,-0.238411023,-2.243161673,-2.004750649
HER14L,HER14L_2D,HER14L_2D_400,150.9,15143.05,7.46,1,31438,74432,1.52,-2.940279237,-0.542383964,-6.198375775,1.617638064,0.51942892,-0.146286606,4.798091566,2.892167033,6.72626832,0.148670846,NA,-2.433613355,NA
HER14L,HER14L_2D,HER14L_2D_401,151,15146.46,7.46,1,31450,74683,1.2,-3.567324804,-0.875274944,-3.085486717,1.218975754,0.170344815,-0.671675989,4.384636861,2.425805023,7.091762748,0.141008665,-0.500775288,-2.737609003,-2.236833715
HER14L,HER14L_2D,HER14L_2D_402,151.1,15149.88,7.46,1,31049,75047,1.39,-3.476704845,-1.057226,-2.824379659,1.136830258,0.076354886,-0.56653046,4.300702286,2.410953534,6.61832908,0.151095539,-0.672093771,-2.456735773,-1.784642001
HER14L,HER14L_2D,HER14L_2D_403,151.2,15153.3,7.46,1,31024,74713,1.31,-4.213980054,-0.80613813,-2.687923751,1.246881241,0.171789567,-0.751374044,4.476964743,2.563780428,6.775284738,0.147595273,-1.609437912,-3.509885687,-1.900447775
HER14L,HER14L_2D,HER14L_2D_404,151.3,15156.71,7.47,1,31086,74458,1.24,-3.148293406,-0.895305255,-2.611988697,0.931428637,0.091017357,-1.309281052,4.418501696,2.523920721,6.650388457,0.150367156,-0.550046337,-2.282382386,-1.732336049
HER14L,HER14L_2D,HER14L_2D_405,151.4,15160.13,7.48,1,30932,74081,1.25,-3.861386116,-0.95136736,-2.786871379,0.874812333,0.378912359,-0.754240255,4.488959463,2.611180954,6.539573904,0.152915162,-1.123930097,-2.980228087,-1.85629799
