Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,coh/inc_ratio_sum,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh
HER14L,HER14L_2C,HER14L_2C_439,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000438.spe,744,44.3,124.3,124.3,7.81,1,0.018357,-0.018,0.007561,0.110437,33488,1.26,0,14,0,20,38,34,75,6,362,43,9,0,0,884,9,230,70,88,136,150,1148,0,176,0,1385,0,0,0,0,59,139,0,0,0,34,0,252,0,14,66,6,6.10E+14,63370,9598,72968,6.60241717,0.151459681,78329,1.073470562,0,0.000191865,0,0.000274093,0.000520776,0.000465958,0.001027848,8.22E-05,0.004961079,0.000589299,0.000123342,0,0,0.0121149,0.000123342,0.003152067,0.000959325,0.001206008,0.001863831,0.002055696,0.015732924,0,0.002412016,0,0.018980923,0,0,0,0,0.000808574,0.001904945,0,0,0,0.000465958,0,0.003453569,0,0.000191865,0.000904506,8.22E-05,8359828966,0.868462888,0.131537112,1,9.05E-05,2.08E-06,517160.7345,0,92.43384038,0,132.0483434,250.8918525,224.4821838,495.1812878,39.61450302,2390.075016,283.9039383,59.42175453,0,0,5836.536778,59.42175453,1518.555949,462.1692019,581.012711,897.9287352,990.3625755,7579.574911,0,1162.025422,0,9144.347781,0,0,0,0,389.542613,917.7359867,0,0,0,224.4821838,0,1663.809127,0,92.43384038,435.7595332,39.61450302,4.03E+15,418395.1761,63370,481765.1761,43.59191249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_440,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000439.spe,745,44.4,124.4,124.4,7.82,1,0.018359,-0.018,0.007543,0.110437,33204,1.48,0,6,0,15,60,57,106,23,350,34,0,11,0,1291,0,155,202,62,0,0,1291,0,324,0,1325,0,0,0,0,0,24,0,0,15,0,143,80,28,95,79,12,0,63198,9397,72595,6.725337874,0.148691414,78197,1.077167849,0,8.27E-05,0,0.000206626,0.000826503,0.000785178,0.001460156,0.000316826,0.004821269,0.000468352,0,0.000151526,0,0.017783594,0,0.002135133,0.002782561,0.000854053,0,0,0.017783594,0,0.004463117,0,0.018251946,0,0,0,0,0,0.000330601,0,0,0.000206626,0,0.001969833,0.001102004,0.000385701,0.00130863,0.001088229,0.000165301,0,0.870555823,0.129444177,1,9.26E-05,2.05E-06,525901.2457,0,40.35202724,0,100.8800681,403.5202724,383.3442588,712.8858146,154.6827711,2353.868256,228.6614877,0,73.97871661,0,8682.411195,0,1042.42737,1358.518251,416.9709482,0,0,8682.411195,0,2179.009471,0,8911.072683,0,0,0,0,0,161.408109,0,0,100.8800681,0,961.723316,538.0270299,188.3094605,638.907098,531.301692,80.70405449,0,425027.9029,63198,488225.9029,45.23016952,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_441,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000440.spe,746,44.5,124.5,124.5,7.82,1,0.018362,-0.018,0.007521,0.110437,33257,1.24,27,38,18,19,33,46,78,8,345,44,13,0,8,1846,35,228,87,154,0,15,1235,60,241,0,1294,0,6,0,0,69,65,0,53,0,0,103,0,0,116,85,45,1.09E+15,62370,9333,71703,6.682738669,0.14963925,77871,1.085644952,0.000376553,0.000529964,0.000251036,0.000264982,0.000460232,0.000641535,0.001087821,0.000111571,0.004811514,0.000613642,0.000181303,0,0.000111571,0.025745087,0.000488125,0.003179783,0.001213338,0.002147748,0,0.000209196,0.017223826,0.000836785,0.003361087,0,0.018046665,0,8.37E-05,0,0,0.000962303,0.000906517,0,0.00073916,0,0,0.001436481,0,0,0.001617784,0.001185446,0.000627589,15201595470,0.869838082,0.130161918,1,9.32E-05,2.09E-06,520211.109,180.4339441,253.9440694,120.289296,126.9720347,220.5303761,307.4059788,521.2536162,53.46190935,2305.544841,294.0405014,86.8756027,0,53.46190935,12336.33558,233.8958534,1523.664417,581.3982642,1029.141755,0,100.24108,8253.182257,400.9643202,1610.540019,0,8647.463838,0,40.09643202,0,0,461.1089682,434.3780135,0,354.1851495,0,0,688.3220829,0,0,775.1976856,568.0327869,300.7232401,7.28E+15,416802.4108,62370,479172.4108,44.65899612,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_442,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000441.spe,747,44.6,124.6,124.6,7.81,1,0.018365,-0.018,0.007505,0.110437,33325,1.68,0,0,0,5,89,66,79,15,366,65,0,0,37,7174,119,145,154,9,0,177,1184,0,134,0,1110,0,13,0,0,0,49,0,0,0,0,181,135,0,0,0,0,0,61610,8958,70568,6.877651261,0.145398474,81874,1.160214261,0,0,0,7.09E-05,0.001261195,0.000935268,0.001119488,0.000212561,0.005186487,0.000921097,0,0,0.000524317,0.101660809,0.001686317,0.002054756,0.002182292,0.000127537,0,0.002508219,0.016778143,0,0.001898878,0,0.015729509,0,0.000184219,0,0,0,0.000694366,0,0,0,0,0.002564902,0.001913048,0,0,0,0,0,0.87305861,0.12694139,1,9.75E-05,2.06E-06,563100.8194,0,0,0,34.38825631,612.1109623,453.9249833,543.3344497,103.1647689,2517.220362,447.047332,0,0,254.4730967,49340.27015,818.4405001,997.2594329,1059.158294,61.89886135,0,1217.344273,8143.139094,0,921.605269,0,7634.1929,0,89.4094664,0,0,0,337.0049118,0,0,0,0,1244.854878,928.4829203,0,0,0,0,0,423732.0942,61610,485342.0942,47.30208687,1,0,0,0,0.0769,1.3692,1.0154,1.2154,0.2308,5.6308,1,0,0,0.5692,110.3692,1.8308,2.2308,2.3692,0.1385,0,2.7231,18.2154,0,2.0615,0,17.0769,0,0.2,0,0,0,0.7538,0,0,0,0,2.7846,2.0769,0,0,0,0,0,947.8462,137.8154
HER14L,HER14L_2C,HER14L_2C_443,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000442.spe,748,44.7,124.7,124.7,7.81,1,0.018358,-0.018,0.007433,0.110437,33323,1.33,59,57,39,21,98,40,100,0,318,9,0,0,0,9351,0,189,146,101,0,55,1196,0,278,0,1269,0,0,0,0,113,74,0,0,0,0,172,186,87,0,103,18,2.49E+15,61224,9223,70447,6.638187141,0.150643538,84405,1.197297259,0.000837509,0.000809119,0.000553608,0.000298096,0.001391117,0.000567803,0.001419507,0,0.004514032,0.000127756,0,0,0,0.132738087,0,0.002682868,0.00207248,0.001433702,0,0.000780729,0.016977302,0,0.003946229,0,0.018013542,0,0,0,0,0.001604043,0.001050435,0,0,0,0,0.002441552,0.002640283,0.001234971,0,0.001462092,0.000255511,35345720897,0.869078882,0.130921118,1,9.42E-05,2.14E-06,559904.5326,391.6530413,378.376667,258.8892985,139.40193,650.5423398,265.5274856,663.8187141,0,2110.943511,59.74368427,0,0,0,62073.68795,0,1254.61737,969.1753226,670.4569012,0,365.1002927,7939.27182,0,1845.416025,0,8423.859482,0,0,0,0,750.1151469,491.2258484,0,0,0,0,1141.768188,1234.702808,577.5222813,0,683.7332755,119.4873685,1.65E+16,406416.3695,61224,467640.3695,44.06552852,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_444,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000443.spe,749,44.8,124.8,124.8,7.8,1,0.018359,-0.018,0.007447,0.110437,33363,1.39,0,20,4,20,67,53,107,13,311,44,0,0,20,8696,14,264,82,125,0,235,944,0,196,0,1511,0,0,0,0,106,0,0,0,0,0,112,8,0,76,79,28,7.48E+14,61966,9406,71372,6.587922603,0.151792919,84324,1.181471726,0,0.000280222,5.60E-05,0.000280222,0.000938743,0.000742588,0.001499187,0.000182144,0.004357451,0.000616488,0,0,0.000280222,0.121840498,0.000196155,0.00369893,0.00114891,0.001751387,0,0.003292608,0.013226475,0,0.002746175,0,0.021170767,0,0,0,0,0.001485176,0,0,0,0,0,0.001569243,0.000112089,0,0.001064843,0.001106877,0.000392311,10480300398,0.868211624,0.131788376,1,9.23E-05,2.13E-06,555519.9855,0,131.7584521,26.35169041,131.7584521,441.3908144,349.1598979,704.9077185,85.64299383,2048.843929,289.8685945,0,0,131.7584521,57288.57495,92.23091644,1739.211567,540.2096534,823.4903253,0,1548.161812,6218.998937,0,1291.23283,0,9954.351053,0,0,0,0,698.3197959,0,0,0,0,0,737.8473315,52.70338082,0,500.6821178,520.4458856,184.4618329,4.93E+15,408227.212,61966,470193.212,43.40072422,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_445,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000444.spe,750,44.9,124.9,124.9,7.8,1,0.018361,-0.018,0.007419,0.110437,32811,1.36,0,18,0,0,53,43,85,8,314,30,0,0,0,3081,30,174,97,20,0,183,1202,131,437,0,1367,9,0,0,0,0,0,0,0,15,0,222,177,0,0,5,14,1.55E+15,61628,9259,70887,6.656010368,0.150240151,78583,1.108567156,0,0.000253925,0,0,0.000747669,0.000606599,0.001199092,0.000112856,0.004429585,0.000423209,0,0,0,0.043463541,0.000423209,0.002454611,0.001368375,0.000282139,0,0.002581573,0.016956565,0.001848012,0.006164741,0,0.019284213,0.000126963,0,0,0,0,0,0,0,0.000211604,0,0.003131745,0.002496932,0,0,7.05E-05,0.000197497,21865786392,0.869383667,0.130616333,1,9.39E-05,2.12E-06,523049.2628,0,119.8081866,0,0,352.7685495,286.2084458,565.7608813,53.24808295,2089.987256,199.680311,0,0,0,20507.16794,199.680311,1158.145804,645.6330057,133.1202074,0,1218.049897,8000.524463,871.9373582,2908.676531,0,9098.766173,59.90409331,0,0,0,0,0,0,0,99.84015552,0,1477.634302,1178.113835,0,0,33.28005184,93.18414516,1.03E+16,410196.607,61628,471824.607,44.30247402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_446,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000445.spe,751,45,125,125,7.79,1,0.018363,-0.018,0.007452,0.110437,33354,1.33,0,24,43,19,58,38,73,18,293,36,0,0,14,4276,0,170,129,60,0,169,1117,0,329,0,1201,0,0,0,0,46,88,0,0,0,0,94,61,0,0,70,0,0,62698,9102,71800,6.888376181,0.145172095,80156,1.11637883,0,0.000334262,0.000598886,0.000264624,0.000807799,0.000529248,0.001016713,0.000250696,0.00408078,0.000501393,0,0,0.000194986,0.059554318,0,0.002367688,0.001796657,0.000835655,0,0.00235376,0.015557103,0,0.004582173,0,0.016727019,0,0,0,0,0.000640669,0.001225627,0,0,0,0,0.001309192,0.000849582,0,0,0.00097493,0,0,0.873231198,0.126768802,1,9.59E-05,2.02E-06,552144.6812,0,165.3210283,296.2001758,130.8791474,399.5258185,261.7582949,502.8514612,123.9907713,2018.294221,247.9815425,0,0,96.43726653,29454.69655,0,1171.023951,888.6005274,413.3025709,0,1164.135575,7694.316194,0,2266.275764,0,8272.939793,0,0,0,0,316.8653043,606.1771039,0,0,0,0,647.507361,420.190947,0,0,482.1863327,0,0,431887.4098,62698,494585.4098,47.44972641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_447,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000446.spe,752,45.1,125.1,125.1,7.8,1,0.018362,-0.018,0.007425,0.110437,33363,1.37,15,11,0,15,52,20,93,0,312,21,0,5,0,2148,12,175,159,35,0,213,1307,0,337,0,1327,8,12,0,0,50,98,0,0,122,0,161,115,68,0,90,0,1.19E+15,62585,9300,71885,6.729569892,0.148597907,78776,1.095652779,0.000208667,0.000153022,0,0.000208667,0.000723378,0.000278222,0.001293733,0,0.004340266,0.000292133,0,6.96E-05,0,0.02988106,0.000166933,0.002434444,0.002211866,0.000486889,0,0.002963066,0.018181818,0,0.004688043,0,0.01846004,0.000111289,0.000166933,0,0,0.000695555,0.001363289,0,0,0.001697155,0,0.002239688,0.001599777,0.000945955,0,0.001252,0,16554218544,0.870626695,0.129373305,1,9.36E-05,2.07E-06,530027.6543,100.9435484,74.02526882,0,100.9435484,349.9376344,134.5913978,625.85,0,2099.625806,141.3209677,0,33.64784946,0,14455.11613,80.75483871,1177.674731,1070.001613,235.5349462,0,1433.398387,8795.547849,0,2267.865054,0,8930.139247,53.83655914,80.75483871,0,0,336.4784946,659.4978495,0,0,821.0075269,0,1083.460753,773.9005376,457.6107527,0,605.6612903,0,8.01E+15,421170.1317,62585,483755.1317,45.28711094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_448,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000447.spe,753,45.2,125.2,125.2,7.8,1,0.018359,-0.018,0.007296,0.110437,33143,1.24,6,13,0,46,73,47,96,8,375,11,0,0,29,1367,0,149,153,86,0,225,1191,25,494,0,1578,0,0,0,0,105,28,0,0,0,0,0,13,0,234,134,14,2.60E+15,62135,8998,71133,6.905423427,0.144813712,77251,1.085923552,8.43E-05,0.000182756,0,0.000646676,0.001026247,0.000660734,0.001349585,0.000112465,0.005271815,0.00015464,0,0,0.000407687,0.019217522,0,0.002094668,0.0021509,0.001209003,0,0.003163089,0.016743284,0.000351454,0.006944737,0,0.022183797,0,0,0,0,0.001476108,0.000393629,0,0,0,0,0,0.000182756,0,0.003289612,0.001883795,0.000196814,36551249069,0.873504562,0.126495438,1,9.71E-05,2.04E-06,533409.4327,41.43254056,89.77050456,0,317.6494777,504.0959102,324.5549011,662.920649,55.24338742,2589.533785,75.9596577,0,0,200.2572794,9439.713825,0,1028.908091,1056.529784,593.8664148,0,1553.720271,8224.359302,172.6355857,3411.279173,0,10896.75817,0,0,0,0,725.0694599,193.351856,0,0,0,0,0,89.77050456,0,1615.869082,925.3267393,96.67592798,1.80E+16,429068.4847,62135,491203.4847,47.68487271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_449,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000448.spe,754,45.3,125.3,125.3,7.8,1,0.01836,-0.018,0.007311,0.110437,33132,1.36,0,0,0,8,32,48,82,9,391,19,0,0,8,1448,47,243,211,36,0,123,1158,0,302,0,1110,0,9,0,0,74,34,0,0,0,0,123,0,114,0,56,5,0,60993,8925,69918,6.83394958,0.146328267,75547,1.080508596,0,0,0,0.00011442,0.000457679,0.000686518,0.001172802,0.000128722,0.005592265,0.000271747,0,0,0.00011442,0.020709975,0.000672216,0.0034755,0.003017821,0.000514889,0,0.001759204,0.016562259,0,0.004319346,0,0.01587574,0,0.000128722,0,0,0.001058383,0.000486284,0,0,0,0,0.001759204,0,0.001630481,0,0.000800938,7.15E-05,0,0.872350468,0.127649532,1,9.77E-05,2.09E-06,516284.3889,0,0,0,54.67159664,218.6863866,328.0295798,560.3838655,61.50554622,2672.074286,129.845042,0,0,54.67159664,9895.558992,321.1956303,1660.649748,1441.963361,246.0221849,0,840.5757983,7913.713613,0,2063.852773,0,7585.684034,0,61.50554622,0,0,505.7122689,232.3542857,0,0,0,0,840.5757983,0,779.0702521,0,382.7011765,34.1697479,0,416823.0867,60993,477816.0867,46.70286686,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_450,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000449.spe,755,45.4,125.4,125.4,7.79,1,0.018363,-0.018,0.007359,0.110437,32859,1.22,0,37,0,13,61,27,97,11,347,19,8,0,22,1339,0,249,23,77,0,178,1113,0,238,0,1145,0,0,0,0,87,70,0,26,0,0,152,27,24,35,64,0,0,61744,9261,71005,6.667098585,0.149990282,76395,1.075910147,0,0.00052109,0,0.000183086,0.000859094,0.000380255,0.001366101,0.000154919,0.00488698,0.000267587,0.000112668,0,0.000309837,0.018857827,0,0.003506795,0.000323921,0.001084431,0,0.002506866,0.015674952,0,0.003351877,0,0.016125625,0,0,0,0,0.001225266,0.000985846,0,0.000366171,0,0,0.002140694,0.000380255,0.000338004,0.000492923,0.000901345,0,0,0.869572565,0.130427435,1,9.39E-05,2.11E-06,509332.9964,0,246.6826477,0,86.67228161,406.6930137,180.0116618,646.7085628,73.33808444,2313.483209,126.6748731,53.33678868,0,146.6761689,8927.245006,0,1660.107548,153.3432675,513.3665911,0,1186.743548,7420.480726,0,1586.769463,0,7633.82788,0,0,0,0,580.0375769,466.696901,0,173.3445632,0,0,1013.398985,180.0116618,160.0103661,233.3484505,426.6943095,0,0,411653.3351,61744,473397.3351,44.45020355,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_451,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000450.spe,756,45.5,125.5,125.5,7.78,1,0.018365,-0.018,0.007368,0.110437,32592,1.61,0,0,0,14,44,47,82,13,308,38,8,0,27,751,35,254,157,91,0,0,1314,0,119,0,1373,4,20,0,0,28,50,0,0,0,0,43,0,0,92,67,48,3.59E+14,61668,9169,70837,6.725706184,0.148683272,75657,1.068043537,0,0,0,0.000197637,0.000621144,0.000663495,0.001157587,0.00018352,0.00434801,0.000536443,0.000112935,0,0.000381157,0.010601804,0.000494092,0.003585697,0.002216356,0.001284639,0,0,0.018549628,0,0.001679913,0,0.019382526,5.65E-05,0.000282338,0,0,0.000395274,0.000705846,0,0,0,0,0.000607027,0,0,0.001298756,0.000945833,0.000677612,5067972952,0.870561994,0.129438006,1,9.49E-05,2.10E-06,508846.7528,0,0,0,94.15988657,295.9310721,316.1081906,551.5079071,87.43418039,2071.517505,255.576835,53.80564947,0,181.594067,5051.005344,235.3997164,1708.329371,1055.935871,612.0392627,0,0,8837.577926,0,800.3590359,0,9234.39459,26.90282474,134.5141237,0,0,188.3197731,336.2853092,0,0,0,0,289.2053659,0,0,618.7649689,450.6223143,322.8338968,2.41E+15,414760.8489,61668,476428.8489,45.23512367,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_452,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000451.spe,757,45.6,125.6,125.6,7.78,1,0.01836,-0.018,0.007483,0.110437,32894,1.27,0,8,30,21,34,24,107,19,303,48,13,16,19,1601,85,226,133,106,35,199,1170,0,440,0,1224,0,4,0,0,44,76,0,0,0,0,0,242,83,0,0,0,0,62498,9081,71579,6.882281687,0.14530065,77889,1.088154347,0,0.000111765,0.000419117,0.000293382,0.000475,0.000335294,0.001494852,0.000265441,0.004233085,0.000670588,0.000181618,0.000223529,0.000265441,0.022366895,0.001187499,0.003157351,0.001858087,0.001480881,0.00048897,0.002780145,0.016345576,0,0.006147054,0,0.017099987,0,5.59E-05,0,0,0.000614705,0.001061764,0,0,0,0,0,0.00338088,0.001159558,0,0,0,0,0.873133182,0.126866818,1,9.61E-05,2.03E-06,536054.0383,0,55.0582535,206.4684506,144.5279154,233.9975774,165.1747605,736.4041405,130.7633521,2085.331351,330.349521,89.46966193,110.116507,130.7633521,11018.53298,584.9939434,1555.395661,915.3434644,729.5218588,240.879859,1369.574056,8052.269574,0,3028.203942,0,8423.912785,0,27.52912675,0,0,302.8203942,523.0534082,0,0,0,0,0,1665.512168,571.22938,0,0,0,0,430128.8409,62498,492626.8409,47.36580122,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_453,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000452.spe,758,45.7,125.7,125.7,7.79,1,0.018362,-0.018,0.007462,0.110437,32810,1.54,0,17,0,14,69,26,108,24,304,0,0,0,0,2580,0,268,182,72,0,0,1214,0,403,0,1155,0,0,0,13,0,44,0,13,0,0,189,0,0,0,98,0,2.52E+14,61935,9273,71208,6.679068263,0.149721482,77903,1.094020335,0,0.000238737,0,0.000196607,0.000968992,0.000365128,0.001516684,0.000337041,0.004269183,0,0,0,0,0.036231884,0,0.003763622,0.002555893,0.001011122,0,0,0.017048646,0,0.005659476,0,0.016220088,0,0,0,0.000182564,0,0.000617908,0,0.000182564,0,0,0.002654196,0,0,0,0.00137625,0,3538928210,0.869775868,0.130224132,1,9.38E-05,2.10E-06,520319.4549,0,113.5441605,0,93.50695568,460.8557101,173.6557748,721.3393724,160.2976383,2030.436752,0,0,0,0,17231.99612,0,1789.990294,1215.590424,480.8929149,0,0,8108.388871,0,2691.66451,0,7714.323843,0,0,0,86.82788742,0,293.8790036,0,86.82788742,0,0,1262.343902,0,0,0,654.5486897,0,1.68E+15,413668.0929,61935,475603.0929,44.60995286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HER14L,HER14L_2C,HER14L_2C_454,C:/Data/BAS_sjro/Sept_2015/HER14/HER-2C_XRF/XRF data/L000453.spe,759,45.8,125.8,125.8,7.79,1,0.018362,-0.018,0.007462,0.110437,32819,1.53,5,12,0,20,56,57,108,30,283,16,0,10,0,3509,44,191,185,108,0,153,1286,0,470,0,1333,11,10,0,0,52,39,0,0,0,0,101,41,0,274,9,0,0,62098,9461,71559,6.563576789,0.152355953,79689,1.113542671,6.99E-05,0.000167694,0,0.00027949,0.000782571,0.000796546,0.001509244,0.000419234,0.003954779,0.000223592,0,0.000139745,0,0.049036459,0.000614877,0.002669126,0.002585279,0.001509244,0,0.002138096,0.017971185,0,0.006568007,0,0.018627985,0.000153719,0.000139745,0,0,0.000726673,0.000545005,0,0,0,0,0.001411423,0.000572954,0,0.003829008,0.00012577,0,0,0.86778742,0.13221258,1,9.17E-05,2.13E-06,523012.0528,32.81788394,78.76292147,0,131.2715358,367.5603002,374.123877,708.8662932,196.9073037,1857.492231,105.0172286,0,65.63576789,0,23031.59095,288.7973787,1253.643167,1214.261706,708.8662932,0,1004.227249,8440.759751,0,3084.881091,0,8749.24786,72.19934468,65.63576789,0,0,341.305993,255.9794948,0,0,0,0,662.9212557,269.1066483,0,1798.42004,59.0721911,0,0,407584.9914,62098,469682.9914,43.08054026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
