"Site","label","param","depth","mean_age","value"
"HER14L_10ka","HER14L_2C","Ca",105.3,13.46004,NA
"HER14L_10ka","HER14L_2C","Ca",105.5,13.46777,NA
"HER14L_10ka","HER14L_2C","Ca",105.7,13.4755,NA
"HER14L_10ka","HER14L_2C","Ca",105.9,13.48322,NA
"HER14L_10ka","HER14L_2C","Ca",106.1,13.49095,NA
"HER14L_10ka","HER14L_2C","Ca",106.3,13.49867,NA
"HER14L_10ka","HER14L_2C","Ca",106.5,13.5064,NA
"HER14L_10ka","HER14L_2C","Ca",106.7,13.51412,NA
"HER14L_10ka","HER14L_2C","Ca",106.9,13.52185,NA
"HER14L_10ka","HER14L_2C","Ca",107.1,13.52958,NA
"HER14L_10ka","HER14L_2C","Ca",107.3,13.5373,NA
"HER14L_10ka","HER14L_2C","Ca",107.5,13.54503,NA
"HER14L_10ka","HER14L_2C","Ca",107.7,13.55275,NA
"HER14L_10ka","HER14L_2C","Ca",107.9,13.56048,NA
"HER14L_10ka","HER14L_2C","Ca",108.1,13.5682,NA
"HER14L_10ka","HER14L_2C","Ca",108.3,13.57593,NA
"HER14L_10ka","HER14L_2C","Ca",108.5,13.58366,NA
"HER14L_10ka","HER14L_2C","Ca",108.7,13.59138,NA
"HER14L_10ka","HER14L_2C","Ca",108.9,13.59911,NA
"HER14L_10ka","HER14L_2C","Ca",109.1,13.60683,NA
"HER14L_10ka","HER14L_2C","Ca",109.3,13.61456,NA
"HER14L_10ka","HER14L_2C","Ca",109.5,13.62228,NA
"HER14L_10ka","HER14L_2C","Ca",109.7,13.63001,NA
"HER14L_10ka","HER14L_2C","Ca",109.9,13.63774,NA
"HER14L_10ka","HER14L_2C","Ca",110.1,13.64413,NA
"HER14L_10ka","HER14L_2C","Ca",110.3,13.64918,NA
"HER14L_10ka","HER14L_2C","Ca",110.5,13.65424,NA
"HER14L_10ka","HER14L_2C","Ca",110.7,13.6593,NA
"HER14L_10ka","HER14L_2C","Ca",110.9,13.66435,NA
"HER14L_10ka","HER14L_2C","Ca",111.1,13.66941,NA
"HER14L_10ka","HER14L_2C","Ca",111.3,13.67447,NA
"HER14L_10ka","HER14L_2C","Ca",111.5,13.67952,NA
"HER14L_10ka","HER14L_2C","Ca",111.7,13.68458,NA
"HER14L_10ka","HER14L_2C","Ca",111.9,13.68964,NA
"HER14L_10ka","HER14L_2C","Ca",112.1,13.69469,NA
"HER14L_10ka","HER14L_2C","Ca",112.3,13.69975,NA
"HER14L_10ka","HER14L_2C","Ca",112.5,13.70481,NA
"HER14L_10ka","HER14L_2C","Ca",112.7,13.70986,NA
"HER14L_10ka","HER14L_2C","Ca",112.9,13.71492,NA
"HER14L_10ka","HER14L_2C","Ca",113.1,13.71998,NA
"HER14L_10ka","HER14L_2C","Ca",113.3,13.72503,NA
"HER14L_10ka","HER14L_2C","Ca",113.5,13.73009,NA
"HER14L_10ka","HER14L_2C","Ca",113.7,13.73515,NA
"HER14L_10ka","HER14L_2C","Ca",113.9,13.7402,NA
"HER14L_10ka","HER14L_2C","Ca",114.1,13.74526,NA
"HER14L_10ka","HER14L_2C","Ca",114.3,13.75032,NA
"HER14L_10ka","HER14L_2C","Ca",114.5,13.75537,NA
"HER14L_10ka","HER14L_2C","Ca",114.7,13.76043,NA
"HER14L_10ka","HER14L_2C","Ca",114.9,13.76549,NA
"HER14L_10ka","HER14L_2C","Ca",115.1,13.77054,NA
"HER14L_10ka","HER14L_2C","Ca",115.3,13.7756,NA
"HER14L_10ka","HER14L_2C","Ca",115.5,13.78066,NA
"HER14L_10ka","HER14L_2C","Ca",115.7,13.78571,NA
"HER14L_10ka","HER14L_2C","Ca",115.9,13.79077,NA
"HER14L_10ka","HER14L_2C","Ca",116.1,13.79583,NA
"HER14L_10ka","HER14L_2C","Ca",116.3,13.80088,NA
"HER14L_10ka","HER14L_2C","Ca",116.5,13.80594,NA
"HER14L_10ka","HER14L_2C","Ca",116.7,13.811,NA
"HER14L_10ka","HER14L_2C","Ca",116.9,13.81605,NA
"HER14L_10ka","HER14L_2C","Ca",117.1,13.82111,NA
"HER14L_10ka","HER14L_2C","Ca",117.3,13.82617,NA
"HER14L_10ka","HER14L_2C","Ca",117.5,13.83122,NA
"HER14L_10ka","HER14L_2C","Ca",117.7,13.83628,NA
"HER14L_10ka","HER14L_2C","Ca",117.9,13.84134,NA
"HER14L_10ka","HER14L_2C","Ca",118.1,13.84639,NA
"HER14L_10ka","HER14L_2C","Ca",118.3,13.85145,NA
"HER14L_10ka","HER14L_2C","Ca",118.5,13.85651,NA
"HER14L_10ka","HER14L_2C","Ca",118.7,13.86156,NA
"HER14L_10ka","HER14L_2C","Ca",118.9,13.86662,NA
"HER14L_10ka","HER14L_2C","Ca",119.1,13.87168,NA
"HER14L_10ka","HER14L_2C","Ca",119.3,13.87673,NA
"HER14L_10ka","HER14L_2C","Ca",119.5,13.88179,NA
"HER14L_10ka","HER14L_2C","Ca",119.7,13.88685,NA
"HER14L_10ka","HER14L_2C","Ca",119.9,13.8919,NA
"HER14L_10ka","HER14L_2C","Ca",120.1,13.8961,NA
"HER14L_10ka","HER14L_2C","Ca",120.3,13.89945,NA
"HER14L_10ka","HER14L_2C","Ca",120.5,13.90279,NA
"HER14L_10ka","HER14L_2C","Ca",120.7,13.90613,NA
"HER14L_10ka","HER14L_2C","Ca",120.9,13.90948,NA
"HER14L_10ka","HER14L_2C","Ca",121.1,13.91282,NA
"HER14L_10ka","HER14L_2C","Ca",121.3,13.91616,NA
"HER14L_10ka","HER14L_2C","Ca",121.5,13.91951,NA
"HER14L_10ka","HER14L_2C","Ca",121.7,13.92285,NA
"HER14L_10ka","HER14L_2C","Ca",121.9,13.92619,NA
"HER14L_10ka","HER14L_2C","Ca",122.1,13.92954,NA
"HER14L_10ka","HER14L_2C","Ca",122.3,13.93288,NA
"HER14L_10ka","HER14L_2C","Ca",122.5,13.93622,NA
"HER14L_10ka","HER14L_2C","Ca",122.7,13.93957,NA
"HER14L_10ka","HER14L_2C","Ca",122.9,13.94291,NA
"HER14L_10ka","HER14L_2C","Ca",123.1,13.94625,NA
"HER14L_10ka","HER14L_2C","Ca",123.3,13.94959,NA
"HER14L_10ka","HER14L_2C","Ca",123.5,13.95294,NA
"HER14L_10ka","HER14L_2C","Ca",123.7,13.95628,NA
"HER14L_10ka","HER14L_2C","Ca",123.9,13.95962,NA
"HER14L_10ka","HER14L_2C","Ca",124.1,13.96297,NA
"HER14L_10ka","HER14L_2C","Ca",124.3,13.96631,NA
"HER14L_10ka","HER14L_2C","Ca",124.5,13.96965,NA
"HER14L_10ka","HER14L_2C","Ca",124.7,13.973,NA
"HER14L_10ka","HER14L_2C","Ca",124.9,13.97634,NA
"HER14L_10ka","HER14L_2D","Ca",125.1,13.97968,NA
"HER14L_10ka","HER14L_2D","Ca",125.3,13.98303,NA
"HER14L_10ka","HER14L_2D","Ca",125.5,13.98637,NA
"HER14L_10ka","HER14L_2D","Ca",125.7,13.98971,NA
"HER14L_10ka","HER14L_2D","Ca",125.9,13.99306,NA
"HER14L_10ka","HER14L_2D","Ca",126.1,13.9964,NA
"HER14L_10ka","HER14L_2D","Ca",126.3,13.99974,NA
"HER14L_10ka","HER14L_2D","Ca",126.5,14.00309,NA
"HER14L_10ka","HER14L_2D","Ca",126.7,14.00643,NA
"HER14L_10ka","HER14L_2D","Ca",126.9,14.00977,NA
"HER14L_10ka","HER14L_2D","Ca",127.1,14.01312,NA
"HER14L_10ka","HER14L_2D","Ca",127.3,14.01646,NA
"HER14L_10ka","HER14L_2D","Ca",127.5,14.0198,NA
"HER14L_10ka","HER14L_2D","Ca",127.7,14.02315,NA
"HER14L_10ka","HER14L_2D","Ca",127.9,14.02649,NA
"HER14L_10ka","HER14L_2D","Ca",128.1,14.02983,NA
"HER14L_10ka","HER14L_2D","Ca",128.3,14.03318,NA
"HER14L_10ka","HER14L_2D","Ca",128.5,14.03652,NA
"HER14L_10ka","HER14L_2D","Ca",128.7,14.03986,NA
"HER14L_10ka","HER14L_2D","Ca",128.9,14.0432,NA
"HER14L_10ka","HER14L_2D","Ca",129.1,14.04655,NA
"HER14L_10ka","HER14L_2D","Ca",129.3,14.04989,NA
"HER14L_10ka","HER14L_2D","Ca",129.5,14.05323,NA
"HER14L_10ka","HER14L_2D","Ca",129.7,14.05658,NA
"HER14L_10ka","HER14L_2D","Ca",129.9,14.05992,NA
"HER14L_10ka","HER14L_2D","Ca",130.1,14.06646,NA
"HER14L_10ka","HER14L_2D","Ca",130.3,14.07619,NA
"HER14L_10ka","HER14L_2D","Ca",130.5,14.08593,NA
"HER14L_10ka","HER14L_2D","Ca",130.7,14.09566,NA
"HER14L_10ka","HER14L_2D","Ca",130.9,14.10539,NA
"HER14L_10ka","HER14L_2D","Ca",131.1,14.11512,NA
"HER14L_10ka","HER14L_2D","Ca",131.3,14.12486,NA
"HER14L_10ka","HER14L_2D","Ca",131.5,14.13459,NA
"HER14L_10ka","HER14L_2D","Ca",131.7,14.14432,NA
"HER14L_10ka","HER14L_2D","Ca",131.9,14.15406,NA
"HER14L_10ka","HER14L_2D","Ca",132.1,14.16379,NA
"HER14L_10ka","HER14L_2D","Ca",132.3,14.17352,NA
"HER14L_10ka","HER14L_2D","Ca",132.5,14.18326,NA
"HER14L_10ka","HER14L_2D","Ca",132.7,14.19299,NA
"HER14L_10ka","HER14L_2D","Ca",132.9,14.20272,NA
"HER14L_10ka","HER14L_2D","Ca",133.1,14.21246,NA
"HER14L_10ka","HER14L_2D","Ca",133.3,14.22219,NA
"HER14L_10ka","HER14L_2D","Ca",133.5,14.23192,NA
"HER14L_10ka","HER14L_2D","Ca",133.7,14.24165,NA
"HER14L_10ka","HER14L_2D","Ca",133.9,14.25139,NA
"HER14L_10ka","HER14L_2D","Ca",134.1,14.26112,NA
"HER14L_10ka","HER14L_2D","Ca",134.3,14.27085,NA
"HER14L_10ka","HER14L_2D","Ca",134.5,14.28059,NA
"HER14L_10ka","HER14L_2D","Ca",134.7,14.29032,NA
"HER14L_10ka","HER14L_2D","Ca",134.9,14.30005,NA
"HER14L_10ka","HER14L_2D","Ca",135.1,14.30979,NA
"HER14L_10ka","HER14L_2D","Ca",135.3,14.31952,NA
"HER14L_10ka","HER14L_2D","Ca",135.5,14.32925,NA
"HER14L_10ka","HER14L_2D","Ca",135.7,14.33899,NA
"HER14L_10ka","HER14L_2D","Ca",135.9,14.34872,NA
"HER14L_10ka","HER14L_2D","Ca",136.1,14.35845,NA
"HER14L_10ka","HER14L_2D","Ca",136.3,14.36819,NA
"HER14L_10ka","HER14L_2D","Ca",136.5,14.37792,NA
"HER14L_10ka","HER14L_2D","Ca",136.7,14.38765,NA
"HER14L_10ka","HER14L_2D","Ca",136.9,14.39738,NA
"HER14L_10ka","HER14L_2D","Ca",137.1,14.40712,NA
"HER14L_10ka","HER14L_2D","Ca",137.3,14.41685,NA
"HER14L_10ka","HER14L_2D","Ca",137.5,14.42658,NA
"HER14L_10ka","HER14L_2D","Ca",137.7,14.43632,NA
"HER14L_10ka","HER14L_2D","Ca",137.9,14.44605,NA
"HER14L_10ka","HER14L_2D","Ca",138.1,14.45578,NA
"HER14L_10ka","HER14L_2D","Ca",138.3,14.46552,NA
"HER14L_10ka","HER14L_2D","Ca",138.5,14.47525,NA
"HER14L_10ka","HER14L_2D","Ca",138.7,14.48498,NA
"HER14L_10ka","HER14L_2D","Ca",138.9,14.49472,NA
"HER14L_10ka","HER14L_2D","Ca",139.1,14.50445,NA
"HER14L_10ka","HER14L_2D","Ca",139.3,14.51418,NA
"HER14L_10ka","HER14L_2D","Ca",139.5,14.52392,NA
"HER14L_10ka","HER14L_2D","Ca",139.7,14.53365,NA
"HER14L_10ka","HER14L_2D","Ca",139.9,14.54338,NA
"HER14L_10ka","HER14L_2D","Ca",140.1,14.55384,NA
"HER14L_10ka","HER14L_2D","Ca",140.3,14.56501,NA
"HER14L_10ka","HER14L_2D","Ca",140.5,14.57619,NA
"HER14L_10ka","HER14L_2D","Ca",140.7,14.58737,NA
"HER14L_10ka","HER14L_2D","Ca",140.9,14.59855,NA
"HER14L_10ka","HER14L_2D","Ca",141.1,14.60972,NA
"HER14L_10ka","HER14L_2D","Ca",141.3,14.6209,NA
"HER14L_10ka","HER14L_2D","Ca",141.5,14.63208,NA
"HER14L_10ka","HER14L_2D","Ca",141.7,14.64326,NA
"HER14L_10ka","HER14L_2D","Ca",141.9,14.65443,NA
"HER14L_10ka","HER14L_2D","Ca",142.1,14.66561,NA
"HER14L_10ka","HER14L_2D","Ca",142.3,14.67679,NA
"HER14L_10ka","HER14L_2D","Ca",142.5,14.68796,NA
"HER14L_10ka","HER14L_2D","Ca",142.7,14.69914,NA
"HER14L_10ka","HER14L_2D","Ca",142.9,14.71032,NA
"HER14L_10ka","HER14L_2D","Ca",143.1,14.7215,NA
"HER14L_10ka","HER14L_2D","Ca",143.3,14.73267,NA
"HER14L_10ka","HER14L_2D","Ca",143.5,14.74385,NA
"HER14L_10ka","HER14L_2D","Ca",143.7,14.75503,NA
"HER14L_10ka","HER14L_2D","Ca",143.9,14.76621,NA
"HER14L_10ka","HER14L_2D","Ca",144.1,14.77738,NA
"HER14L_10ka","HER14L_2D","Ca",144.3,14.78856,NA
"HER14L_10ka","HER14L_2D","Ca",144.5,14.79974,NA
"HER14L_10ka","HER14L_2D","Ca",144.7,14.81091,NA
"HER14L_10ka","HER14L_2D","Ca",144.9,14.82209,NA
"HER14L_10ka","HER14L_2D","Ca",145.1,14.83327,NA
"HER14L_10ka","HER14L_2D","Ca",145.3,14.84445,NA
"HER14L_10ka","HER14L_2D","Ca",145.5,14.85562,NA
"HER14L_10ka","HER14L_2D","Ca",145.7,14.8668,NA
"HER14L_10ka","HER14L_2D","Ca",145.9,14.87798,NA
"HER14L_10ka","HER14L_2D","Ca",146.1,14.88916,NA
"HER14L_10ka","HER14L_2D","Ca",146.3,14.90033,NA
"HER14L_10ka","HER14L_2D","Ca",146.5,14.91151,NA
"HER14L_10ka","HER14L_2D","Ca",146.7,14.92269,NA
"HER14L_10ka","HER14L_2D","Ca",146.9,14.93387,NA
"HER14L_10ka","HER14L_2D","Ca",147.1,14.94504,NA
"HER14L_10ka","HER14L_2D","Ca",147.3,14.95622,NA
"HER14L_10ka","HER14L_2D","Ca",147.5,14.9674,NA
"HER14L_10ka","HER14L_2D","Ca",147.7,14.97857,NA
"HER14L_10ka","HER14L_2D","Ca",147.9,14.98975,NA
"HER14L_10ka","HER14L_2D","Ca",148.1,15.00093,NA
"HER14L_10ka","HER14L_2D","Ca",148.3,15.01211,NA
"HER14L_10ka","HER14L_2D","Ca",148.5,15.02328,NA
"HER14L_10ka","HER14L_2D","Ca",148.7,15.03446,NA
"HER14L_10ka","HER14L_2D","Ca",148.9,15.04564,NA
"HER14L_10ka","HER14L_2D","Ca",149.1,15.05682,NA
"HER14L_10ka","HER14L_2D","Ca",149.3,15.06799,NA
"HER14L_10ka","HER14L_2D","Ca",149.5,15.07917,NA
"HER14L_10ka","HER14L_2D","Ca",149.7,15.09035,NA
"HER14L_10ka","HER14L_2D","Ca",149.9,15.10153,NA
"HER14L_10ka","HER14L_2D","Ca",150.1,15.11058,NA
"HER14L_10ka","HER14L_2D","Ca",150.3,15.11752,NA
"HER14L_10ka","HER14L_2D","Ca",150.5,15.12445,NA
"HER14L_10ka","HER14L_2D","Ca",150.7,15.13139,NA
"HER14L_10ka","HER14L_2D","Ca",150.9,15.13832,NA
"HER14L_10ka","HER14L_2D","Ca",151.1,15.14526,NA
"HER14L_10ka","HER14L_2D","Ca",151.3,15.15219,NA
"HER14L_10ka","HER14L_2D","Ca",151.5,15.15913,NA
"HER14L_10ka","HER14L_2D","Ca",151.7,15.16606,NA
"HER14L_10ka","HER14L_2D","Ca",151.9,15.173,NA
"HER14L_10ka","HER14L_2D","Ca",152.1,15.17993,NA
"HER14L_10ka","HER14L_2D","Ca",152.3,15.18687,NA
"HER14L_10ka","HER14L_2D","Ca",152.5,15.1938,NA
"HER14L_10ka","HER14L_2D","Ca",152.7,15.20074,NA
"HER14L_10ka","HER14L_2D","Ca",152.9,15.20767,NA
"HER14L_10ka","HER14L_2D","Ca",153.1,15.21461,NA
"HER14L_10ka","HER14L_2D","Ca",153.3,15.22154,NA
"HER14L_10ka","HER14L_2D","Ca",153.5,15.22848,NA
"HER14L_10ka","HER14L_2D","Ca",153.7,15.23541,NA
"HER14L_10ka","HER14L_2D","Ca",153.9,15.24235,NA
"HER14L_10ka","HER14L_2D","Ca",154.1,15.24928,NA
"HER14L_10ka","HER14L_2D","Ca",154.3,15.25622,NA
"HER14L_10ka","HER14L_2D","Ca",154.5,15.26315,NA
"HER14L_10ka","HER14L_2D","Ca",154.7,15.27009,NA
"HER14L_10ka","HER14L_2D","Ca",154.9,15.27702,NA
"HER14L_10ka","HER14L_2D","Ca",155.1,15.28396,NA
"HER14L_10ka","HER14L_2D","Ca",155.3,15.29089,NA
"HER14L_10ka","HER14L_2D","Ca",155.5,15.29783,NA
"HER14L_10ka","HER14L_2D","Ca",155.7,15.30476,NA
"HER14L_10ka","HER14L_2D","Ca",155.9,15.3117,NA
"HER14L_0ka",NA,"Ca",1.7,0.17608,1.19926873857404
"HER14L_0ka",NA,"Ca",1.9,0.19047,1.32752793593764
"HER14L_0ka",NA,"Ca",2.1,0.20486,0.903975368187954
"HER14L_0ka",NA,"Ca",2.3,0.21926,0.629880429477794
"HER14L_0ka",NA,"Ca",2.5,0.23365,0.679422986907987
"HER14L_0ka",NA,"Ca",2.7,0.24804,0.841329043646613
"HER14L_0ka",NA,"Ca",2.9,0.26244,0.919891613979018
"HER14L_0ka",NA,"Ca",3.1,0.27683,0.596274313599167
"HER14L_0ka",NA,"Ca",3.3,0.29122,0.398527296480555
"HER14L_0ka",NA,"Ca",3.5,0.30562,0.31892693554526
"HER14L_0ka",NA,"Ca",3.7,0.32001,0.356196912960088
"HER14L_0ka",NA,"Ca",3.9,0.33441,0.320892185486204
"HER14L_0ka",NA,"Ca",4.1,0.3488,0.410234833144871
"HER14L_0ka",NA,"Ca",4.3,0.36319,0.371523508019152
"HER14L_0ka",NA,"Ca",4.5,0.37759,0.339805825242718
"HER14L_0ka",NA,"Ca",4.7,0.39198,0.400441141716776
"HER14L_0ka",NA,"Ca",4.9,0.40637,0.441314192613119
"HER14L_0ka",NA,"Ca",5.1,0.42077,0.487033053969196
"HER14L_0ka",NA,"Ca",5.3,0.43516,0.489074801905749
"HER14L_0ka",NA,"Ca",5.5,0.44955,0.511847617107424
"HER14L_0ka",NA,"Ca",5.7,0.46395,0.395054127546047
"HER14L_0ka",NA,"Ca",5.9,0.47834,0.373095522853726
"HER14L_0ka",NA,"Ca",6.1,0.49274,0.375433690642639
"HER14L_0ka",NA,"Ca",6.3,0.50713,0.354499818868706
"HER14L_0ka",NA,"Ca",6.5,0.52152,0.387058227585042
"HER14L_0ka",NA,"Ca",6.7,0.53592,0.435590969455511
"HER14L_0ka",NA,"Ca",6.9,0.55031,0.399815874268429
"HER14L_0ka",NA,"Ca",7.1,0.5647,0.359773856433099
"HER14L_0ka",NA,"Ca",7.3,0.5791,0.324870182396994
"HER14L_0ka",NA,"Ca",7.5,0.59349,0.400965482675389
"HER14L_0ka",NA,"Ca",7.7,0.60789,0.419324506340695
"HER14L_0ka",NA,"Ca",7.9,0.62228,0.461279504542125
"HER14L_0ka",NA,"Ca",8.1,0.63667,0.388161086851043
"HER14L_0ka",NA,"Ca",8.3,0.65107,0.381346986171223
"HER14L_0ka",NA,"Ca",8.5,0.66546,0.406680617522802
"HER14L_0ka",NA,"Ca",8.7,0.67985,0.419482944533572
"HER14L_0ka",NA,"Ca",8.9,0.69425,0.421021679275041
"HER14L_0ka",NA,"Ca",9.1,0.70864,0.382005663300743
"HER14L_0ka",NA,"Ca",9.3,0.72303,0.388449912499337
"HER14L_0ka",NA,"Ca",9.5,0.73743,0.453038528087068
"HER14L_0ka",NA,"Ca",9.7,0.75182,0.346592938499596
"HER14L_0ka",NA,"Ca",9.9,0.76622,0.388031728852931
"HER14L_0ka",NA,"Ca",10.1,0.77285,0.399323002062728
"HER14L_0ka",NA,"Ca",10.3,0.77948,0.399107260076145
"HER14L_0ka",NA,"Ca",10.5,0.78611,0.379988166458484
"HER14L_0ka",NA,"Ca",10.7,0.79274,0.38879932806806
"HER14L_0ka",NA,"Ca",10.9,0.79937,0.42440669002446
"HER14L_0ka",NA,"Ca",11.1,0.806,0.562121446338481
"HER14L_0ka",NA,"Ca",11.3,0.81263,1.25926629918266
"HER14L_0ka",NA,"Ca",12.6,0.85572,0.834871123281148
"HER14L_0ka",NA,"Ca",12.8,0.86235,0.603380058783631
"HER14L_0ka",NA,"Ca",13,0.86898,0.582432937205152
"HER14L_0ka",NA,"Ca",13.2,0.87561,0.717841377182037
"HER14L_0ka",NA,"Ca",13.4,0.88224,0.62018701870187
"HER14L_0ka",NA,"Ca",13.6,0.88887,0.648478827099165
"HER14L_0ka",NA,"Ca",13.8,0.8955,0.588049153525658
"HER14L_0ka",NA,"Ca",14,0.90213,0.582418720231932
"HER14L_0ka",NA,"Ca",14.2,0.90876,0.453776342101215
"HER14L_0ka",NA,"Ca",14.4,0.91539,0.479804476459995
"HER14L_0ka",NA,"Ca",14.6,0.92202,0.507503898959425
"HER14L_0ka",NA,"Ca",14.8,0.92865,0.514311559087679
"HER14L_0ka",NA,"Ca",15,0.93528,0.423897035282064
"HER14L_0ka",NA,"Ca",15.2,0.94191,0.443620991101485
"HER14L_0ka",NA,"Ca",15.4,0.94854,0.398906603539152
"HER14L_0ka",NA,"Ca",15.6,0.95517,0.514668039114771
"HER14L_0ka",NA,"Ca",15.8,0.9618,0.494063376405525
"HER14L_0ka",NA,"Ca",16,0.96843,0.594423370224082
"HER14L_0ka",NA,"Ca",16.2,0.97506,0.597596451277461
"HER14L_0ka",NA,"Ca",16.4,0.98169,0.523967902016683
"HER14L_0ka",NA,"Ca",16.6,0.98832,0.615948060595971
"HER14L_0ka",NA,"Ca",16.8,0.99495,0.45577534347335
"HER14L_0ka",NA,"Ca",17,1.00158,0.485650642353916
"HER14L_0ka",NA,"Ca",17.2,1.00821,0.541227222803001
"HER14L_0ka",NA,"Ca",17.4,1.01484,0.529809861424428
"HER14L_0ka",NA,"Ca",17.6,1.02147,0.618054929631871
"HER14L_0ka",NA,"Ca",17.8,1.0281,0.614201473567401
"HER14L_0ka",NA,"Ca",18,1.03473,0.615630312709289
"HER14L_0ka",NA,"Ca",18.2,1.04136,0.599649113619105
"HER14L_0ka",NA,"Ca",18.4,1.04799,0.482526304836969
"HER14L_0ka",NA,"Ca",18.6,1.05462,0.543696358528913
"HER14L_0ka",NA,"Ca",18.8,1.06125,0.511671715500344
"HER14L_0ka",NA,"Ca",19,1.06788,0.490013725515348
"HER14L_0ka",NA,"Ca",19.2,1.07451,0.607001876658254
"HER14L_0ka",NA,"Ca",19.4,1.08114,0.56069490242369
"HER14L_0ka",NA,"Ca",19.6,1.08777,0.630359330338914
"HER14L_0ka",NA,"Ca",19.8,1.0944,0.592994755290831
"HER14L_0ka",NA,"Ca",20,1.10117,0.503239685507209
"HER14L_0ka",NA,"Ca",20.2,1.10808,0.473969399429225
"HER14L_0ka",NA,"Ca",20.4,1.115,0.457079011185739
"HER14L_0ka",NA,"Ca",20.6,1.12191,0.482538538744628
"HER14L_0ka",NA,"Ca",20.8,1.12882,0.529155025685262
"HER14L_0ka",NA,"Ca",21,1.13573,0.566030319309233
"HER14L_0ka",NA,"Ca",21.2,1.14264,0.612136381910851
"HER14L_0ka",NA,"Ca",21.4,1.14955,0.652326057388847
"HER14L_0ka",NA,"Ca",21.6,1.15646,0.708957348670349
"HER14L_0ka",NA,"Ca",21.8,1.16337,1.31608156534424
"HER14L_0ka",NA,"Ca",22,1.17028,0.902623513201923
"HER14L_0ka",NA,"Ca",22.2,1.17719,0.744069062184786
"HER14L_0ka",NA,"Ca",22.4,1.1841,0.533638269487326
"HER14L_0ka",NA,"Ca",22.6,1.19101,0.605248036774564
"HER14L_0ka",NA,"Ca",22.8,1.19792,0.605627396192085
"HER14L_0ka",NA,"Ca",23,1.20483,0.791880291704173
"HER14L_0ka",NA,"Ca",23.2,1.21174,0.721481441894022
"HER14L_0ka",NA,"Ca",23.4,1.21865,0.831240445512121
"HER14L_0ka",NA,"Ca",23.6,1.22556,0.900133973428603
"HER14L_0ka",NA,"Ca",23.8,1.23247,1.00837166112909
"HER14L_0ka",NA,"Ca",24,1.23938,1.32766861391397
"HER14L_0ka",NA,"Ca",24.3,1.24974,1.29846096906517
"HER14L_0ka",NA,"Ca",24.5,1.25665,0.921790221529422
"HER14L_0ka",NA,"Ca",24.7,1.26356,0.647735012440404
"HER14L_0ka",NA,"Ca",24.9,1.27047,0.540816593772097
"HER14L_0ka",NA,"Ca",25.1,1.27738,0.640188305893612
"HER14L_0ka",NA,"Ca",25.3,1.28429,0.632862043871504
"HER14L_0ka",NA,"Ca",25.5,1.2912,0.557854724251112
"HER14L_0ka",NA,"Ca",25.7,1.29811,0.560797920694468
"HER14L_0ka",NA,"Ca",25.9,1.30502,0.519631981339899
"HER14L_0ka",NA,"Ca",26.1,1.31193,0.555752165991638
"HER14L_0ka",NA,"Ca",26.3,1.31884,0.486876351535085
"HER14L_0ka",NA,"Ca",26.5,1.32575,0.666512262281582
"HER14L_0ka",NA,"Ca",26.7,1.33266,0.541548522236698
"HER14L_0ka",NA,"Ca",26.9,1.33957,0.614394007413773
"HER14L_0ka",NA,"Ca",27.1,1.34648,0.572067671106083
"HER14L_0ka",NA,"Ca",27.3,1.35339,0.541750846083566
"HER14L_0ka",NA,"Ca",27.5,1.3603,0.504030961901945
"HER14L_0ka",NA,"Ca",27.7,1.36721,0.535266096399119
"HER14L_0ka",NA,"Ca",27.9,1.37412,0.507051584217701
"HER14L_0ka",NA,"Ca",28.1,1.38103,0.532962869411468
"HER14L_0ka",NA,"Ca",28.3,1.38794,0.504539575623311
"HER14L_0ka",NA,"Ca",28.5,1.39485,0.435853460392784
"HER14L_0ka",NA,"Ca",28.7,1.40176,0.439025025729211
"HER14L_0ka",NA,"Ca",28.9,1.40867,0.500331007791414
"HER14L_0ka",NA,"Ca",29.1,1.41558,0.490611829486293
"HER14L_0ka",NA,"Ca",29.3,1.42249,0.65749079001228
"HER14L_0ka",NA,"Ca",29.5,1.4294,0.557138334916113
"HER14L_0ka",NA,"Ca",29.7,1.43632,0.429037458270395
"HER14L_0ka",NA,"Ca",29.9,1.44323,0.471015412741538
"HER14L_0ka",NA,"Ca",30.1,1.44606,0.587016130070416
"HER14L_0ka",NA,"Ca",30.3,1.4489,0.577066035001953
"HER14L_0ka",NA,"Ca",30.5,1.45174,0.5832817806507
"HER14L_0ka",NA,"Ca",30.7,1.45458,0.445795598247474
"HER14L_0ka",NA,"Ca",30.9,1.45742,0.613157115070011
"HER14L_0ka",NA,"Ca",31.1,1.46026,0.609055834419397
"HER14L_0ka",NA,"Ca",31.3,1.4631,0.611290902553039
"HER14L_0ka",NA,"Ca",31.5,1.46593,0.57232184383236
"HER14L_0ka",NA,"Ca",31.7,1.46877,0.571025362934312
"HER14L_0ka",NA,"Ca",31.9,1.47161,0.618317660698184
"HER14L_0ka",NA,"Ca",32.1,1.47445,0.62108599850527
"HER14L_0ka",NA,"Ca",32.3,1.47729,0.664864657127119
"HER14L_0ka",NA,"Ca",32.5,1.48013,0.518745276856276
"HER14L_0ka",NA,"Ca",32.7,1.48297,0.637715179968701
"HER14L_0ka",NA,"Ca",32.9,1.4858,0.569391366795763
"HER14L_0ka",NA,"Ca",33.1,1.48864,0.652965927750411
"HER14L_0ka",NA,"Ca",33.3,1.49148,0.485430558636619
