SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH_CULM,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER49L,HER49L9_1D,HER49L9_1D_87,2.9,160.3,1,9.6,133.6,133.6,2.515,0,1388.735,1.0171,-0.4,-0.4,1412.443,0.9897,0.4619,0,1388.735,1.7324,-0.4,-0.2,2405.857,0.5561,0.4761,0,1388.7,1.3748,-0.4,-0.3,1909.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_88,2.9,160.4,1,9.7,133.7,133.7,2.516,0,1389.288,0.9589,-0.2,-0.2,1332.185,1.0249,0.4619,0,1389.288,1.7078,-0.2,-0.1,2372.598,0.571,0.4761,0,1389.3,1.3334,-0.2,-0.2,1852.4,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_89,2.9,160.5,1,9.8,133.8,133.8,2.53,0,1389.347,0.9952,-0.5,-0.5,1382.723,1.0029,0.4687,0,1389.347,1.7155,-0.5,-0.3,2383.469,0.5663,0.4833,0,1389.3,1.3554,-0.5,-0.4,1883.1,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_90,2.9,160.6,1,9.9,133.9,133.9,2.526,0,1383.352,0.9405,-0.5,-0.5,1301.009,1.0361,0.4687,0,1383.352,1.695,-0.5,-0.3,2344.844,0.5788,0.4833,0,1383.4,1.3178,-0.5,-0.4,1822.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_91,2.9,160.7,1,10,134,134,2.529,0,1381.212,0.9956,-0.6,-0.6,1375.171,1.0027,0.4687,0,1381.213,1.7162,-0.6,-0.3,2370.451,0.5659,0.4833,0,1381.2,1.3559,-0.6,-0.5,1872.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_92,2.9,160.8,1,10.1,134.1,134.1,2.529,0,1381.212,1.0224,-0.5,-0.5,1412.214,0.9864,0.4687,0,1381.213,1.7274,-0.5,-0.3,2385.962,0.5591,0.4833,0,1381.2,1.3749,-0.5,-0.4,1899.1,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_93,2.9,160.9,1,10.2,134.2,134.2,2.519,0,1375.751,1.0562,-0.6,-0.6,1453.106,0.9659,0.4687,0,1375.751,1.7469,-0.6,-0.3,2403.271,0.5473,0.4833,0,1375.8,1.4016,-0.6,-0.5,1928.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_94,2.9,161,1,10.3,134.3,134.3,2.556,0,1403.624,0.9567,-0.3,-0.3,1342.789,1.0263,0.4619,0,1403.625,1.6863,-0.3,-0.2,2366.929,0.5841,0.4761,0,1403.6,1.3215,-0.3,-0.2,1854.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_95,2.9,161.1,1,10.4,134.4,134.4,2.579,0,1424.075,1.0453,-0.2,-0.2,1488.555,0.9726,0.4687,0,1424.075,1.7121,-0.2,-0.1,2438.091,0.5685,0.4833,0,1424.1,1.3787,-0.2,-0.2,1963.3,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_96,2.9,161.2,1,10.5,134.5,134.5,2.59,0,1430.149,0.9029,0.2,0.2,1291.242,1.0589,0.4687,0,1430.149,1.6473,0.2,0.1,2355.927,0.6077,0.4833,0,1430.1,1.2751,0.2,0.2,1823.6,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_97,2.9,161.3,1,10.6,134.6,134.6,2.584,0,1442.77,0.9463,0.4,0.4,1365.281,1.0326,0.4687,0,1442.77,1.668,0.4,0.2,2406.576,0.5951,0.4833,0,1442.8,1.3072,0.4,0.3,1885.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_98,2.9,161.4,1,10.7,134.7,134.7,2.569,0,1434.394,0.9676,0.3,0.3,1387.904,1.0196,0.4687,0,1434.394,1.6843,0.3,0.2,2415.922,0.5853,0.4833,0,1434.4,1.326,0.3,0.2,1901.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_99,2.9,161.5,1,10.8,134.8,134.8,2.536,0,1427.928,0.9945,0,0,1420.017,1.0034,0.4619,0,1427.928,1.7121,0,0,2444.802,0.5684,0.4761,0,1427.9,1.3533,0,0,1932.4,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_100,2.9,161.6,1,10.9,134.9,134.9,2.302,46,1296.171,1.1353,-0.1,-0.1,1471.544,0.918,0.4619,46,1296.172,1.9029,-0.1,-0.1,2466.43,0.4528,0.4761,46,1296.2,1.5191,-0.1,-0.1,1969,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_101,2.9,161.7,1,11,135,135,2.277,56,1285.714,1.1426,-0.1,-0.1,1469.005,0.9136,0.4619,56,1285.714,1.9216,-0.1,-0.1,2470.567,0.4415,0.4761,56,1285.7,1.5321,-0.1,-0.1,1969.8,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_102,2.9,161.8,1,11.1,135.1,135.1,2.385,62,1350.51,1.1073,-0.2,-0.2,1495.485,0.9349,0.4619,62,1350.51,1.8415,-0.2,-0.1,2487.007,0.49,0.4761,62,1350.5,1.4744,-0.2,-0.1,1991.2,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_103,2.9,161.9,1,11.2,135.2,135.2,2.488,60,1404.856,1.0185,-0.3,-0.3,1430.813,0.9888,0.4687,60,1404.856,1.7472,-0.3,-0.2,2454.536,0.5472,0.4833,60,1404.9,1.3829,-0.3,-0.2,1942.7,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_104,2.9,162,1,11.3,135.3,135.3,2.525,54,1425.748,1.0067,-0.2,-0.2,1435.33,0.9959,0.4619,54,1425.748,1.7229,-0.2,-0.1,2456.423,0.5619,0.4761,54,1425.7,1.3648,-0.2,-0.2,1945.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_105,2.9,162.1,1,11.4,135.4,135.4,2.529,56,1428.007,1.0193,-0.2,-0.2,1455.577,0.9883,0.4619,56,1428.007,1.7261,-0.2,-0.1,2464.911,0.5599,0.4761,56,1428,1.3727,-0.2,-0.2,1960.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_106,2.9,162.2,1,11.5,135.5,135.5,2.48,59,1400.339,1.076,0.1,0.1,1506.755,0.9539,0.4619,59,1400.339,1.7757,0.1,0.1,2486.574,0.5299,0.4761,59,1400.3,1.4259,0.1,0.1,1996.7,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_107,2.9,162.3,1,11.6,135.6,135.6,2.498,60,1406.532,1.0415,0.3,0.3,1464.869,0.9749,0.4619,60,1406.532,1.7516,0.3,0.2,2463.611,0.5445,0.4761,60,1406.5,1.3966,0.3,0.2,1964.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_108,2.9,162.4,1,11.7,135.7,135.7,2.546,64,1437.606,1.0047,0.2,0.2,1444.344,0.9972,0.4619,64,1437.606,1.7113,0.2,0.1,2460.196,0.5689,0.4761,64,1437.6,1.358,0.2,0.2,1952.3,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_109,2.9,162.5,1,11.8,135.8,135.8,2.558,56,1444.382,0.9953,0.2,0.2,1437.586,1.0029,0.4619,56,1444.382,1.7013,0.2,0.1,2457.366,0.575,0.4761,56,1444.4,1.3483,0.2,0.2,1947.5,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_110,2.9,162.6,1,11.9,135.9,135.9,2.564,60,1447.77,1.0193,0.1,0.1,1475.698,0.9883,0.4687,60,1447.77,1.7084,0.1,0.1,2473.393,0.5707,0.4833,60,1447.8,1.3639,0.1,0.1,1974.5,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_111,2.9,162.7,1,12,136,136,2.561,59,1446.076,1.0768,-0.1,-0.1,1557.162,0.9534,0.4619,59,1446.076,1.7345,-0.1,-0.1,2508.194,0.5549,0.4761,59,1446.1,1.4057,-0.1,-0.1,2032.7,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_112,2.9,162.8,1,12.1,136.1,136.1,2.569,59,1450.593,1.0433,-0.1,-0.1,1513.373,0.9738,0.4619,59,1450.593,1.7161,-0.1,-0.1,2489.396,0.566,0.4761,59,1450.6,1.3797,-0.1,-0.1,2001.4,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_113,2.9,162.9,1,12.2,136.2,136.2,2.565,66,1452.435,0.9785,-0.3,-0.3,1421.237,1.013,0.4619,66,1452.435,1.6908,-0.3,-0.2,2455.805,0.5813,0.4761,66,1452.4,1.3347,-0.3,-0.2,1938.5,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_114,2.9,163,1,12.3,136.3,136.3,2.551,65,1444.507,0.9949,-0.1,-0.1,1437.13,1.0031,0.4619,65,1444.507,1.7047,-0.1,-0.1,2462.431,0.5729,0.4761,65,1444.5,1.3498,-0.1,-0.1,1949.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_115,2.9,163.1,1,12.4,136.4,136.4,2.53,60,1424.55,1.0283,-0.1,-0.1,1464.869,0.9828,0.4619,60,1424.55,1.7294,-0.1,-0.1,2463.611,0.5579,0.4761,60,1424.6,1.3789,-0.1,-0.1,1964.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_116,2.9,163.2,1,12.5,136.5,136.5,2.389,56,1341.381,1.0557,0,0,1416.03,0.9663,0.4619,56,1341.381,1.8175,0,0,2437.938,0.5046,0.4761,56,1341.4,1.4366,0,0,1927,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_117,2.9,163.3,1,12.6,136.6,136.6,2.267,57,1283.692,1.1736,-0.1,-0.1,1506.59,0.8948,0.4619,57,1283.692,1.9411,-0.1,-0.1,2491.727,0.4297,0.4761,57,1283.7,1.5574,-0.1,-0.1,1999.2,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_118,2.9,163.4,1,12.7,136.7,136.7,2.408,60,1363.533,1.049,-0.1,-0.1,1430.328,0.9703,0.4619,60,1363.534,1.8038,-0.1,-0.1,2459.592,0.5128,0.4761,60,1363.5,1.4264,-0.1,-0.1,1945,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_119,2.9,163.5,1,12.8,136.8,136.8,2.475,52,1393.581,1.0287,0.1,0.1,1433.539,0.9826,0.4619,52,1393.581,1.7584,0.1,0.1,2450.448,0.5404,0.4761,52,1393.6,1.3936,0.1,0.1,1942,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_120,2.9,163.6,1,12.9,136.9,136.9,2.537,44,1428.491,1.0718,0.1,0.1,1531.015,0.9565,0.4619,44,1428.491,1.7443,0.1,0.1,2491.764,0.5489,0.4761,44,1428.5,1.4081,0.1,0.1,2011.4,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_121,2.9,163.7,1,13,137,137,2.547,42,1438.171,0.9902,0.2,0.2,1424.026,1.006,0.4619,42,1438.171,1.7047,0.2,0.1,2451.704,0.5729,0.4761,42,1438.2,1.3475,0.2,0.2,1937.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_122,2.9,163.8,1,13.1,137.1,137.1,2.556,20,1435.149,0.9835,0.1,0.1,1411.523,1.01,0.4619,20,1435.149,1.6974,0.1,0.1,2436.061,0.5773,0.4761,20,1435.1,1.3405,0.1,0.1,1923.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_123,2.9,163.9,1,13.2,137.2,137.2,2.563,0,1431.044,0.9965,0,0,1425.989,1.0021,0.4619,0,1431.044,1.6993,0,0,2431.791,0.5762,0.4761,0,1431,1.3479,0,0,1928.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_124,2.9,164,1,13.3,137.3,137.3,2.564,0,1423.654,0.982,0,0,1398.078,1.0109,0.4619,0,1423.654,1.6928,0,0,2409.937,0.5801,0.4761,0,1423.7,1.3374,0,0,1904,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_125,2.9,164.1,1,13.4,137.4,137.4,2.564,0,1419.712,1.0438,0.1,0.1,1481.882,0.9735,0.4619,0,1419.712,1.7188,0.1,0.1,2440.229,0.5644,0.4761,0,1419.7,1.3813,0.1,0.1,1961.1,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_126,2.9,164.2,1,13.5,137.5,137.5,2.568,0,1410.214,0.9961,0.2,0.2,1404.686,1.0024,0.4619,0,1410.214,1.6967,0.2,0.1,2392.646,0.5778,0.4761,0,1410.2,1.3464,0.2,0.2,1898.7,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_127,2.9,164.3,1,13.6,137.6,137.6,2.568,0,1406.353,1.0543,0.1,0.1,1482.716,0.9671,0.4553,0,1406.353,1.7213,0.1,0.1,2420.799,0.5628,0.4691,0,1406.4,1.3878,0.1,0.1,1951.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_128,2.9,164.4,1,13.7,137.7,137.7,2.565,0,1397.059,0.9565,0.2,0.2,1336.245,1.0264,0.4619,0,1397.059,1.6817,0.2,0.1,2349.415,0.5869,0.4761,0,1397.1,1.3191,0.2,0.2,1842.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_129,2.9,164.5,1,13.8,137.8,137.8,2.565,0,1385.738,1.0342,0.3,0.3,1433.172,0.9793,0.4553,0,1385.738,1.7143,0.3,0.2,2375.503,0.5671,0.4691,0,1385.7,1.3743,0.3,0.2,1904.3,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_130,2.9,164.6,1,13.9,137.9,137.9,2.562,0,1380.388,1.0216,0.3,0.3,1410.241,0.9869,0.4553,0,1380.388,1.7104,0.3,0.2,2361.017,0.5695,0.4691,0,1380.4,1.366,0.3,0.2,1885.6,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_131,2.9,164.7,1,14,138,138,2.564,0,1370.39,0.9647,0.3,0.3,1322.08,1.0214,0.4553,0,1370.39,1.6856,0.3,0.2,2309.939,0.5845,0.4691,0,1370.4,1.3252,0.3,0.2,1816,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_132,2.9,164.8,1,14.1,138.1,138.1,2.565,0,1374.598,1.0751,0.2,0.2,1477.885,0.9545,0.4553,0,1374.598,1.7318,0.2,0.1,2380.499,0.5565,0.4691,0,1374.6,1.4035,0.2,0.2,1929.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_133,2.9,164.9,1,14.2,138.2,138.2,2.565,0,1367.271,0.9549,0.1,0.1,1305.588,1.0273,0.4553,0,1367.271,1.681,0.1,0.1,2298.429,0.5873,0.4691,0,1367.3,1.318,0.1,0.1,1802,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_134,2.9,165,1,14.3,138.3,138.3,2.573,0,1375.201,1.0462,0,0,1438.739,0.972,0.4553,0,1375.201,1.7154,0,0,2359.015,0.5664,0.4691,0,1375.2,1.3808,0,0,1898.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_135,2.9,165.1,1,14.4,138.4,138.4,2.574,0,1368.421,1.0413,0,0,1424.871,0.975,0.4553,0,1368.421,1.7128,0,0,2343.817,0.568,0.469,0,1368.4,1.3771,0,0,1884.3,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_136,2.9,165.2,1,14.5,138.5,138.5,2.566,0,1360.551,1.0717,-0.1,-0.1,1458.124,0.9565,0.4553,0,1360.552,1.7298,-0.1,-0.1,2353.491,0.5577,0.4691,0,1360.6,1.4008,-0.1,-0.1,1905.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_137,2.9,165.3,1,14.6,138.6,138.6,2.574,0,1357.595,1.0503,0,0,1425.925,0.9695,0.4553,0,1357.595,1.7167,0,0,2330.545,0.5657,0.4691,0,1357.6,1.3835,0,0,1878.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_138,2.9,165.4,1,14.7,138.7,138.7,2.567,0,1353.903,1.0273,0.1,0.1,1390.874,0.9835,0.4553,0,1353.903,1.7103,0.1,0.1,2315.605,0.5695,0.469,0,1353.9,1.3688,0.1,0.1,1853.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_139,2.9,165.5,1,14.8,138.8,138.8,2.565,0,1349.29,1.0464,0.2,0.2,1411.933,0.9719,0.4489,0,1349.29,1.7194,0.2,0.1,2320.035,0.564,0.4623,0,1349.3,1.3829,0.2,0.2,1866,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_140,2.9,165.6,1,14.9,138.9,138.9,2.555,0,1351.137,1.0899,0.4,0.4,1472.577,0.9455,0.4553,0,1351.137,1.7431,0.4,0.2,2355.182,0.5496,0.469,0,1351.1,1.4165,0.4,0.3,1913.9,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_141,2.9,165.7,1,15,139,139,2.543,0,1337.717,0.987,0.4,0.4,1320.308,1.0079,0.4553,0,1337.717,1.7054,0.4,0.2,2281.406,0.5725,0.4691,0,1337.7,1.3462,0.4,0.3,1800.9,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_142,2.9,165.8,1,15.1,139.1,139.1,2.548,0,1347.435,1.0519,0.7,0.7,1417.336,0.9686,0.4489,0,1347.435,1.7303,0.7,0.4,2331.423,0.5574,0.4623,0,1347.4,1.3911,0.7,0.5,1874.4,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_143,2.9,165.9,1,15.2,139.2,139.2,2.535,0,1340.561,1.0711,1,0.9,1435.856,0.9569,0.4553,0,1340.561,1.7451,1,0.6,2339.348,0.5485,0.469,0,1340.6,1.4081,1,0.8,1887.6,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_144,2.9,166,1,15.3,139.3,139.3,2.522,0,1337.222,1.1178,1.3,1.2,1494.735,0.9286,0.4553,0,1337.222,1.7718,1.3,0.7,2369.355,0.5322,0.469,0,1337.2,1.4448,1.3,0.9,1932,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_145,2.9,166.1,1,15.4,139.4,139.4,2.521,0,1336.691,1.0147,1.1,1.1,1356.274,0.9911,0.4489,0,1336.691,1.7283,1.1,0.6,2310.184,0.5586,0.4623,0,1336.7,1.3715,1.1,0.9,1833.2,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_146,2.9,166.2,1,15.5,139.5,139.5,2.528,0,1343.966,1.0087,0.8,0.8,1355.639,0.9947,0.4489,0,1343.966,1.7222,0.8,0.5,2314.549,0.5623,0.4623,0,1344,1.3655,0.8,0.6,1835.1,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_147,2.9,166.3,1,15.6,139.6,139.6,2.536,0,1362.708,1.0259,0.6,0.6,1397.962,0.9843,0.4489,0,1362.708,1.7253,0.6,0.3,2351.087,0.5604,0.4623,0,1362.7,1.3756,0.6,0.5,1874.5,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_148,2.9,166.4,1,15.7,139.7,139.7,2.549,0,1369.694,1.0606,0.4,0.4,1452.742,0.9633,0.4489,0,1369.694,1.7335,0.4,0.2,2374.376,0.5554,0.4623,0,1369.7,1.3971,0.4,0.3,1913.6,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_149,2.9,166.5,1,15.8,139.8,139.8,2.539,0,1360.665,1.0371,0.3,0.3,1411.128,0.9775,0.4489,0,1360.665,1.7285,0.3,0.2,2351.939,0.5585,0.4623,0,1360.7,1.3828,0.3,0.2,1881.5,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_150,2.9,166.6,1,15.9,139.9,139.9,2.535,0,1354.891,1.0848,0.2,0.2,1469.814,0.9486,0.4489,0,1354.891,1.751,0.2,0.1,2372.359,0.5449,0.4623,0,1354.9,1.4179,0.2,0.1,1921.1,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_151,2.9,166.7,1,16,140,140,2.528,0,1347.548,1.0633,0.2,0.2,1432.827,0.9616,0.4489,0,1347.548,1.7453,0.2,0.1,2351.84,0.5483,0.4623,0,1347.5,1.4043,0.2,0.2,1892.3,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_152,2.9,166.8,1,16.1,140.1,140.1,2.516,0,1334.04,1.0699,0.3,0.3,1427.296,0.9576,0.4489,0,1334.04,1.7543,0.3,0.2,2340.253,0.5429,0.4623,0,1334,1.4121,0.3,0.2,1883.8,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_153,2.9,166.9,1,16.2,140.2,140.2,2.509,0,1337.42,1.029,0.3,0.3,1376.224,0.9824,0.4489,0,1337.42,1.7405,0.3,0.2,2327.84,0.5512,0.4623,0,1337.4,1.3848,0.3,0.2,1852,0.8,0.5
HER49L,HER49L9_1D,HER49L9_1D_154,2.9,167,1,16.3,140.3,140.3,2.496,0,1334.046,1.1018,0.2,0.2,1469.814,0.9383,0.4426,0,1334.046,1.7783,0.2,0.1,2372.359,0.5283,0.4557,0,1334,1.4401,0.2,0.1,1921.1,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_155,2.9,167.1,1,16.4,140.4,140.4,2.398,0,1285.102,1.1307,0.2,0.2,1453.013,0.9208,0.4489,0,1285.102,1.8441,0.2,0.1,2369.798,0.4885,0.4623,0,1285.1,1.4874,0.2,0.1,1911.4,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_156,2.9,167.2,1,16.5,140.5,140.5,2.417,0,1291.823,1.1394,0.2,0.2,1471.875,0.9155,0.4426,0,1291.823,1.8371,0.2,0.1,2373.249,0.4926,0.4557,0,1291.8,1.4883,0.2,0.1,1922.6,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_157,2.9,167.3,1,16.6,140.6,140.6,2.345,0,1260.075,1.2038,0.4,0.3,1516.864,0.8765,0.4489,0,1260.075,1.9063,0.4,0.2,2402.077,0.4507,0.4623,0,1260.1,1.5551,0.4,0.3,1959.5,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_158,2.9,167.4,1,16.7,140.7,140.7,2.363,0,1266.345,1.1359,0.7,0.6,1438.416,0.9176,0.4489,0,1266.345,1.8664,0.7,0.4,2363.551,0.4749,0.4623,0,1266.3,1.5012,0.7,0.5,1901,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_159,2.9,167.5,1,16.8,140.8,140.8,2.427,0,1300.643,1.0963,0.8,0.7,1425.851,0.9417,0.4489,0,1300.643,1.8131,0.8,0.4,2358.193,0.5072,0.4623,0,1300.6,1.4547,0.8,0.6,1892,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_160,2.9,167.6,1,16.9,140.9,140.9,2.446,0,1307.322,1.1572,0.7,0.6,1512.829,0.9047,0.4489,0,1307.322,1.8289,0.7,0.4,2391.014,0.4976,0.4623,0,1307.3,1.4931,0.7,0.5,1951.9,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_161,2.9,167.7,1,17,141,141,2.482,0,1330.118,1.0924,0.9,0.8,1453.013,0.944,0.4489,0,1330.118,1.7816,0.9,0.5,2369.798,0.5263,0.4623,0,1330.1,1.437,0.9,0.7,1911.4,0.7,0.5
HER49L,HER49L9_1D,HER49L9_1D_162,2.9,167.8,1,17.1,141.1,141.1,2.48,0,1325.495,1.1275,0.8,0.7,1494.463,0.9227,0.4426,0,1325.495,1.7978,0.8,0.4,2383.023,0.5165,0.4557,0,1325.5,1.4627,0.8,0.6,1938.7,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_163,2.9,167.9,1,17.2,141.2,141.2,2.474,0,1325.831,1.0404,0.9,0.9,1379.343,0.9755,0.4426,0,1325.831,1.7638,0.9,0.5,2338.525,0.5371,0.4557,0,1325.8,1.4021,0.9,0.7,1858.9,0.8,0.4
HER49L,HER49L9_1D,HER49L9_1D_164,2.9,168,1,17.3,141.3,141.3,2.499,0,1339.228,1.1524,1.1,1,1543.306,0.9076,0.4366,0,1339.228,1.7988,1.1,0.6,2408.984,0.5159,0.4493,0,1339.2,1.4756,1.1,0.8,1976.1,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_165,2.9,168.1,1,17.4,141.4,141.4,2.535,0,1362.171,1.1121,1.3,1.2,1514.814,0.9321,0.4426,0,1362.171,1.7628,1.3,0.7,2401.184,0.5377,0.4557,0,1362.2,1.4375,1.3,1,1958,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_166,2.9,168.2,1,17.5,141.5,141.5,2.565,0,1382.004,1.0856,1.4,1.3,1500.346,0.9481,0.4426,0,1382.004,1.7363,1.4,0.8,2399.596,0.5537,0.4557,0,1382,1.411,1.4,1,1950,0.8,0.4
HER49L,HER49L9_1D,HER49L9_1D_167,2.9,168.3,1,17.6,141.6,141.6,2.584,0,1388.501,1.0717,1.5,1.4,1488.06,0.9565,0.4426,0,1388.501,1.721,1.5,0.9,2389.575,0.563,0.4557,0,1388.5,1.3964,1.5,1.1,1938.8,0.8,0.4
HER49L,HER49L9_1D,HER49L9_1D_168,2.9,168.4,1,17.7,141.7,141.7,2.537,0,1363.246,1.0976,1.2,1.1,1496.315,0.9408,0.4366,0,1363.246,1.7555,1.2,0.7,2393.148,0.5421,0.4493,0,1363.2,1.4266,1.2,0.9,1944.7,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_169,2.9,168.5,1,17.8,141.8,141.8,2.494,0,1347.38,1.1441,1,0.9,1541.495,0.9127,0.4366,0,1347.38,1.7977,1,0.6,2422.23,0.5165,0.4493,0,1347.4,1.4709,1,0.7,1981.9,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_170,2.9,168.6,1,17.9,141.9,141.9,2.467,0,1329.203,1.11,0.8,0.7,1475.452,0.9333,0.4366,0,1329.203,1.7972,0.8,0.4,2388.843,0.5168,0.4493,0,1329.2,1.4536,0.8,0.6,1932.1,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_171,2.9,168.7,1,18,142,142,2.493,0,1339.602,1.1201,0.9,0.8,1500.435,0.9272,0.4307,0,1339.602,1.7878,0.9,0.5,2394.935,0.5225,0.443,0,1339.6,1.454,0.9,0.7,1947.7,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_172,2.9,168.8,1,18.1,142.1,142.1,2.52,0,1365.114,1.0589,1.1,1,1445.538,0.9643,0.4366,0,1365.114,1.7475,1.1,0.6,2385.548,0.547,0.4493,0,1365.1,1.4032,1.1,0.8,1915.5,0.8,0.4
HER49L,HER49L9_1D,HER49L9_1D_173,2.9,168.9,1,18.2,142.2,142.2,2.516,0,1351.961,1.125,1.5,1.3,1520.958,0.9242,0.4307,0,1351.961,1.7781,1.5,0.8,2403.862,0.5285,0.443,0,1352,1.4516,1.5,1.1,1962.4,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_174,2.9,169,1,18.3,142.3,142.3,2.525,0,1367.822,1.115,1.3,1.2,1525.056,0.9303,0.4307,0,1367.822,1.7691,1.3,0.7,2419.796,0.5339,0.443,0,1367.8,1.4421,1.3,1,1972.4,0.7,0.4
HER49L,HER49L9_1D,HER49L9_1D_175,2.9,169.1,1,18.4,142.4,142.4,2.52,0,1354.111,1.1308,1.2,1.1,1531.173,0.9208,0.4307,0,1354.111,1.7785,1.2,0.7,2408.322,0.5282,0.443,0,1354.1,1.4547,1.2,0.9,1969.7,0.7,0.4
