SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH_sed,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_878,2.4,1698.5,43,41.8,361.5,361.5,2.484,0.2502,1822.451,1.4329,0.6,0.4,2611.311,0.7527,1.4239,0.2502,1822.451,1.812,0.6,0.3,3302.311,0.536,1.4239,0.2502,1822.451,1.62245,0.6,0.4,2956.811,0.64435,1.4239
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_879,2.4,1699,43,42.3,362,362,2.487,0.2372,1827.333,1.4273,1,0.7,2608.069,0.7559,1.4002,0.2372,1827.333,1.8043,1,0.6,3296.99,0.5404,1.4002,0.2372,1827.333,1.6158,1,0.6,2952.5295,0.64815,1.4002
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_880,2.4,1699.5,43,42.8,362.5,362.5,2.49,0.1866,1829.537,1.4057,0.5,0.4,2571.728,0.7682,1.3995,0.1866,1829.537,1.7743,0.5,0.3,3246.175,0.5575,1.3995,0.1866,1829.537,1.59,0.5,0.3,2908.9515,0.66285,1.3995
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_881,2.4,1700,43,43.3,363,363,2.494,0.129,1809.869,1.417,2.2,1.6,2564.66,0.7617,1.3787,0.129,1809.869,1.7904,2.2,1.2,3240.362,0.5484,1.3787,0.129,1809.869,1.6037,2.2,1.4,2902.511,0.65505,1.3787
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_882,2.4,1700.5,43,43.8,363.5,363.5,2.495,0.0913,1769.504,1.436,2.7,1.9,2541.032,0.7508,1.2946,0.0913,1769.504,1.8179,2.7,1.5,3216.731,0.5326,1.2946,0.0913,1769.504,1.62695,2.7,1.7,2878.8815,0.6417,1.2946
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_883,2.4,1701,43,44.3,364,364,2.489,0.1078,1782.951,1.4343,3.3,2.3,2557.268,0.7518,1.4112,0.1078,1782.951,1.8146,3.3,1.8,3235.405,0.5345,1.4112,0.1078,1782.951,1.62445,3.3,2.1,2896.3365,0.64315,1.4112
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_884,2.4,1701.5,43,44.8,364.5,364.5,2.495,0.1116,1782.143,1.4233,2.9,2,2536.562,0.7581,1.3759,0.1116,1782.143,1.7994,2.9,1.6,3206.786,0.5432,1.3759,0.1116,1782.143,1.61135,2.9,1.8,2871.674,0.65065,1.3759
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_885,2.4,1702,43,45.3,365,365,2.489,0.1063,1777.857,1.4225,2.4,1.7,2528.929,0.7586,1.6025,0.1063,1777.857,1.7976,2.4,1.3,3195.906,0.5442,1.6025,0.1063,1777.857,1.61005,2.4,1.5,2862.4175,0.6514,1.6025
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_886,2.4,1702.5,43,45.8,365.5,365.5,2.474,0.1031,1767.143,1.399,3.7,2.6,2472.245,0.772,1.9022,0.1031,1767.143,1.7646,3.7,2.1,3118.287,0.5631,1.9022,0.1031,1767.143,1.5818,3.7,2.4,2795.266,0.66755,1.9022
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_887,2.4,1703,43,46.3,366,366,2.458,0.1012,1769.618,1.4062,2.8,2,2488.427,0.7679,2.0607,0.1012,1769.618,1.7735,2.8,1.6,3138.493,0.558,2.0607,0.1012,1769.618,1.58985,2.8,1.8,2813.46,0.66295,2.0607
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_888,2.4,1703.5,43,46.8,366.5,366.5,2.438,0.0927,1775.674,1.4013,2.1,1.5,2488.17,0.7707,2.235,0.0927,1775.674,1.7667,2.1,1.2,3137.066,0.5619,2.235,0.0927,1775.674,1.584,2.1,1.3,2812.618,0.6663,2.235
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_889,2.4,1704,43,47.3,367,367,2.407,0.0686,1758.218,1.4015,2.2,1.6,2464.098,0.7706,3.1711,0.0686,1758.218,1.767,2.2,1.2,3106.738,0.5617,3.1711,0.0686,1758.218,1.58425,2.2,1.4,2785.418,0.66615,3.1711
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_890,2.4,1704.5,43,47.8,367.5,367.5,2.354,0.07,1769.925,1.3618,1.7,1.2,2410.246,0.7933,4.8132,0.07,1769.925,1.7228,1.7,1,3049.179,0.587,4.8132,0.07,1769.925,1.5423,1.7,1.1,2729.7125,0.69015,4.8132
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_891,2.4,1705,43,48.3,368,368,2.274,0.0444,1890.274,1.1978,1.8,1.5,2264.183,0.887,6.3422,0.0444,1890.274,1.5686,1.8,1.1,2965.063,0.6751,6.3422,0.0444,1890.274,1.3832,1.8,1.3,2614.623,0.78105,6.3422
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_892,2.4,1705.5,43,48.8,368.5,368.5,2.269,0.0037,2011.525,0.9366,2.1,2.2,1884.068,1.0362,7.2849,0.0037,2011.525,1.3452,2.1,1.6,2705.874,0.8028,7.2849,0.0037,2011.525,1.1409,2.1,1.9,2294.971,0.9195,7.2849
HER42PB,HER42PB_1I,HER42PB_1I_MSCL_893,2.4,1706,43,49.3,369,369,2.219,0.0009,362.4041,0.7973,0.8,1,288.932,1.1158,9.1994,0.0009,362.4041,1.2503,0.8,0.6,453.1161,0.857,9.1994,0.0009,362.4041,1.0238,0.8,0.8,371.02405,0.9864,9.1994
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_894,2.4,1727,45,0.1,355,355,2.375,0.5057,1982.471,1.1567,3.7,3.2,2293.073,0.9105,3.4601,0.5057,1982.471,1.511,3.7,2.4,2995.543,0.708,3.4601,0.5057,1982.471,1.33385,3.7,2.8,2644.308,0.80925,3.4601
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_895,2.4,1727.5,45,0.6,355.5,355.5,2.427,1.5115,1949.398,1.3524,3.5,2.6,2636.274,0.7987,2.2148,1.5115,1949.398,1.7071,3.5,2.1,3327.869,0.5959,2.2148,1.5115,1949.398,1.52975,3.5,2.3,2982.0715,0.6973,2.2148
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_896,2.4,1728,45,1.1,356,356,2.45,1.6344,1947.536,1.3961,2.8,2,2718.93,0.7737,1.6825,1.6344,1947.536,1.7602,2.8,1.6,3428.074,0.5656,1.6825,1.6344,1947.536,1.57815,2.8,1.8,3073.502,0.66965,1.6825
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_897,2.4,1728.5,45,1.6,356.5,356.5,2.458,2.1822,1963.259,1.4156,2.3,1.6,2779.183,0.7625,1.3696,2.1822,1963.259,1.7861,2.3,1.3,3506.501,0.5508,1.3696,2.1822,1963.259,1.60085,2.3,1.5,3142.842,0.65665,1.3696
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_898,2.4,1729,45,2.1,357,357,2.461,2.2521,1973.537,1.4356,2.8,2,2833.228,0.7511,1.1175,2.2521,1973.537,1.8138,2.8,1.5,3579.565,0.535,1.1175,2.2521,1973.537,1.6247,2.8,1.7,3206.3965,0.64305,1.1175
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_899,2.4,1729.5,45,2.6,357.5,357.5,2.458,2.0544,1977.474,1.4335,3.1,2.2,2834.638,0.7523,0.9171,2.0544,1977.474,1.8105,3.1,1.7,3580.277,0.5368,0.9171,2.0544,1977.474,1.622,3.1,1.9,3207.4575,0.64455,0.9171
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_900,2.4,1730,45,3.1,358,358,2.458,1.6668,1985.461,1.3943,3.7,2.7,2768.318,0.7747,0.8516,1.6668,1985.461,1.758,3.7,2.1,3490.484,0.5668,0.8516,1.6668,1985.461,1.57615,3.7,2.4,3129.401,0.67075,0.8516
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_901,2.4,1730.5,45,3.6,358.5,358.5,2.443,1.2691,1970.161,1.4048,3.8,2.7,2767.634,0.7687,0.7743,1.2691,1970.161,1.7713,3.8,2.1,3489.739,0.5593,0.7743,1.2691,1970.161,1.58805,3.8,2.4,3128.6865,0.664,0.7743
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_902,2.4,1731,45,4.1,359,359,2.427,1.0635,1963.593,1.4132,2.2,1.6,2774.904,0.7639,0.7307,1.0635,1963.593,1.7819,2.2,1.2,3498.852,0.5532,0.7307,1.0635,1963.593,1.59755,2.2,1.4,3136.878,0.65855,0.7307
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_903,2.4,1731.5,45,4.6,359.5,359.5,2.434,0.5608,1966.074,1.3897,1,0.7,2732.328,0.7773,0.7174,0.5608,1966.074,1.7521,1,0.6,3444.806,0.5702,0.7174,0.5608,1966.074,1.5709,1,0.6,3088.567,0.67375,0.7174
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_904,2.4,1732,45,5.1,360,360,2.409,0.4997,1945.881,1.3725,1.6,1.2,2670.789,0.7871,0.6866,0.4997,1945.881,1.7318,1.6,0.9,3369.833,0.5818,0.6866,0.4997,1945.881,1.55215,1.6,1,3020.311,0.68445,0.6866
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_905,2.4,1732.5,45,5.6,360.5,360.5,2.379,0.4724,1946.809,1.368,0.1,0.1,2663.259,0.7897,0.6934,0.4724,1946.809,1.7281,0.1,0.1,3364.188,0.584,0.6934,0.4724,1946.809,1.54805,0.1,0.1,3013.7235,0.68685,0.6934
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_906,2.4,1733,45,6.1,361,361,2.354,0.4486,1923.203,1.3896,-0.3,-0.2,2672.449,0.7774,0.7118,0.4486,1923.203,1.7546,-0.3,-0.2,3374.386,0.5688,0.7118,0.4486,1923.203,1.5721,-0.3,-0.2,3023.4175,0.6731,0.7118
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_907,2.4,1733.5,45,6.6,361.5,361.5,2.339,0.4113,1907.83,1.4278,0.6,0.4,2723.912,0.7556,0.661,0.4113,1907.83,1.8006,0.6,0.3,3435.232,0.5425,0.661,0.4113,1907.83,1.6142,0.6,0.4,3079.572,0.64905,0.661
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_908,2.4,1734,45,7.1,362,362,2.323,0.342,1900.982,1.4662,1.4,1,2787.137,0.7336,0.7001,0.342,1900.982,1.8485,1.4,0.8,3513.883,0.5152,0.7001,0.342,1900.982,1.65735,1.4,0.9,3150.51,0.6244,0.7001
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_909,2.4,1734.5,45,7.6,362.5,362.5,2.319,0.2288,1883.834,1.456,3.4,2.3,2742.842,0.7394,0.6687,0.2288,1883.834,1.8357,3.4,1.9,3458.134,0.5225,0.6687,0.2288,1883.834,1.64585,3.4,2.1,3100.488,0.63095,0.6687
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_910,2.4,1735,45,8.1,363,363,2.323,0.2614,1904.099,1.4702,2.8,1.9,2799.36,0.7313,0.6888,0.2614,1904.099,1.8536,2.8,1.5,3529.396,0.5122,0.6888,0.2614,1904.099,1.6619,2.8,1.7,3164.378,0.62175,0.6888
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_911,2.4,1735.5,45,8.6,363.5,363.5,2.329,0.579,1942.452,1.476,3,2,2867.057,0.728,0.6662,0.579,1942.452,1.8612,3,1.6,3615.277,0.5079,0.6662,0.579,1942.452,1.6686,3,1.8,3241.167,0.61795,0.6662
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_912,2.4,1736,45,9.1,364,364,2.328,1.0776,1969.544,1.4858,4.4,3,2926.435,0.7224,0.656,1.0776,1969.544,1.8741,4.4,2.3,3691.056,0.5005,0.656,1.0776,1969.544,1.67995,4.4,2.7,3308.7455,0.61145,0.656
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_913,2.4,1736.5,45,9.6,364.5,364.5,2.334,1.4015,1977.966,1.4606,3.4,2.3,2888.976,0.7368,0.6595,1.4015,1977.966,1.8414,3.4,1.8,3642.304,0.5192,0.6595,1.4015,1977.966,1.651,3.4,2.1,3265.64,0.628,0.6595
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_914,2.4,1737,45,10.1,365,365,2.334,1.9413,1998.288,1.4405,3.9,2.7,2878.464,0.7483,0.6718,1.9413,1998.288,1.8163,3.9,2.1,3629.405,0.5336,0.6718,1.9413,1998.288,1.6284,3.9,2.4,3253.9345,0.64095,0.6718
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_915,2.4,1737.5,45,10.6,365.5,365.5,2.328,1.0001,2003.442,1.4621,3.9,2.7,2929.268,0.7359,0.6902,1.0001,2003.442,1.8434,3.9,2.1,3693.06,0.5181,0.6902,1.0001,2003.442,1.65275,3.9,2.4,3311.164,0.627,0.6902
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_916,2.4,1738,45,11.1,366,366,2.313,0.99,2030.729,1.4542,2.4,1.7,2953.103,0.7405,0.6838,0.99,2030.729,1.8336,2.4,1.3,3723.478,0.5237,0.6838,0.99,2030.729,1.6439,2.4,1.5,3338.2905,0.6321,0.6838
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_917,2.4,1738.5,45,11.6,366.5,366.5,2.3,1.7333,2039.007,1.4613,2.3,1.6,2979.626,0.7364,0.6544,1.7333,2039.007,1.8426,2.3,1.2,3756.985,0.5185,0.6544,1.7333,2039.007,1.65195,2.3,1.4,3368.3055,0.62745,0.6544
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_918,2.4,1739,45,12.1,367,367,2.288,1.4833,2033.778,1.4398,1.9,1.3,2928.252,0.7487,0.6688,1.4833,2033.778,1.8171,1.9,1,3695.515,0.5331,0.6688,1.4833,2033.778,1.62845,1.9,1.2,3311.8835,0.6409,0.6688
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_919,2.4,1739.5,45,12.6,367.5,367.5,2.277,0.9522,2038.496,1.4792,2.6,1.8,3015.406,0.7262,0.6611,0.9522,2038.496,1.8651,2.6,1.4,3801.927,0.5057,0.6611,0.9522,2038.496,1.67215,2.6,1.6,3408.6665,0.61595,0.6611
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_920,2.4,1740,45,13.1,368,368,2.279,0.5967,2047.619,1.4815,2.8,1.9,3033.638,0.7248,0.6444,0.5967,2047.619,1.8679,2.8,1.5,3824.765,0.5041,0.6444,0.5967,2047.619,1.6747,2.8,1.7,3429.2015,0.61445,0.6444
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_921,2.4,1740.5,45,13.6,368.5,368.5,2.284,0.4036,2041.108,1.4559,2,1.4,2971.615,0.7395,0.6401,0.4036,2041.108,1.8364,2,1.1,3748.292,0.5221,0.6401,0.4036,2041.108,1.64615,2,1.2,3359.9535,0.6308,0.6401
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_922,2.4,1741,45,14.1,369,369,2.295,0.3221,1999.129,1.4766,2.1,1.4,2951.928,0.7277,0.6482,0.3221,1999.129,1.8616,2.1,1.1,3721.622,0.5076,0.6482,0.3221,1999.129,1.6691,2.1,1.3,3336.775,0.61765,0.6482
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_923,2.4,1741.5,45,14.6,369.5,369.5,2.303,0.3172,1908.037,1.459,4.1,2.8,2783.755,0.7377,0.6191,0.3172,1908.037,1.8396,4.1,2.2,3510.04,0.5202,0.6191,0.3172,1908.037,1.6493,4.1,2.5,3146.8975,0.62895,0.6191
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_924,2.4,1742,45,15.1,370,370,2.308,0.3895,1882.545,1.4594,2.7,1.9,2747.315,0.7375,0.6203,0.3895,1882.545,1.84,2.7,1.5,3463.909,0.52,0.6203,0.3895,1882.545,1.6497,2.7,1.7,3105.612,0.62875,0.6203
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_925,2.4,1742.5,45,15.6,370.5,370.5,2.313,0.3544,1860.821,1.4529,2.7,1.9,2703.544,0.7412,0.6089,0.3544,1860.821,1.8319,2.7,1.5,3408.889,0.5246,0.6089,0.3544,1860.821,1.6424,2.7,1.7,3056.2165,0.6329,0.6089
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_926,2.4,1743,45,16.1,371,371,2.319,0.3347,1868.655,1.4203,2.5,1.8,2654.132,0.7598,0.6035,0.3347,1868.655,1.7925,2.5,1.4,3349.604,0.5471,0.6035,0.3347,1868.655,1.6064,2.5,1.6,3001.868,0.65345,0.6035
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_927,2.4,1743.5,45,16.6,371.5,371.5,2.313,0.3244,1889.706,1.4066,1.4,1,2658.088,0.7676,0.6214,0.3244,1889.706,1.7769,1.4,0.8,3357.746,0.5561,0.6214,0.3244,1889.706,1.59175,1.4,0.9,3007.917,0.66185,0.6214
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_928,2.4,1744,45,17.1,372,372,2.313,0.3882,1933.947,1.4304,1.8,1.3,2766.275,0.7541,0.6351,0.3882,1933.947,1.8047,1.8,1,3490.19,0.5402,0.6351,0.3882,1933.947,1.61755,1.8,1.1,3128.2325,0.64715,0.6351
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_929,2.4,1744.5,45,17.6,372.5,372.5,2.313,0.8427,2020.088,1.4698,2.2,1.5,2969.142,0.7315,0.6203,0.8427,2020.088,1.853,2.2,1.2,3743.312,0.5125,0.6203,0.8427,2020.088,1.6614,2.2,1.3,3356.227,0.622,0.6203
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_930,2.4,1745,45,18.1,373,373,2.309,1.1284,2046.986,1.5072,4,2.7,3085.163,0.7102,0.6104,1.1284,2046.986,1.9016,4,2.1,3892.595,0.4848,0.6104,1.1284,2046.986,1.7044,4,2.4,3488.879,0.5975,0.6104
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_931,2.4,1745.5,45,18.6,373.5,373.5,2.308,1.0809,2058.876,1.4897,5.4,3.6,3067.014,0.7202,0.6097,1.0809,2058.876,1.8784,5.4,2.9,3867.436,0.498,0.6097,1.0809,2058.876,1.68405,5.4,3.2,3467.225,0.6091,0.6097
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_932,2.4,1746,45,19.1,374,374,2.314,0.7975,2064.228,1.4971,4.4,2.9,3090.358,0.7159,0.6054,0.7975,2064.228,1.8884,4.4,2.3,3898.104,0.4923,0.6054,0.7975,2064.228,1.69275,4.4,2.6,3494.231,0.6041,0.6054
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_933,2.4,1746.5,45,19.6,374.5,374.5,2.313,0.46,2045.093,1.5002,4.5,3,3068.142,0.7141,0.6058,0.46,2045.093,1.8925,4.5,2.4,3870.435,0.49,0.6058,0.46,2045.093,1.69635,4.5,2.7,3469.2885,0.60205,0.6058
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_934,2.4,1747,45,20.1,375,375,2.308,0.2498,2098.182,1.5113,2.9,1.9,3170.883,0.7079,0.605,0.2498,2098.182,1.9071,2.9,1.5,4001.377,0.4817,0.605,0.2498,2098.182,1.7092,2.9,1.7,3586.13,0.5948,0.605
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_935,2.4,1747.5,45,20.6,375.5,375.5,2.307,0.072,2067.205,1.4476,5.6,3.9,2992.399,0.7443,0.6098,0.072,2067.205,1.8256,5.6,3.1,3773.831,0.5282,0.6098,0.072,2067.205,1.6366,5.6,3.5,3383.115,0.63625,0.6098
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_936,2.4,1748,45,21.1,376,376,2.303,0.1827,2020.176,1.3891,3.3,2.4,2806.302,0.7776,0.6078,0.1827,2020.176,1.7578,3.3,1.9,3551.036,0.567,0.6078,0.1827,2020.176,1.57345,3.3,2.1,3178.669,0.6723,0.6078
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_937,2.4,1748.5,45,21.6,376.5,376.5,2.301,0.1662,2099.452,1.3764,0.8,0.6,2889.687,0.7849,0.6105,0.1662,2099.452,1.7438,0.8,0.5,3661.085,0.575,0.6105,0.1662,2099.452,1.5601,0.8,0.5,3275.386,0.67995,0.6105
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_938,2.4,1749,45,22.1,377,377,2.295,0.0546,2128.942,1.3386,-0.1,-0.1,2849.869,0.8065,0.5998,0.0546,2128.942,1.7038,-0.1,-0.1,3627.375,0.5978,0.5998,0.0546,2128.942,1.5212,-0.1,-0.1,3238.622,0.70215,0.5998
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_939,2.4,1749.5,45,22.6,377.5,377.5,2.296,0.0302,1875.817,1.3463,-0.4,-0.3,2525.319,0.8021,0.5884,0.0302,1875.817,1.7118,-0.4,-0.2,3210.977,0.5933,0.5884,0.0302,1875.817,1.52905,-0.4,-0.3,2868.148,0.6977,0.5884
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_940,2.4,1750,45,23.1,378,378,2.3,0.0163,1828.299,1.3267,-0.7,-0.5,2425.665,0.8133,0.6182,0.0163,1828.299,1.6907,-0.7,-0.4,3091.117,0.6053,0.6182,0.0163,1828.299,1.5087,-0.7,-0.5,2758.391,0.7093,0.6182
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_941,2.4,1750.5,45,23.6,378.5,378.5,2.303,0.0115,1747.345,1.3144,-0.6,-0.5,2296.727,0.8203,0.597,0.0115,1747.345,1.6775,-0.6,-0.4,2931.167,0.6129,0.597,0.0115,1747.345,1.49595,-0.6,-0.4,2613.947,0.7166,0.597
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_942,2.4,1751,45,24.1,379,379,2.307,0.0083,1711.425,1.326,-0.6,-0.5,2269.413,0.8137,0.5855,0.0083,1711.425,1.6891,-0.6,-0.4,2890.698,0.6063,0.5855,0.0083,1711.425,1.50755,-0.6,-0.4,2580.0555,0.71,0.5855
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_943,2.4,1751.5,45,24.6,379.5,379.5,2.308,0.0116,1641.536,1.3439,-0.7,-0.5,2206.008,0.8035,0.5983,0.0116,1641.536,1.7078,-0.7,-0.4,2803.404,0.5955,0.5983,0.0116,1641.536,1.52585,-0.7,-0.5,2504.706,0.6995,0.5983
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_944,2.4,1752,45,25.1,380,380,2.308,0.0253,1662.824,1.3403,-0.3,-0.2,2228.682,0.8055,0.6038,0.0253,1662.824,1.704,-0.3,-0.2,2833.435,0.5977,0.6038,0.0253,1662.824,1.52215,-0.3,-0.2,2531.0585,0.7016,0.6038
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_945,2.4,1752.5,45,25.6,380.5,380.5,2.303,0.0305,2172.642,1.3432,-0.4,-0.3,2918.312,0.8039,0.6381,0.0305,2172.642,1.7077,-0.4,-0.2,3710.196,0.5956,0.6381,0.0305,2172.642,1.52545,-0.4,-0.3,3314.254,0.69975,0.6381
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_946,2.4,1753,45,26.1,381,381,2.299,0.0395,2032.714,1.3481,-0.3,-0.2,2740.251,0.8011,0.6284,0.0395,2032.714,1.7134,-0.3,-0.2,3482.758,0.5924,0.6284,0.0395,2032.714,1.53075,-0.3,-0.2,3111.5045,0.69675,0.6284
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_947,2.4,1753.5,45,26.6,381.5,381.5,2.295,0.0286,1949.873,1.3405,0,NA,2613.847,0.8054,0.6174,0.0286,1949.873,1.7058,0,NA,3326.157,0.5967,0.6174,0.0286,1949.873,1.52315,0,NA,2970.002,0.70105,0.6174
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_948,2.4,1754,45,27.1,382,382,2.3,0.0159,2075.813,1.3278,0.7,0.5,2756.214,0.8127,0.6165,0.0159,2075.813,1.6918,0.7,0.4,3511.852,0.6047,0.6165,0.0159,2075.813,1.5098,0.7,0.5,3134.033,0.7087,0.6165
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_949,2.4,1754.5,45,27.6,382.5,382.5,2.307,0.0137,2154.062,1.3244,0.2,0.2,2852.778,0.8146,0.6133,0.0137,2154.062,1.6873,0.2,0.1,3634.582,0.6072,0.6133,0.0137,2154.062,1.50585,0.2,0.1,3243.68,0.7109,0.6133
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_950,2.4,1755,45,28.1,383,383,2.317,0.0144,1642.098,1.3489,0.2,0.1,2215.076,0.8006,0.5892,0.0144,1642.098,1.7122,0.2,0.1,2811.598,0.593,0.5892,0.0144,1642.098,1.53055,0.2,0.1,2513.337,0.6968,0.5892
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_951,2.4,1755.5,45,28.6,383.5,383.5,2.328,0.011,1679.654,1.3384,0.8,0.6,2248.004,0.8066,0.6271,0.011,1679.654,1.6996,0.8,0.5,2854.743,0.6002,0.6271,0.011,1679.654,1.519,0.8,0.5,2551.3735,0.7034,0.6271
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_952,2.4,1756,45,29.1,384,384,2.334,0.0174,2231.357,1.3563,-0.1,-0.1,3026.406,0.7964,0.5871,0.0174,2231.357,1.7185,-0.1,-0.1,3834.536,0.5894,0.5871,0.0174,2231.357,1.5374,-0.1,-0.1,3430.471,0.6929,0.5871
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_953,2.4,1756.5,45,29.6,384.5,384.5,2.334,0.0311,2310.891,1.3,0,NA,3004.207,0.8286,0.6003,0.0311,2310.891,1.6584,0,NA,3832.368,0.6238,0.6003,0.0311,2310.891,1.4792,0,NA,3418.2875,0.7262,0.6003
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_954,2.4,1757,45,30.1,385,385,2.328,0.0212,1701.755,1.3069,-0.1,-0.1,2223.963,0.8246,0.6198,0.0212,1701.755,1.6663,-0.1,-0.1,2835.626,0.6193,0.6198,0.0212,1701.755,1.4866,-0.1,-0.1,2529.7945,0.72195,0.6198
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_955,2.4,1757.5,45,30.6,385.5,385.5,2.313,0.0132,1240.215,1.3141,-0.2,-0.2,1629.764,0.8205,0.6266,0.0132,1240.215,1.6758,-0.2,-0.1,2078.365,0.6138,0.6266,0.0132,1240.215,1.49495,-0.2,-0.1,1854.0645,0.71715,0.6266
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_956,2.4,1758,45,31.1,386,386,2.3,0.0089,1215.003,1.3278,0.2,0.2,1613.251,0.8127,0.643,0.0089,1215.003,1.6918,0.2,0.1,2055.537,0.6047,0.643,0.0089,1215.003,1.5098,0.2,0.1,1834.394,0.7087,0.643
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_957,2.4,1758.5,45,31.6,386.5,386.5,2.279,0.0041,1381.212,1.3337,0.4,0.3,1842.127,0.8093,0.6632,0.0041,1381.212,1.7008,0.4,0.2,2349.182,0.5995,0.6632,0.0041,1381.212,1.51725,0.4,0.3,2095.6545,0.7044,0.6632
HER42PB,HER42PB_1J,HER42PB_1J_MSCL_958,2.4,1759,45,32.1,387,387,2.274,0.0034,873.272,1.2958,0,NA,1131.596,0.831,0.6718,0.0034,873.272,1.6629,0,NA,1452.192,0.6212,0.6718,0.0034,873.272,1.47935,0,NA,1291.894,0.7261,0.6718
