C:/Data/BAS_sjro/Sept_2015/HER14/    28/09/2015  re-evaluated data   peakarea,,,,,,,BACON v2.5  HER14-M5 (cal a BP),,,,,,,,,,,,cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,element/(coh/inc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER14_2D,HER14_2D_478,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000477.spe,548,48.7,158.7,158.7,15202.56,15641.84,15404.14,15409.56,7.22,1,0.018348,-0.018,0.007246,0.110437,31829,1.43,0,6,0,30,63,46,114,54,286,108,18,0,26,11154,229,174,162,33,26,188,1027,109,305,0,1271,0,0,0,0,20,61,0,0,0,0,21,85,45,17,0,10,3.50E+14,58071,8965,67036,6.477523703,0.154379983,82697,1.233620741,0,8.95E-05,0,0.000447521,0.000939794,0.000686198,0.001700579,0.000805537,0.004266364,0.001611075,0.000268512,0,0.000387851,0.166388209,0.003416075,0.00259562,0.002416612,0.000492273,0.000387851,0.002804463,0.015320126,0.001625992,0.004549794,0,0.018959962,0,0,0,0,0.000298347,0.000909959,0,0,0,0,0.000313265,0.001267975,0.000671281,0.000253595,0,0.000149174,5221075243,0.866265887,0.133734113,1,9.66E-05,2.30E-06,535671.7777,0,38.86514222,0,194.3257111,408.0839933,297.9660904,738.4377022,349.78628,1852.571779,699.57256,116.5954267,0,168.4156163,72250.29939,1483.352928,1127.089124,1049.35884,213.7582822,168.4156163,1217.774456,6652.416843,706.0500837,1975.64473,0,8232.932627,0,0,0,0,129.5504741,395.1289459,0,0,0,0,136.0279978,550.5895148,291.4885666,110.117903,0,64.77523703,2.27E+15,376156.279,58071,434227.279,41.95831333,1,NA,-2.8904,NA,-1.2809,-0.539,-0.8535,0.0541,-0.6931,0.9739,0,-1.7918,NA,-1.424,4.6374,0.7516,0.4769,0.4055,-1.1856,-1.424,0.5543,2.2523,0.0092,1.0382,NA,2.4654,NA,NA,NA,NA,-1.6864,-0.5713,NA,NA,NA,NA,-1.6376,-0.2395,-0.8755,-1.8489,NA,-2.3795,28.8068,6.2873,4.419,6.4309,-2.8138,-6.5505,1.233620741,0,0.01,0,0.04,0.08,0.06,0.14,0.07,0.35,0.13,0.02,0,0.03,13.49,0.28,0.21,0.2,0.04,0.03,0.23,1.24,0.13,0.37,0,1.54,0,0,0,0,0.02,0.07,0,0,0,0,0.03,0.1,0.05,0.020556973,0,0.012092337,4.23E+11,70.22,10.84,100,99.68,81.06
HER14_2D,HER14_2D_479,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000478.spe,549,48.8,158.8,158.8,15205.64,15647.43,15407.55,15412.97,7.21,1,0.018346,-0.018,0.007213,0.110437,32056,1.5,0,26,0,0,84,33,128,43,270,92,8,0,59,13946,116,113,105,63,0,256,1067,0,226,0,1249,0,0,0,0,24,19,0,0,8,0,255,0,0,255,92,16,0,57372,8714,66086,6.583887996,0.151885937,84276,1.275247405,0,0.000393427,0,0,0.001271071,0.000499349,0.00193687,0.000650667,0.004085585,0.001392125,0.000121054,0,0.000892776,0.211028054,0.001755289,0.001709893,0.001588839,0.000953303,0,0.00387374,0.016145628,0,0.003419786,0,0.018899616,0,0,0,0,0.000363163,0.000287504,0,0,0.000121054,0,0.003858608,0,0,0.003858608,0.001392125,0.000242109,0,0.868141513,0.131858487,1,9.96E-05,2.30E-06,554863.7448,0,171.1810879,0,0,553.0465917,217.2683039,842.7376635,283.1071838,1777.649759,605.7176957,52.67110397,0,388.4493918,91818.902,763.7310076,743.9793436,691.3082396,414.7849438,0,1685.475327,7025.008492,0,1487.958687,0,8223.276107,0,0,0,0,158.0133119,125.0938719,0,0,52.67110397,0,1678.891439,0,0,1678.891439,605.7176957,105.3422079,0,377730.8221,57372,435102.8221,43.34758115,1,NA,-1.2637,NA,NA,-0.091,-1.0253,0.3302,-0.7606,1.0766,0,-2.4423,NA,-0.4443,5.0212,0.2318,0.2056,0.1322,-0.3787,NA,1.0234,2.4508,NA,0.8987,NA,2.6083,NA,NA,NA,NA,-1.3437,-1.5773,NA,NA,-2.4423,NA,1.0195,NA,NA,1.0195,0,-1.7492,NA,6.4355,4.5509,6.5769,-2.6372,-6.4064,1.275247405,0,0.03,0,0,0.1,0.04,0.15,0.05,0.32,0.11,0.01,0,0.07,16.55,0.14,0.13,0.12,0.07,0,0.3,1.27,0,0.27,0,1.48,0,0,0,0,0.03,0.02,0,0,0.01,0,0.3,0,0,0.302577246,0.109165124,0.018985239,0,68.08,10.34,100,99.75,78.42
HER14_2D,HER14_2D_480,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000479.spe,550,48.9,158.9,158.9,15209.17,15653.84,15410.91,15416.39,7.21,1,0.018345,-0.018,0.00718,0.110437,32038,1.41,0,5,0,18,68,36,111,38,296,93,7,18,37,16209,208,251,205,17,70,0,839,0,268,0,1234,0,0,0,0,0,0,0,13,83,57,0,0,0,204,64,0,0,56893,8857,65750,6.423506831,0.155678203,85931,1.306935361,0,7.60E-05,0,0.000273764,0.001034221,0.000547529,0.001688213,0.000577947,0.004501901,0.001414449,0.000106464,0.000273764,0.000562738,0.246524715,0.003163498,0.00381749,0.003117871,0.000258555,0.001064639,0,0.012760456,0,0.004076046,0,0.018768061,0,0,0,0,0,0,0,0.000197719,0.001262357,0.00086692,0,0,0,0.003102662,0.000973384,0,0,0.865292776,0.134707224,1,9.77E-05,2.37E-06,551978.3655,0,32.11753415,0,115.623123,436.7984645,231.2462459,713.0092582,244.0932596,1901.358022,597.3861353,44.96454782,115.623123,237.6697527,104118.6222,1336.089421,1612.300215,1316.8189,109.1996161,449.6454782,0,5389.322231,0,1721.499831,0,7926.607429,0,0,0,0,0,0,0,83.5055888,533.151067,366.1398894,0,0,0,1310.395393,411.1044372,0,0,365452.5741,56893,422345.5741,41.26144,1,NA,-2.9232,NA,-1.6422,-0.3131,-0.9491,0.1769,-0.895,1.1578,0,-2.5867,-1.6422,-0.9217,5.1607,0.8049,0.9929,0.7904,-1.6994,-0.2841,NA,2.1996,NA,1.0584,NA,2.5854,NA,NA,NA,NA,NA,NA,NA,-1.9677,-0.1138,-0.4895,NA,NA,NA,0.7855,-0.3737,NA,NA,6.4163,4.5564,6.561,-2.6726,-6.3926,1.306935361,0,0.01,0,0.02,0.08,0.04,0.13,0.04,0.34,0.11,0.01,0.02,0.04,18.86,0.24,0.29,0.24,0.02,0.08,0,0.98,0,0.31,0,1.44,0,0,0,0,0,0,0,0.02,0.1,0.07,0,0,0,0.237399774,0.074478361,0,0,66.21,10.31,100,99.66,76.51
HER14_2D,HER14_2D_481,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000480.spe,551,49,159,159,15210.89,15660.28,15414.02,15419.81,7.19,1,0.018344,-0.018,0.007165,0.110437,32184,1.57,0,7,15,19,70,33,130,39,271,94,33,0,63,16088,262,290,98,25,0,5,946,0,368,0,1216,0,0,0,0,54,41,0,0,27,0,0,144,0,0,47,5,1.59E+15,57464,8747,66211,6.569566709,0.15221704,86549,1.307169504,0,0.000105723,0.000226548,0.000286961,0.001057226,0.000498407,0.00196342,0.000589026,0.004092975,0.001419704,0.000498407,0,0.000951504,0.242980774,0.003957046,0.004379937,0.001480117,0.000377581,0,7.55E-05,0.014287656,0,0.005557989,0,0.018365528,0,0,0,0,0.000815574,0.000619232,0,0,0.000407787,0,0,0.002174865,0,0,0.000709852,7.55E-05,24014136624,0.867892042,0.132107958,1,9.92E-05,2.30E-06,568589.4291,0,45.98696696,98.54350063,124.8217675,459.8696696,216.7957014,854.0436721,256.2131016,1780.352578,617.5392706,216.7957014,0,413.8827026,105691.1892,1721.226478,1905.174345,643.8175374,164.2391677,0,32.84783354,6214.810106,0,2417.600549,0,7988.593118,0,0,0,0,354.7566023,269.3522351,0,0,177.3783011,0,0,946.017606,0,0,308.7696353,32.84783354,1.04E+16,377513.5813,57464,434977.5813,43.15920674,1,NA,-2.5974,-1.8352,-1.5989,-0.2948,-1.0468,0.3242,-0.8797,1.0588,0,-1.0468,NA,-0.4002,5.1425,1.025,1.1266,0.0417,-1.3244,NA,-2.9339,2.3089,NA,1.3648,NA,2.56,NA,NA,NA,NA,-0.5543,-0.8297,NA,NA,-1.2475,NA,NA,0.4265,NA,NA,-0.6931,-2.9339,30.4592,6.4156,4.5332,6.5573,-2.6608,-6.4257,1.307169504,0,0.01,0.02,0.02,0.08,0.04,0.15,0.05,0.31,0.11,0.04,0,0.07,18.59,0.3,0.34,0.11,0.03,0,0.01,1.09,0,0.43,0,1.4,0,0,0,0,0.06,0.05,0,0,0.03,0,0,0.17,0,0,0.054304498,0.005777074,1.84E+12,66.39,10.11,100,99.66,76.5
HER14_2D,HER14_2D_482,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000481.spe,552,49.1,159.1,159.1,15212,15665.92,15417.4,15423.22,7.18,1,0.018347,-0.018,0.007086,0.110437,32399,1.46,0,18,0,27,65,34,111,12,265,99,10,0,36,14970,168,180,124,54,0,162,1074,0,148,0,1372,0,0,0,0,17,96,0,0,0,0,224,270,0,0,74,0,0,57378,8904,66282,6.444070081,0.155181428,85818,1.294740654,0,0.000271567,0,0.00040735,0.000980658,0.00051296,0.001674663,0.000181045,0.003998069,0.001493618,0.000150871,0,0.000543134,0.225853173,0.002534625,0.002715669,0.001870794,0.000814701,0,0.002444102,0.016203494,0,0.002232884,0,0.020699436,0,0,0,0,0.00025648,0.001448357,0,0,0,0,0.0033795,0.004073504,0,0,0.001116442,0,0,0.865664886,0.134335114,1,9.72E-05,2.34E-06,553017.2062,0,115.9932615,0,173.9898922,418.8645553,219.0983827,715.291779,77.32884097,1707.678571,637.962938,64.44070081,0,231.9865229,96467.72911,1082.603774,1159.932615,799.06469,347.9797844,0,1043.939353,6920.931267,0,953.722372,0,8841.264151,0,0,0,0,109.5491914,618.6307278,0,0,0,0,1443.471698,1739.898922,0,0,476.861186,0,0,369747.8531,57378,427125.8531,41.52603921,1,NA,-1.7047,NA,-1.2993,-0.4207,-1.0688,0.1144,-2.1102,0.9846,0,-2.2925,NA,-1.0116,5.0187,0.5288,0.5978,0.2252,-0.6061,NA,0.4925,2.384,NA,0.4021,NA,2.6289,NA,NA,NA,NA,-1.7619,-0.0308,NA,NA,NA,NA,0.8165,1.0033,NA,NA,-0.2911,NA,NA,6.3623,4.4991,6.5066,-2.732,-6.4583,1.294740654,0,0.02,0,0.03,0.08,0.04,0.13,0.01,0.31,0.12,0.01,0,0.04,17.44,0.2,0.21,0.14,0.06,0,0.19,1.25,0,0.17,0,1.6,0,0,0,0,0.02,0.11,0,0,0,0,0.26,0.31,0,0,0.086228996,0,0,66.86,10.38,100,99.71,77.24
HER14_2D,HER14_2D_483,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000482.spe,553,49.2,159.2,159.2,15212.55,15671.07,15420.8,15426.64,7.18,1,0.018352,-0.018,0.007014,0.110437,32422,1.27,0,34,11,43,80,25,115,49,318,60,13,0,16,16103,136,205,93,106,0,152,771,0,133,0,1244,0,0,0,0,54,0,0,0,0,0,80,84,0,7,74,36,1.24E+15,56893,8540,65433,6.661943794,0.15010634,85358,1.304509957,0,0.000519615,0.000168111,0.000657161,0.001222625,0.00038207,0.001757523,0.000748858,0.004859933,0.000916969,0.000198677,0,0.000244525,0.246099063,0.002078462,0.003132976,0.001421301,0.001619978,0,0.002322987,0.011783045,0,0.002032614,0,0.019011814,0,0,0,0,0.000825272,0,0,0,0,0,0.001222625,0.001283756,0,0.00010698,0.001130928,0.000550181,18950682377,0.869484817,0.130515183,1,0.000101813,2.29E-06,568650.1984,0,226.506089,73.28138173,286.4635831,532.9555035,166.5485948,766.1235363,326.4352459,2118.498126,399.7166276,86.60526932,0,106.5911007,107277.2809,906.024356,1365.698478,619.5607728,706.1660422,0,1012.615457,5136.358665,0,886.0385246,0,8287.45808,0,0,0,0,359.7449649,0,0,0,0,0,532.9555035,559.6032787,0,46.63360656,492.9838407,239.8299766,8.26E+15,379017.9683,56893,435910.9683,44.38149511,1,NA,-0.568,-1.6964,-0.3331,0.2877,-0.8755,0.6506,-0.2025,1.6677,0,-1.5294,NA,-1.3218,5.5924,0.8183,1.2287,0.4383,0.5691,NA,0.9295,2.5533,NA,0.796,NA,3.0317,NA,NA,NA,NA,-0.1054,NA,NA,NA,NA,NA,0.2877,0.3365,NA,-2.1484,0.2097,-0.5108,30.6595,6.8546,4.9582,6.9944,-2.1979,-5.9908,1.304509957,0,0.04,0.01,0.05,0.09,0.03,0.13,0.06,0.37,0.07,0.02,0,0.02,18.87,0.16,0.24,0.11,0.12,0,0.18,0.9,0,0.16,0,1.46,0,0,0,0,0.06,0,0,0,0,0,0.09,0.1,0,0.008200754,0.08669369,0.042175309,1.45E+12,66.65,10,100,99.75,76.66
HER14_2D,HER14_2D_484,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000483.spe,554,49.3,159.3,159.3,15212.84,15676.97,15424.11,15430.06,7.15,1,0.01835,-0.018,0.007035,0.110437,32308,1.45,10,16,0,16,78,36,97,16,294,59,7,0,17,15087,26,214,131,44,0,28,854,0,216,0,1068,0,0,0,0,23,20,0,0,0,0,59,16,0,117,93,25,7.47E+14,57874,8509,66383,6.80150429,0.147026299,84815,1.277510808,0.000150641,0.000241026,0,0.000241026,0.001175,0.000542308,0.001461217,0.000241026,0.004428845,0.000888782,0.000105449,0,0.00025609,0.227272043,0.000391667,0.003223717,0.001973397,0.00066282,0,0.000421795,0.012864739,0,0.003253845,0,0.016088456,0,0,0,0,0.000346474,0.000301282,0,0,0,0,0.000888782,0.000241026,0,0.001762499,0.001400961,0.000376602,11252881009,0.871819592,0.128180408,1,0.000102459,2.21E-06,576801.5713,68.0150429,108.8240686,0,108.8240686,530.5173346,244.8541544,659.7459161,108.8240686,1999.642261,401.2887531,47.61053003,0,115.6255729,102614.2952,176.8391115,1455.521918,890.9970619,299.2661887,0,190.4421201,5808.484663,0,1469.124927,0,7264.006581,0,0,0,0,156.4345987,136.0300858,0,0,0,0,401.2887531,108.8240686,0,795.7760019,632.5398989,170.0376072,5.08E+15,393630.2593,57874,451504.2593,46.2604606,1,-1.775,-1.3049,NA,-1.3049,0.2792,-0.494,0.4972,-1.3049,1.606,0,-2.1316,NA,-1.2443,5.5441,-0.8194,1.2884,0.7977,-0.2933,NA,-0.7453,2.6724,NA,1.2977,NA,2.896,NA,NA,NA,NA,-0.942,-1.0818,NA,NA,NA,NA,0,-1.3049,NA,0.6846,0.4551,-0.8587,30.1695,6.8885,4.9713,7.0257,-2.1604,-5.9947,1.277510808,0.01,0.02,0,0.02,0.09,0.04,0.11,0.02,0.35,0.07,0.01,0,0.02,17.79,0.03,0.25,0.15,0.05,0,0.03,1.01,0,0.25,0,1.26,0,0,0,0,0.03,0.02,0,0,0,0,0.07,0.02,0,0.137963563,0.109663345,0.029479394,8.81E+11,68.24,10.03,100,99.81,78.28
HER14_2D,HER14_2D_485,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000484.spe,555,49.4,159.4,159.4,15213.26,15682.87,15427.61,15433.47,7.14,1,0.018352,-0.018,0.007083,0.110437,32699,1.58,0,7,4,5,74,26,102,11,297,131,16,0,0,18100,26,156,154,63,0,0,1030,0,193,0,1155,0,0,0,0,87,33,0,0,0,0,71,127,0,0,140,11,0,57446,8796,66242,6.530923147,0.153117711,88110,1.330122883,0,0.000105673,6.04E-05,7.55E-05,0.001117116,0.0003925,0.001539809,0.000166058,0.00448356,0.001977597,0.000241539,0,0,0.273240542,0.0003925,0.002355001,0.002324809,0.000951058,0,0,0.015549047,0,0.002913559,0,0.017436068,0,0,0,0,0.001313366,0.000498173,0,0,0,0,0.001071828,0.001917213,0,0,0.002113463,0.000166058,0,0.867214154,0.132785846,1,9.86E-05,2.31E-06,575439.6385,0,45.71646203,26.12369259,32.65461573,483.2883129,169.8040018,666.154161,71.84015462,1939.684175,855.5509322,104.4947704,0,0,118209.709,169.8040018,1018.824011,1005.762165,411.4481583,0,0,6726.850841,0,1260.468167,0,7543.216235,0,0,0,0,568.1903138,215.5204638,0,0,0,0,463.6955434,829.4272397,0,0,914.3292406,71.84015462,0,375175.4111,57446,432621.4111,42.65295715,1,NA,-2.9293,-3.4889,-3.2658,-0.5711,-1.6171,-0.2502,-2.4773,0.8185,0,-2.1026,NA,NA,4.9285,-1.6171,0.1747,0.1618,-0.7321,NA,NA,2.0621,NA,0.3875,NA,2.1767,NA,NA,NA,NA,-0.4093,-1.3787,NA,NA,NA,NA,-0.6125,-0.031,NA,NA,0.0664,-2.4773,NA,6.0834,4.2069,6.2259,-2.9986,-6.7517,1.330122883,0,0.01,0,0.01,0.08,0.03,0.12,0.01,0.34,0.15,0.02,0,0,20.54,0.03,0.18,0.17,0.07,0,0,1.17,0,0.22,0,1.31,0,0,0,0,0.1,0.04,0,0,0,0,0.08,0.14,0,0,0.158892294,0.012484395,0,65.2,9.98,100,99.72,75.18
HER14_2D,HER14_2D_486,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000485.spe,556,49.5,159.5,159.5,15214.51,15688.79,15431.07,15436.89,7.12,1,0.018356,-0.018,0.007053,0.110437,31993,1.35,0,16,0,15,75,17,120,22,235,49,0,24,21,14958,137,169,194,156,0,138,894,52,367,0,1184,0,0,0,8,0,31,0,0,0,0,198,0,0,0,102,7,2.27E+15,57235,8358,65593,6.847930127,0.146029527,84673,1.290884698,0,0.000243928,0,0.000228683,0.001143415,0.000259174,0.001829464,0.000335402,0.003582699,0.000747031,0,0.000365893,0.000320156,0.228042626,0.002088638,0.002576494,0.002957633,0.002378303,0,0.002103883,0.013629503,0.000792768,0.005595109,0,0.018050707,0,0,0,0.000121964,0,0.000472611,0,0,0,0,0.003018615,0,0,0,0.001555044,0.000106719,34607351394,0.872577867,0.127422133,1,0.0001044,2.23E-06,579834.7876,0,109.566882,0,102.7189519,513.5947595,116.4148122,821.7516152,150.6544628,1609.26358,335.5485762,0,164.350323,143.8065327,102431.3388,938.1664274,1157.300191,1328.498445,1068.2771,0,945.0143575,6122.049533,356.0923666,2513.190357,0,8107.94927,0,0,0,54.78344101,0,212.2858339,0,0,0,0,1355.890165,0,0,0,698.4888729,47.93551089,1.55E+16,391941.2808,57235,449176.2808,46.89414702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.290884698,0,0.02,0,0.02,0.09,0.02,0.14,0.03,0.28,0.06,0,0.03,0.02,17.67,0.16,0.2,0.23,0.18,0,0.16,1.06,0.06,0.43,0,1.4,0,0,0,0.01,0,0.04,0,0,0,0,0.23,0,0,0,0.12046343,0.008267098,2.68E+12,67.6,9.87,100,99.76,77.47
HER14_2D,HER14_2D_487,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000486.spe,557,49.6,159.6,159.6,15216.37,15694.33,15434.02,15440.31,7.1,1,0.018358,-0.018,0.007029,0.110437,32094,1.32,0,34,13,37,77,42,95,22,288,74,7,9,35,12700,68,114,133,78,0,121,1085,15,352,0,1311,0,0,0,0,0,0,0,0,0,0,5,54,0,77,115,0,1.35E+15,57183,8742,65925,6.541180508,0.152877603,82694,1.254364808,0,0.000515738,0.000197194,0.000561244,0.001167994,0.000637088,0.001441031,0.000333713,0.004368601,0.001122488,0.000106181,0.000136519,0.000530906,0.192643155,0.001031475,0.001729238,0.002017444,0.001183163,0,0.001835419,0.016458096,0.000227531,0.005339401,0,0.019886234,0,0,0,0,0,0,0,0,0,0,7.58E-05,0.000819113,0,0.001167994,0.001744407,0,20477815700,0.867394767,0.132605233,1,9.92E-05,2.32E-06,540916.3809,0,222.4001373,85.0353466,242.0236788,503.6708991,274.7295813,621.4121482,143.9059712,1883.859986,484.0473576,45.78826356,58.87062457,228.9413178,83072.99245,444.8002745,745.6945779,869.9770075,510.2120796,0,791.4828415,7097.180851,98.11770762,2302.495539,0,8575.487646,0,0,0,0,0,0,0,0,0,0,32.70590254,353.2237474,0,503.6708991,752.2357584,0,8.83E+15,374044.325,57183,431227.325,42.78704244,1,NA,-0.7777,-1.7391,-0.6931,0.0397,-0.5664,0.2498,-1.213,1.3589,0,-2.3582,-2.1068,-0.7487,5.1453,-0.0846,0.4321,0.5863,0.0526,NA,0.4917,2.6853,-1.596,1.5596,NA,2.8745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6946,-0.3151,NA,0.0397,0.4409,NA,30.5348,6.6499,4.7718,6.7922,-2.4259,-6.1822,1.254364808,0,0.04,0.02,0.04,0.09,0.05,0.11,0.03,0.35,0.09,0.01,0.01,0.04,15.36,0.08,0.14,0.16,0.09,0,0.15,1.31,0.02,0.43,0,1.59,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0,0.093114373,0.139066921,0,1.63E+12,69.15,10.57,100,99.82,79.72
HER14_2D,HER14_2D_488,C:/Data/BAS_sjro/Sept_2015/HER49/HER14-2D_XRF/XRF data/L000487.spe,558,49.7,159.7,159.7,15217.94,15700.64,15438.11,15443.72,7.09,1,0.018356,-0.018,0.007115,0.110437,32385,1.53,37,33,33,25,95,36,113,28,308,111,0,17,23,10984,46,203,255,181,0,71,998,0,265,0,1321,0,0,0,0,0,52,0,0,0,0,68,0,0,142,92,23,2.53E+15,57977,8975,66952,6.459832869,0.154802767,82255,1.2280141,0.000552635,0.00049289,0.00049289,0.000373402,0.001418927,0.000537699,0.001687776,0.00041821,0.004600311,0.001657904,0,0.000253913,0.00034353,0.164057832,0.000687059,0.003032023,0.003808699,0.002703429,0,0.001060461,0.014906201,0,0.00395806,0,0.019730553,0,0,0,0,0,0.000776676,0,0,0,0,0.001015653,0,0,0.002120922,0.001374119,0.00034353,37788266221,0.865948739,0.134051261,1,9.65E-05,2.31E-06,531114.5388,239.0138162,213.1744847,213.1744847,161.4958217,613.6841226,232.5539833,729.9611142,180.8753203,1989.628524,717.0414485,0,109.8171588,148.576156,70954.80423,297.152312,1311.346072,1647.257382,1169.229749,0,458.6481337,6446.913203,0,1711.85571,0,8533.43922,0,0,0,0,0,335.9113092,0,0,0,0,439.2686351,0,0,917.2962674,594.304624,148.576156,1.63E+16,374521.7303,57977,432498.7303,41.7294407,1,-1.0986,-1.213,-1.213,-1.4907,-0.1557,-1.126,0.0179,-1.3773,1.0206,0,NA,-1.8763,-1.574,4.5947,-0.8809,0.6037,0.8317,0.489,NA,-0.4469,2.1962,NA,0.8702,NA,2.4766,NA,NA,NA,NA,NA,-0.7583,NA,NA,NA,NA,-0.49,NA,NA,0.2463,-0.1877,-1.574,30.7575,6.2583,4.3927,6.4022,-2.8439,-6.5751,1.2280141,0.05,0.04,0.04,0.03,0.12,0.04,0.14,0.03,0.37,0.14,0,0.02,0.03,13.36,0.06,0.25,0.31,0.22,0,0.09,1.21,0,0.32,0,1.61,0,0,0,0,0,0.06,0,0,0,0,0.08,0,0,0.172711572,0.111897638,0.027974409,3.08E+12,70.52,10.92,100,99.74,81.43
