Site,Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
HER14L,HER14L_2A,HER14L_2A_332,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000331.spe,647,34.6,34.6,34.6,1405.49,1614.29,1510.12,1509.93,7.58,1,0.018346,-0.018,0.007217,0.110437,31146,1.58,0,0,0,29,66,54,151,34,448,63,7,0,83,3241,25,199,68,134,0,215,2826,36,607,0,1257,16,0,0,10,132,37,0,0,0,0,75,0,16,76,65,0,2.93E+15,58916,8764
HER14L,HER14L_2A,HER14L_2A_333,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000332.spe,648,34.7,34.7,34.7,1406.69,1616.68,1511.39,1511.35,7.57,1,0.018343,-0.018,0.007243,0.110437,31096,1.43,0,0,11,7,77,39,171,30,516,53,0,11,44,3378,11,226,111,104,0,268,2922,0,467,0,1277,8,7,0,12,42,0,0,9,24,0,91,66,0,65,60,29,0,58361,8663
HER14L,HER14L_2A,HER14L_2A_334,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000333.spe,649,34.8,34.8,34.8,1407.61,1618.23,1512.9,1512.77,7.56,1,0.018343,-0.018,0.007208,0.110437,31084,1.43,19,7,16,30,79,41,148,27,406,91,0,0,21,3206,16,190,88,137,0,18,2833,30,651,0,1328,0,0,0,0,24,9,0,0,0,0,138,100,0,0,19,35,0,59122,8695
HER14L,HER14L_2A,HER14L_2A_335,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000334.spe,650,34.9,34.9,34.9,1408.95,1619.49,1514.18,1514.19,7.57,1,0.018348,-0.018,0.007173,0.110437,31221,1.24,0,0,29,11,61,38,170,53,448,50,6,0,38,3337,86,197,112,86,0,40,2680,0,574,0,1235,9,0,0,0,0,11,0,0,30,0,38,0,0,0,27,13,0,58681,8833
HER14L,HER14L_2A,HER14L_2A_336,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000335.spe,651,35,35,35,1409.87,1620.99,1515.7,1515.61,7.57,1,0.018347,-0.018,0.00716,0.110437,30989,1.3,0,25,0,20,59,21,138,27,494,55,11,0,6,3265,62,151,132,102,0,0,2976,0,568,0,1292,0,0,0,0,0,98,0,0,0,0,122,41,29,0,0,16,3.09E+15,58888,9009
HER14L,HER14L_2A,HER14L_2A_337,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000336.spe,652,35.1,35.1,35.1,1411.22,1623.04,1517.24,1517.03,7.57,1,0.018349,-0.018,0.007131,0.110437,30889,1.52,6,50,34,51,82,38,165,35,458,72,0,9,24,2998,0,206,28,0,0,21,2610,0,540,0,1376,10,0,0,5,65,6,0,0,0,0,0,42,0,124,36,7,0,58179,8735
HER14L,HER14L_2A,HER14L_2A_338,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000337.spe,653,35.2,35.2,35.2,1412.39,1625.6,1518.63,1518.45,7.56,1,0.018352,-0.018,0.007285,0.110437,31120,1.35,0,0,0,15,55,11,142,38,514,71,12,19,0,3128,33,216,111,105,0,24,2753,0,408,0,1296,0,0,8,0,0,76,0,7,36,0,62,0,0,101,10,0,2.34E+15,58227,8712
HER14L,HER14L_2A,HER14L_2A_339,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000338.spe,654,35.3,35.3,35.3,1413.33,1627.78,1520.07,1519.87,7.56,1,0.018354,-0.018,0.007325,0.110437,30906,1.28,0,72,12,14,51,34,132,26,371,69,0,0,24,2640,33,154,138,25,35,84,2696,143,502,0,1326,9,5,0,0,52,42,0,0,0,0,0,0,0,91,7,0,3.94E+15,59275,8922
HER14L,HER14L_2A,HER14L_2A_340,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000339.spe,655,35.4,35.4,35.4,1414.49,1630.11,1521.63,1521.29,7.56,1,0.018354,-0.018,0.007325,0.110437,30952,1.31,5,36,0,14,70,38,148,9,395,64,9,16,18,2473,0,205,47,78,0,68,2802,0,440,0,1183,0,5,0,0,69,11,31,0,12,0,0,56,0,0,73,47,0,58933,8624
HER14L,HER14L_2A,HER14L_2A_341,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000340.spe,656,35.5,35.5,35.5,1415.41,1632.81,1523.38,1522.7,7.56,1,0.018355,-0.018,0.007325,0.110437,31121,1.4,0,28,0,13,60,37,103,19,438,79,0,0,4,2226,47,216,127,46,0,69,2648,28,396,0,1340,0,0,0,0,0,47,0,0,0,0,35,51,0,0,32,0,2.93E+15,59514,8939
HER14L,HER14L_2A,HER14L_2A_342,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000341.spe,657,35.6,35.6,35.6,1415.87,1634.56,1524.8,1524.12,7.56,1,0.018353,-0.018,0.007342,0.110437,30925,1.55,0,0,0,22,55,62,154,25,382,83,0,11,16,2167,9,181,89,38,0,71,2577,141,562,0,1482,18,0,8,0,0,0,0,0,0,0,94,76,0,0,55,0,1.80E+15,58782,8548
HER14L,HER14L_2A,HER14L_2A_343,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000342.spe,658,35.7,35.7,35.7,1416.35,1635.56,1526.38,1525.54,7.56,1,0.01835,-0.018,0.007319,0.110437,31172,1.36,0,11,0,25,72,27,140,39,406,72,27,0,19,2150,0,236,67,79,0,119,2622,0,343,0,1229,0,0,0,0,0,41,0,0,0,0,0,41,47,26,121,10,0,58837,8904
HER14L,HER14L_2A,HER14L_2A_344,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000343.spe,659,35.8,35.8,35.8,1416.82,1638.26,1527.8,1526.96,7.56,1,0.018347,-0.018,0.00735,0.110437,31258,1.24,14,26,38,5,39,43,138,22,470,60,14,0,54,2699,92,187,130,185,0,258,2571,49,556,0,1368,0,0,0,0,132,130,0,0,0,0,78,231,0,134,0,33,6.36E+13,59398,8796
HER14L,HER14L_2A,HER14L_2A_345,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000344.spe,660,35.9,35.9,35.9,1417.29,1640.41,1529.24,1528.38,7.56,1,0.018349,-0.018,0.007384,0.110437,31248,1.41,0,29,21,24,62,29,128,51,473,49,0,16,23,2656,37,176,144,55,0,160,2585,0,500,0,1388,0,6,0,18,21,64,0,0,0,0,86,196,33,0,28,19,5.71E+14,60020,9005
HER14L,HER14L_2A,HER14L_2A_346,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000345.spe,661,36,36,36,1418.46,1642.11,1530.74,1529.8,7.55,1,0.018347,-0.018,0.007368,0.110437,31325,1.58,0,19,11,13,71,28,160,39,427,51,0,23,23,2399,0,218,59,50,0,166,2536,167,496,0,1454,10,0,0,9,34,75,0,0,0,0,0,0,0,66,81,5,4.89E+15,59986,8862
HER14L,HER14L_2A,HER14L_2A_347,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000346.spe,662,36.1,36.1,36.1,1419.67,1644,1532.48,1531.22,7.55,1,0.018344,-0.018,0.007392,0.110437,31298,1.47,0,38,14,34,70,28,121,24,365,62,7,0,31,2374,0,215,93,140,0,195,2644,0,607,0,1342,0,0,0,0,30,0,0,0,0,0,109,0,0,0,142,17,1.62E+15,59587,8718
HER14L,HER14L_2A,HER14L_2A_348,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000347.spe,663,36.2,36.2,36.2,1420.19,1645.78,1533.95,1532.64,7.54,1,0.018344,-0.018,0.007343,0.110437,31261,1.48,0,0,0,45,57,45,131,16,458,41,0,0,26,2100,109,205,87,134,0,96,2651,0,417,0,1402,22,5,0,11,0,19,0,0,0,0,46,71,0,131,0,4,1.35E+15,59426,9148
HER14L,HER14L_2A,HER14L_2A_349,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000348.spe,664,36.3,36.3,36.3,1420.71,1647.75,1535.28,1534.06,7.54,1,0.018345,-0.018,0.007321,0.110437,31140,1.56,12,5,16,28,72,71,138,17,409,104,0,8,34,1882,0,166,97,24,112,239,2607,0,458,0,1483,0,8,0,0,0,37,0,0,0,0,0,0,0,204,31,20,0,59970,9304
HER14L,HER14L_2A,HER14L_2A_350,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000349.spe,665,36.4,36.4,36.4,1421.21,1650.27,1536.6,1535.48,7.54,1,0.018347,-0.018,0.007285,0.110437,31246,1.49,0,0,0,26,64,49,134,29,405,68,5,0,12,1737,0,196,35,46,0,187,2593,29,418,0,1343,21,0,0,0,0,37,0,0,0,0,0,0,0,141,96,20,3.92E+14,59697,9145
HER14L,HER14L_2A,HER14L_2A_351,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000350.spe,666,36.5,36.5,36.5,1421.7,1652.36,1538.1,1536.9,7.54,1,0.018347,-0.018,0.007276,0.110437,31221,1.51,0,0,0,24,68,28,151,47,385,63,47,0,36,1677,70,221,149,121,0,92,2740,0,457,0,1198,8,0,0,0,20,62,0,0,40,0,143,133,0,0,41,0,2.15E+15,59189,8743
HER14L,HER14L_2A,HER14L_2A_352,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000351.spe,667,36.6,36.6,36.6,1422.2,1655.21,1539.25,1538.32,7.53,1,0.018344,-0.018,0.007314,0.110437,31476,1.38,0,15,8,42,46,36,132,29,381,68,0,0,13,1294,45,191,138,138,0,132,2101,0,402,0,1273,7,16,0,0,0,42,11,0,0,0,187,0,0,50,0,17,0,59926,9127
HER14L,HER14L_2A,HER14L_2A_353,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000352.spe,668,36.7,36.7,36.7,1422.81,1658.24,1540.66,1539.74,7.53,1,0.018346,-0.018,0.007365,0.110437,31632,1.6,0,30,0,13,47,53,179,24,331,29,15,0,0,887,0,254,91,64,13,115,1883,135,334,0,1335,17,0,0,0,6,23,0,0,0,0,17,47,0,138,66,27,0,60669,8978
HER14L,HER14L_2A,HER14L_2A_354,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000353.spe,669,36.8,36.8,36.8,1423.72,1660.74,1542.25,1541.16,7.53,1,0.018349,-0.018,0.007402,0.110437,31332,1.39,0,16,0,21,53,23,127,18,341,54,5,0,20,707,0,202,117,67,0,25,1795,0,464,0,1553,0,0,0,0,17,22,0,0,0,0,104,0,0,207,62,14,0,59964,9093
HER14L,HER14L_2A,HER14L_2A_355,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000354.spe,670,36.9,36.9,36.9,1424.58,1663.56,1543.77,1542.57,7.53,1,0.018349,-0.018,0.007411,0.110437,31395,1.42,0,30,0,26,54,43,130,9,366,30,7,0,43,613,18,123,53,103,0,142,1603,0,317,0,1409,0,12,0,0,52,25,0,0,0,0,133,167,0,17,59,12,6.85E+14,60533,8781
HER14L,HER14L_2A,HER14L_2A_356,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000355.spe,671,37,37,37,1424.64,1666.1,1545.4,1543.99,7.54,1,0.018347,-0.018,0.007411,0.110437,31358,1.39,0,0,0,24,61,49,179,0,311,25,0,31,16,558,0,237,81,165,0,219,1481,132,240,0,1363,20,0,0,0,133,50,0,0,0,0,91,0,0,44,62,6,0,60603,9008
HER14L,HER14L_2A,HER14L_2A_357,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000356.spe,672,37.1,37.1,37.1,1424.95,1669.45,1546.86,1545.41,7.53,1,0.018348,-0.018,0.007433,0.110437,31223,1.48,0,11,23,26,56,57,142,31,339,26,0,0,28,769,0,194,68,35,9,293,1596,0,438,0,1186,12,0,4,0,0,0,0,0,0,0,0,164,146,162,85,16,0,59893,9329
HER14L,HER14L_2A,HER14L_2A_358,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000357.spe,673,37.2,37.2,37.2,1425.27,1672.68,1548.63,1546.83,7.53,1,0.018351,-0.018,0.007433,0.110437,31122,1.35,0,7,0,9,55,41,125,21,329,42,0,0,0,740,0,203,59,45,0,214,2114,0,368,0,1327,7,0,0,0,68,50,0,0,0,0,51,0,0,0,47,38,1.09E+15,59356,8631
HER14L,HER14L_2A,HER14L_2A_359,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000358.spe,674,37.3,37.3,37.3,1425.78,1675.66,1550.22,1548.25,7.53,1,0.018351,-0.018,0.00748,0.110437,31311,1.35,9,57,8,17,83,45,165,40,435,92,0,0,20,1236,15,233,82,136,0,105,2876,15,597,0,1276,8,9,0,0,23,41,0,0,0,0,116,30,0,60,63,27,1.17E+15,60444,9036
HER14L,HER14L_2A,HER14L_2A_360,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000359.spe,675,37.4,37.4,37.4,1426.28,1678.01,1551.62,1549.67,7.53,1,0.01835,-0.018,0.00748,0.110437,31163,1.43,0,22,24,0,73,44,141,32,449,95,19,15,30,1725,24,248,42,112,0,90,2900,26,575,0,1295,0,5,0,0,124,0,0,0,0,0,90,46,0,49,8,0,0,59945,8759
HER14L,HER14L_2A,HER14L_2A_361,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000360.spe,676,37.5,37.5,37.5,1426.78,1680.3,1553.12,1551.09,7.54,1,0.018348,-0.018,0.007458,0.110437,31305,1.38,0,0,0,12,43,46,144,37,465,69,12,9,8,1939,63,181,114,182,0,139,2806,0,545,0,1266,22,0,0,11,138,30,0,5,58,0,112,136,0,58,26,13,3.05E+15,59350,8982
HER14L,HER14L_2A,HER14L_2A_362,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000361.spe,677,37.6,37.6,37.6,1427.28,1682.73,1554.28,1552.51,7.54,1,0.018345,-0.018,0.007414,0.110437,31480,1.2,0,15,0,0,21,40,120,18,395,69,5,0,36,1619,0,176,152,85,0,131,3168,164,851,0,1456,0,11,0,0,19,56,11,0,0,0,187,18,0,89,61,5,0,60163,9020
HER14L,HER14L_2A,HER14L_2A_363,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000362.spe,678,37.7,37.7,37.7,1428.12,1686.21,1555.8,1553.93,7.54,1,0.018344,-0.018,0.007431,0.110437,31460,1.31,0,39,6,35,73,30,130,33,462,80,7,15,57,1985,78,272,184,127,0,0,2953,73,622,0,1416,9,10,0,0,0,60,0,0,0,0,33,0,0,76,31,8,0,59803,9039
HER14L,HER14L_2A,HER14L_2A_364,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000363.spe,679,37.8,37.8,37.8,1428.83,1689.15,1556.87,1555.35,7.54,1,0.018345,-0.018,0.007459,0.110437,31402,1.43,0,0,0,0,43,52,112,56,475,91,0,15,33,1786,27,188,111,86,0,32,2880,43,688,0,1482,0,7,0,0,24,47,0,0,0,0,83,93,48,55,40,8,0,60299,9110
HER14L,HER14L_2A,HER14L_2A_365,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000364.spe,680,37.9,37.9,37.9,1429.36,1692.37,1558.43,1556.77,7.54,1,0.018344,-0.018,0.007475,0.110437,31314,1.54,0,12,21,18,52,31,151,50,420,99,0,8,18,1518,53,250,98,135,0,156,3040,0,469,0,1366,7,9,0,0,39,68,0,0,0,0,81,0,5,48,15,10,3.64E+15,59760,8807
HER14L,HER14L_2A,HER14L_2A_366,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000365.spe,681,38,38,38,1429.59,1695.02,1559.86,1558.19,7.54,1,0.01834,-0.018,0.007494,0.110437,31331,1.3,13,25,6,6,71,29,154,29,454,85,7,18,6,1199,33,186,81,36,0,69,2946,58,590,0,1288,0,0,0,0,31,32,0,0,0,0,79,79,0,47,44,45,2.47E+15,60460,8894
HER14L,HER14L_2A,HER14L_2A_367,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000366.spe,682,38.1,38.1,38.1,1430.01,1697.38,1561.34,1559.61,7.54,1,0.018339,-0.018,0.007516,0.110437,31427,1.39,0,0,8,10,59,39,150,31,468,80,13,0,0,1345,0,167,80,7,135,121,2838,0,552,0,1364,9,0,0,0,0,0,0,0,0,0,0,77,0,61,72,18,2.15E+15,60201,8853
HER14L,HER14L_2A,HER14L_2A_368,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000367.spe,683,38.2,38.2,38.2,1430.44,1699.77,1562.79,1561.03,7.53,1,0.018337,-0.018,0.007541,0.110437,31466,1.28,0,10,0,0,80,26,143,17,396,53,0,0,32,1237,0,233,123,160,58,136,2636,38,608,0,1437,0,0,0,7,16,87,0,0,0,0,0,0,12,73,60,25,0,60338,8881
HER14L,HER14L_2A,HER14L_2A_369,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000368.spe,684,38.3,38.3,38.3,1431.1,1702.13,1564.26,1562.44,7.53,1,0.018335,-0.018,0.007531,0.110437,31567,1.48,0,0,0,0,72,52,115,25,409,53,0,0,11,1154,0,153,87,35,0,160,2782,15,530,0,1446,11,0,0,0,23,16,0,0,0,0,197,107,0,0,45,0,1.92E+15,60803,9192
HER14L,HER14L_2A,HER14L_2A_370,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000369.spe,685,38.4,38.4,38.4,1431.74,1704.81,1565.74,1563.86,7.52,1,0.018338,-0.018,0.007386,0.110437,31751,1.39,0,13,0,8,64,28,131,19,420,97,0,0,22,1593,41,207,126,46,41,161,2653,9,403,0,1435,0,0,0,0,7,0,0,26,0,0,0,214,37,97,58,0,0,60261,8788
HER14L,HER14L_2A,HER14L_2A_371,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000370.spe,686,38.5,38.5,38.5,1432.38,1708.31,1567.01,1565.28,7.51,1,0.01834,-0.018,0.007295,0.110437,31721,1.34,0,13,0,0,48,37,128,11,367,84,24,0,17,1300,0,211,94,40,0,105,2491,40,663,43,1381,11,0,0,0,67,40,0,0,0,0,0,0,0,77,100,26,1.69E+15,60158,8955
HER14L,HER14L_2A,HER14L_2A_372,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000371.spe,687,38.6,38.6,38.6,1433.02,1711.3,1568.22,1566.7,7.51,1,0.018341,-0.018,0.007224,0.110437,31636,1.3,0,0,0,0,42,48,112,25,282,81,7,6,0,1140,101,173,95,8,0,10,2810,0,515,0,1491,5,18,0,0,21,27,0,0,0,0,128,162,70,80,0,0,3.44E+14,60326,9141
HER14L,HER14L_2A,HER14L_2A_373,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000372.spe,688,38.7,38.7,38.7,1433.44,1713.03,1569.9,1568.12,7.5,1,0.018339,-0.018,0.007233,0.110437,31595,1.6,0,15,0,23,52,38,129,38,354,93,0,0,0,993,69,166,90,24,0,52,2957,0,382,0,1284,0,0,4,0,18,23,0,0,0,0,152,21,0,109,23,0,0,59908,8662
HER14L,HER14L_2A,HER14L_2A_374,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000373.spe,689,38.8,38.8,38.8,1433.69,1715.26,1571.34,1569.54,7.5,1,0.018338,-0.018,0.007215,0.110437,31660,1.68,0,0,0,26,47,39,123,38,400,104,26,20,46,911,131,184,93,157,94,66,2563,0,511,0,1306,0,4,0,0,64,19,0,0,0,0,0,0,0,90,0,11,3.04E+15,59231,9016
HER14L,HER14L_2A,HER14L_2A_375,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000374.spe,690,38.9,38.9,38.9,1434.35,1718.52,1572.83,1570.96,7.5,1,0.018335,-0.018,0.00718,0.110437,31608,1.52,15,21,0,16,54,32,125,0,313,126,13,0,0,947,20,192,127,162,27,0,2712,0,448,0,1447,0,0,0,0,24,0,0,42,33,9,0,0,0,66,22,16,4.90E+14,59976,8798
HER14L,HER14L_2A,HER14L_2A_376,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000375.spe,691,39,39,39,1435.22,1721.64,1573.74,1572.38,7.5,1,0.018335,-0.018,0.007195,0.110437,31599,1.54,8,36,11,10,67,45,131,44,404,95,25,0,31,1221,13,280,156,121,0,43,2731,0,442,0,1526,0,9,10,0,27,52,0,0,32,0,127,0,0,79,111,43,0,59559,8608
HER14L,HER14L_2A,HER14L_2A_377,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000376.spe,692,39.1,39.1,39.1,1435.47,1723.7,1574.9,1573.8,7.5,1,0.018334,-0.018,0.007247,0.110437,31611,1.5,0,24,0,11,47,45,157,46,374,75,0,0,10,1127,25,221,124,100,154,56,2638,0,435,0,1247,13,8,0,0,61,75,0,8,0,30,0,0,0,54,68,27,0,59778,8964
HER14L,HER14L_2A,HER14L_2A_378,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000377.spe,693,39.2,39.2,39.2,1435.89,1724.85,1576.22,1575.22,7.5,1,0.018334,-0.018,0.007216,0.110437,31560,1.5,0,0,0,10,51,41,118,29,395,93,0,13,6,1151,0,226,0,127,0,91,3028,0,316,0,1027,10,0,0,0,12,52,0,0,0,0,0,0,0,191,31,17,1.28E+15,59625,8781
HER14L,HER14L_2A,HER14L_2A_379,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000378.spe,694,39.3,39.3,39.3,1436.1,1727.61,1577.48,1576.64,7.5,1,0.018333,-0.018,0.007237,0.110437,31544,1.56,0,48,10,7,40,28,155,8,360,86,0,0,37,1392,6,201,52,27,0,137,2893,0,575,0,1326,0,10,0,0,19,106,0,0,42,0,47,151,11,0,59,13,0,59654,9135
HER14L,HER14L_2A,HER14L_2A_380,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000379.spe,695,39.4,39.4,39.4,1436.39,1731.05,1578.65,1578.06,7.5,1,0.018334,-0.018,0.007276,0.110437,31592,1.62,0,0,0,7,50,37,157,31,427,78,0,17,32,1314,62,157,96,48,0,83,2749,0,393,0,1396,8,0,0,19,48,0,0,0,0,0,125,171,0,0,0,10,1.20E+15,59487,8631
HER14L,HER14L_2A,HER14L_2A_381,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000380.spe,696,39.5,39.5,39.5,1437.17,1734.5,1580.23,1579.48,7.5,1,0.018339,-0.018,0.007365,0.110437,31492,1.35,0,16,13,25,42,48,147,54,403,117,0,10,39,1455,45,189,88,113,0,185,2896,0,479,0,1460,9,0,0,0,13,0,0,0,0,0,0,97,0,133,67,14,0,60089,9093
HER14L,HER14L_2A,HER14L_2A_382,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000381.spe,697,39.6,39.6,39.6,1437.55,1737.35,1581.65,1580.9,7.5,1,0.018341,-0.018,0.007399,0.110437,31486,1.3,0,4,0,13,41,42,119,14,361,81,13,13,10,1593,60,250,140,112,0,262,2697,19,567,0,1245,16,0,0,0,17,52,0,0,0,4,127,80,0,183,51,17,3.65E+13,60208,9021
HER14L,HER14L_2A,HER14L_2A_383,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000382.spe,698,39.7,39.7,39.7,1437.93,1740.38,1582.99,1582.31,7.49,1,0.01834,-0.018,0.00742,0.110437,31455,1.37,35,6,5,20,69,29,146,34,373,93,0,0,27,1593,12,200,178,147,0,100,2839,0,516,0,1615,0,0,0,0,19,18,0,0,0,0,304,255,187,0,59,33,0,60099,9006
HER14L,HER14L_2A,HER14L_2A_384,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000383.spe,699,39.8,39.8,39.8,1438.41,1743.23,1584.41,1583.73,7.49,1,0.018341,-0.018,0.007459,0.110437,31594,1.41,0,19,0,0,52,33,145,26,392,103,0,0,21,1508,52,192,52,82,0,290,3027,0,363,0,1516,0,7,0,0,35,21,0,0,0,0,26,153,0,0,64,0,0,60081,8960
HER14L,HER14L_2A,HER14L_2A_385,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000384.spe,700,39.9,39.9,39.9,1438.91,1746.44,1585.56,1585.15,7.49,1,0.01834,-0.018,0.007441,0.110437,31586,1.47,0,9,21,22,66,35,118,35,397,65,9,0,66,1635,30,214,84,84,0,0,2796,0,415,0,1431,17,6,0,0,68,12,0,0,49,0,162,0,0,0,39,5,0,60067,8923
HER14L,HER14L_2A,HER14L_2A_386,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000385.spe,701,40,40,40,1441.36,1747.22,1586.13,1586.01,7.48,1,0.01834,-0.018,0.007415,0.110437,31595,1.49,0,33,13,0,34,25,150,29,393,94,29,0,32,1768,0,198,122,50,18,143,2702,0,569,0,1562,5,0,0,0,109,90,0,0,0,0,0,65,107,35,96,42,0,60191,9023
HER14L,HER14L_2A,HER14L_2A_387,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000386.spe,702,40.1,40.1,40.1,1443.63,1748.02,1586.75,1586.88,7.47,1,0.018343,-0.018,0.007351,0.110437,31588,1.4,15,41,0,56,35,41,134,41,340,88,0,0,21,2128,95,186,67,0,0,191,2642,0,578,0,1346,0,9,0,0,46,0,0,0,0,0,52,153,25,52,0,7,0,59908,8731
HER14L,HER14L_2A,HER14L_2A_388,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000387.spe,703,40.2,40.2,40.2,1445.9,1748.76,1587.6,1587.74,7.47,1,0.018342,-0.018,0.007335,0.110437,31599,1.48,0,13,0,0,53,48,101,14,396,80,0,25,7,2215,32,223,120,129,0,63,2546,31,636,0,1448,10,12,0,0,0,20,0,0,0,0,231,0,0,55,36,14,0,59398,8686
HER14L,HER14L_2A,HER14L_2A_389,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000388.spe,704,40.3,40.3,40.3,1447.87,1748.85,1588.28,1588.6,7.46,1,0.01834,-0.018,0.007372,0.110437,31513,1.4,0,0,5,0,48,51,115,33,412,83,0,0,14,2141,70,144,9,62,0,190,2493,0,572,41,1463,0,0,0,0,95,38,0,0,0,0,0,99,32,35,58,8,0,59396,9165
HER14L,HER14L_2A,HER14L_2A_390,C:/Data/BAS_sjro/Sept_2015/HER14/HER2A-XRF/XRF data/L000389.spe,705,40.4,40.4,40.4,1449.37,1748.94,1589.16,1589.46,7.46,1,0.018338,-0.018,0.007342,0.110437,31467,1.35,0,10,0,0,33,39,128,49,445,92,5,6,35,1749,114,196,142,84,0,25,3033,0,572,0,1432,0,0,0,0,34,0,0,81,87,0,183,178,0,0,12,0,0,59397,8899
